#,Date-Time (HST),Ch: 1 - Temperature   (°C),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Water Detect,Button Down,Button Up,Host Connected,Stopped,End of File
1358,02/18/2023 10:00:00,22.58,-28.84,7.21,,,,,,
1359,02/18/2023 10:10:00,22.58,-28.31,7.20,,,,,,
1360,02/18/2023 10:20:00,22.58,-29.52,7.22,,,,,,
1361,02/18/2023 10:30:00,22.63,-29.66,7.22,,,,,,
1362,02/18/2023 10:40:00,22.70,-28.91,7.21,,,,,,
1363,02/18/2023 10:50:00,22.73,-29.09,7.21,,,,,,
1364,02/18/2023 11:00:00,22.78,-29.77,7.22,,,,,,
1365,02/18/2023 11:10:00,22.78,-28.75,7.21,,,,,,
1366,02/18/2023 11:20:00,22.87,-29.05,7.21,,,,,,
1367,02/18/2023 11:30:00,22.85,-29.16,7.21,,,,,,
1368,02/18/2023 11:40:00,22.85,-28.83,7.21,,,,,,
1369,02/18/2023 11:50:00,22.85,-30.13,7.23,,,,,,
1370,02/18/2023 12:00:00,22.87,-28.99,7.21,,,,,,
1371,02/18/2023 12:10:00,22.94,-31.16,7.25,,,,,,
1372,02/18/2023 12:20:00,22.99,-30.33,7.24,,,,,,
1373,02/18/2023 12:30:00,22.99,-30.38,7.24,,,,,,
1374,02/18/2023 12:40:00,23.02,-30.52,7.24,,,,,,
1375,02/18/2023 12:50:00,23.02,-31.33,7.25,,,,,,
1376,02/18/2023 13:00:00,23.06,-30.34,7.24,,,,,,
1377,02/18/2023 13:10:00,23.09,-30.74,7.24,,,,,,
1378,02/18/2023 13:20:00,23.11,-31.61,7.26,,,,,,
1379,02/18/2023 13:30:00,23.16,-31.77,7.26,,,,,,
1380,02/18/2023 13:40:00,23.18,-31.22,7.25,,,,,,
1381,02/18/2023 13:50:00,23.33,-32.42,7.27,,,,,,
1382,02/18/2023 14:00:00,23.42,-33.67,7.30,,,,,,
1383,02/18/2023 14:10:00,23.28,-34.14,7.31,,,,,,
1384,02/18/2023 14:20:00,23.26,-32.89,7.28,,,,,,
1385,02/18/2023 14:30:00,23.26,-32.70,7.28,,,,,,
1386,02/18/2023 14:40:00,23.26,-32.19,7.27,,,,,,
1387,02/18/2023 14:50:00,23.30,-32.11,7.27,,,,,,
1388,02/18/2023 15:00:00,23.30,-34.39,7.31,,,,,,
1389,02/18/2023 15:10:00,23.30,-33.67,7.30,,,,,,
1390,02/18/2023 15:20:00,23.33,-35.94,7.34,,,,,,
1391,02/18/2023 15:30:00,23.33,-36.36,7.35,,,,,,
1392,02/18/2023 15:40:00,23.33,-35.70,7.34,,,,,,
1393,02/18/2023 15:50:00,23.33,-35.55,7.33,,,,,,
1394,02/18/2023 16:00:00,23.35,-35.59,7.34,,,,,,
1395,02/18/2023 16:10:00,23.38,-34.66,7.32,,,,,,
1396,02/18/2023 16:20:00,23.40,-36.44,7.35,,,,,,
1397,02/18/2023 16:30:00,23.42,-37.89,7.38,,,,,,
1398,02/18/2023 16:40:00,23.40,-37.58,7.37,,,,,,
1399,02/18/2023 16:50:00,23.42,-37.78,7.38,,,,,,
1400,02/18/2023 17:00:00,23.42,-37.86,7.38,,,,,,
1401,02/18/2023 17:10:00,23.42,-38.19,7.38,,,,,,
1402,02/18/2023 17:20:00,23.42,-37.80,7.38,,,,,,
1403,02/18/2023 17:30:00,23.42,-37.36,7.37,,,,,,
1404,02/18/2023 17:40:00,23.42,-37.67,7.37,,,,,,
1405,02/18/2023 17:50:00,23.42,-38.38,7.39,,,,,,
1406,02/18/2023 18:00:00,23.42,-38.56,7.39,,,,,,
1407,02/18/2023 18:10:00,23.42,-38.31,7.39,,,,,,
1408,02/18/2023 18:20:00,23.42,-38.69,7.39,,,,,,
1409,02/18/2023 18:30:00,23.42,-38.33,7.39,,,,,,
1410,02/18/2023 18:40:00,23.42,-38.22,7.38,,,,,,
1411,02/18/2023 18:50:00,23.40,-37.91,7.38,,,,,,
1412,02/18/2023 19:00:00,23.40,-37.25,7.37,,,,,,
1413,02/18/2023 19:10:00,23.40,-36.84,7.36,,,,,,
1414,02/18/2023 19:20:00,23.38,-36.39,7.35,,,,,,
1415,02/18/2023 19:30:00,23.38,-37.02,7.36,,,,,,
1416,02/18/2023 19:40:00,23.38,-35.78,7.34,,,,,,
1417,02/18/2023 19:50:00,23.38,-35.81,7.34,,,,,,
1418,02/18/2023 20:00:00,23.35,-36.36,7.35,,,,,,
1419,02/18/2023 20:10:00,23.35,-36.22,7.35,,,,,,
1420,02/18/2023 20:20:00,23.35,-36.16,7.35,,,,,,
1421,02/18/2023 20:30:00,23.33,-37.24,7.37,,,,,,
1422,02/18/2023 20:40:00,23.33,-37.39,7.37,,,,,,
1423,02/18/2023 20:50:00,23.33,-36.89,7.36,,,,,,
1424,02/18/2023 21:00:00,23.33,-36.42,7.35,,,,,,
1425,02/18/2023 21:10:00,23.30,-36.69,7.36,,,,,,
1426,02/18/2023 21:20:00,23.30,-36.27,7.35,,,,,,
1427,02/18/2023 21:30:00,23.30,-35.52,7.33,,,,,,
1428,02/18/2023 21:40:00,23.28,-35.44,7.33,,,,,,
1429,02/18/2023 21:50:00,23.28,-37.22,7.37,,,,,,
1430,02/18/2023 22:00:00,23.28,-37.02,7.36,,,,,,
1431,02/18/2023 22:10:00,23.26,-37.14,7.36,,,,,,
1432,02/18/2023 22:20:00,23.26,-36.88,7.36,,,,,,
1433,02/18/2023 22:30:00,23.26,-36.83,7.36,,,,,,
1434,02/18/2023 22:40:00,23.23,-36.16,7.35,,,,,,
1435,02/18/2023 22:50:00,23.23,-36.34,7.35,,,,,,
1436,02/18/2023 23:00:00,23.23,-36.83,7.36,,,,,,
1437,02/18/2023 23:10:00,23.21,-36.42,7.35,,,,,,
1438,02/18/2023 23:20:00,23.21,-36.45,7.35,,,,,,
1439,02/18/2023 23:30:00,23.21,-36.38,7.35,,,,,,
1440,02/18/2023 23:40:00,23.21,-35.72,7.34,,,,,,
1441,02/18/2023 23:50:00,23.21,-35.64,7.34,,,,,,
1442,02/19/2023 00:00:00,23.18,-35.78,7.34,,,,,,
1443,02/19/2023 00:10:00,23.18,-35.17,7.33,,,,,,
1444,02/19/2023 00:20:00,23.18,-35.39,7.33,,,,,,
1445,02/19/2023 00:30:00,23.18,-34.70,7.32,,,,,,
1446,02/19/2023 00:40:00,23.18,-34.58,7.32,,,,,,
1447,02/19/2023 00:50:00,23.16,-34.41,7.31,,,,,,
1448,02/19/2023 01:00:00,23.16,-34.84,7.32,,,,,,
1449,02/19/2023 01:10:00,23.16,-34.89,7.32,,,,,,
1450,02/19/2023 01:20:00,23.14,-34.84,7.32,,,,,,
1451,02/19/2023 01:30:00,23.14,-33.52,7.30,,,,,,
1452,02/19/2023 01:40:00,23.11,-33.91,7.30,,,,,,
1453,02/19/2023 01:50:00,23.14,-33.78,7.30,,,,,,
1454,02/19/2023 02:00:00,23.14,-33.94,7.30,,,,,,
1455,02/19/2023 02:10:00,23.14,-33.99,7.30,,,,,,
1456,02/19/2023 02:20:00,23.14,-33.38,7.29,,,,,,
1457,02/19/2023 02:30:00,23.14,-32.66,7.28,,,,,,
1458,02/19/2023 02:40:00,23.09,-32.47,7.28,,,,,,
1459,02/19/2023 02:50:00,23.09,-33.74,7.30,,,,,,
1460,02/19/2023 03:00:00,23.09,-34.09,7.31,,,,,,
1461,02/19/2023 03:10:00,23.09,-33.22,7.29,,,,,,
1462,02/19/2023 03:20:00,23.09,-33.59,7.30,,,,,,
1463,02/19/2023 03:30:00,23.09,-33.56,7.30,,,,,,
1464,02/19/2023 03:40:00,23.09,-33.91,7.30,,,,,,
1465,02/19/2023 03:50:00,23.09,-34.64,7.32,,,,,,
1466,02/19/2023 04:00:00,23.09,-33.33,7.29,,,,,,
1467,02/19/2023 04:10:00,23.06,-35.72,7.34,,,,,,
1468,02/19/2023 04:20:00,23.06,-34.24,7.31,,,,,,
1469,02/19/2023 04:30:00,23.06,-34.59,7.32,,,,,,
1470,02/19/2023 04:40:00,23.04,-35.64,7.34,,,,,,
1471,02/19/2023 04:50:00,23.04,-35.28,7.33,,,,,,
1472,02/19/2023 05:00:00,23.04,-34.94,7.32,,,,,,
1473,02/19/2023 05:10:00,23.04,-35.02,7.32,,,,,,
1474,02/19/2023 05:20:00,23.04,-35.02,7.32,,,,,,
1475,02/19/2023 05:30:00,23.02,-35.75,7.34,,,,,,
1476,02/19/2023 05:40:00,23.04,-34.61,7.32,,,,,,
1477,02/19/2023 05:50:00,23.02,-34.91,7.32,,,,,,
1478,02/19/2023 06:00:00,23.02,-34.55,7.32,,,,,,
1479,02/19/2023 06:10:00,22.99,-35.06,7.33,,,,,,
1480,02/19/2023 06:20:00,22.99,-34.86,7.32,,,,,,
1481,02/19/2023 06:30:00,22.97,-35.02,7.32,,,,,,
1482,02/19/2023 06:40:00,22.99,-35.22,7.33,,,,,,
1483,02/19/2023 06:50:00,22.97,-35.03,7.32,,,,,,
1484,02/19/2023 07:00:00,22.97,-34.59,7.32,,,,,,
1485,02/19/2023 07:10:00,22.94,-34.27,7.31,,,,,,
1486,02/19/2023 07:20:00,22.97,-34.33,7.31,,,,,,
1487,02/19/2023 07:30:00,22.94,-34.27,7.31,,,,,,
1488,02/19/2023 07:40:00,22.94,-33.70,7.30,,,,,,
1489,02/19/2023 07:50:00,22.94,-33.94,7.30,,,,,,
1490,02/19/2023 08:00:00,22.92,-33.74,7.30,,,,,,
1491,02/19/2023 08:10:00,22.90,-33.03,7.29,,,,,,
1492,02/19/2023 08:20:00,22.92,-33.88,7.30,,,,,,
1493,02/19/2023 08:30:00,22.92,-33.84,7.30,,,,,,
1494,02/19/2023 08:40:00,22.94,-33.66,7.30,,,,,,
1495,02/19/2023 08:50:00,22.94,-33.19,7.29,,,,,,
1496,02/19/2023 09:00:00,22.97,-33.06,7.29,,,,,,
1497,02/19/2023 09:10:00,22.99,-32.63,7.28,,,,,,
1498,02/19/2023 09:20:00,22.99,-31.78,7.26,,,,,,
1499,02/19/2023 09:30:00,23.02,-31.81,7.26,,,,,,
1500,02/19/2023 09:40:00,23.04,-31.74,7.26,,,,,,
1501,02/19/2023 09:50:00,23.06,-31.58,7.26,,,,,,
1502,02/19/2023 10:00:00,23.09,-31.80,7.26,,,,,,
1503,02/19/2023 10:10:00,23.11,-31.63,7.26,,,,,,
1504,02/19/2023 10:20:00,23.14,-31.38,7.26,,,,,,
1505,02/19/2023 10:30:00,23.16,-31.59,7.26,,,,,,
1506,02/19/2023 10:40:00,23.18,-32.00,7.27,,,,,,
1507,02/19/2023 10:50:00,23.21,-32.44,7.28,,,,,,
1508,02/19/2023 11:00:00,23.28,-32.78,7.28,,,,,,
1509,02/19/2023 11:10:00,23.28,-32.44,7.28,,,,,,
1510,02/19/2023 11:20:00,23.40,-33.53,7.30,,,,,,
1511,02/19/2023 11:30:00,23.50,-33.47,7.29,,,,,,
1512,02/19/2023 11:40:00,23.40,-32.63,7.28,,,,,,
1513,02/19/2023 11:50:00,23.40,-32.74,7.28,,,,,,
1514,02/19/2023 12:00:00,23.45,-33.11,7.29,,,,,,
1515,02/19/2023 12:10:00,23.52,-33.44,7.29,,,,,,
1516,02/19/2023 12:20:00,23.54,-33.39,7.29,,,,,,
1517,02/19/2023 12:30:00,23.52,-33.50,7.30,,,,,,
1518,02/19/2023 12:40:00,23.52,-33.94,7.30,,,,,,
1519,02/19/2023 12:50:00,23.52,-33.74,7.30,,,,,,
1520,02/19/2023 13:00:00,23.54,-34.27,7.31,,,,,,
1521,02/19/2023 13:10:00,23.57,-34.24,7.31,,,,,,
1522,02/19/2023 13:20:00,23.59,-35.55,7.33,,,,,,
1523,02/19/2023 13:30:00,23.64,-35.72,7.34,,,,,,
1524,02/19/2023 13:40:00,23.69,-36.16,7.35,,,,,,
1525,02/19/2023 13:50:00,24.03,-38.25,7.38,,,,,,
1526,02/19/2023 14:00:00,24.10,-39.66,7.41,,,,,,
1527,02/19/2023 14:10:00,24.15,-41.53,7.45,,,,,,
1528,02/19/2023 14:20:00,23.95,-39.42,7.41,,,,,,
1529,02/19/2023 14:30:00,23.93,-39.30,7.40,,,,,,
1530,02/19/2023 14:40:00,23.81,-38.16,7.38,,,,,,
1531,02/19/2023 14:50:00,23.76,-37.56,7.37,,,,,,
1532,02/19/2023 15:00:00,23.76,-37.25,7.37,,,,,,
1533,02/19/2023 15:10:00,23.76,-40.30,7.42,,,,,,
1534,02/19/2023 15:20:00,23.76,-40.09,7.42,,,,,,
1535,02/19/2023 15:30:00,23.79,-41.14,7.44,,,,,,
1536,02/19/2023 15:40:00,23.79,-40.53,7.43,,,,,,
1537,02/19/2023 15:50:00,23.79,-39.66,7.41,,,,,,
1538,02/19/2023 16:00:00,23.81,-40.33,7.42,,,,,,
1539,02/19/2023 16:10:00,23.81,-40.50,7.43,,,,,,
1540,02/19/2023 16:20:00,23.81,-40.16,7.42,,,,,,
1541,02/19/2023 16:30:00,23.83,-40.02,7.42,,,,,,
1542,02/19/2023 16:40:00,23.81,-41.20,7.44,,,,,,
1543,02/19/2023 16:50:00,23.81,-40.66,7.43,,,,,,
1544,02/19/2023 17:00:00,23.81,-42.10,7.46,,,,,,
1545,02/19/2023 17:10:00,23.81,-41.74,7.45,,,,,,
1546,02/19/2023 17:20:00,23.81,-41.28,7.44,,,,,,
1547,02/19/2023 17:30:00,23.81,-41.58,7.45,,,,,,
1548,02/19/2023 17:40:00,23.79,-40.53,7.43,,,,,,
1549,02/19/2023 17:50:00,23.76,-41.22,7.44,,,,,,
1550,02/19/2023 18:00:00,23.76,-40.95,7.44,,,,,,
1551,02/19/2023 18:10:00,23.76,-40.95,7.44,,,,,,
1552,02/19/2023 18:20:00,23.76,-41.02,7.44,,,,,,
1553,02/19/2023 18:30:00,23.76,-41.20,7.44,,,,,,
1554,02/19/2023 18:40:00,23.76,-42.83,7.47,,,,,,
1555,02/19/2023 18:50:00,23.76,-42.91,7.47,,,,,,
1556,02/19/2023 19:00:00,23.76,-42.63,7.47,,,,,,
1557,02/19/2023 19:10:00,23.74,-42.30,7.46,,,,,,
1558,02/19/2023 19:20:00,23.74,-42.49,7.47,,,,,,
1559,02/19/2023 19:30:00,23.71,-42.02,7.46,,,,,,
1560,02/19/2023 19:40:00,23.71,-42.10,7.46,,,,,,
1561,02/19/2023 19:50:00,23.71,-42.02,7.46,,,,,,
1562,02/19/2023 20:00:00,23.69,-40.88,7.43,,,,,,
1563,02/19/2023 20:10:00,23.69,-40.36,7.43,,,,,,
1564,02/19/2023 20:20:00,23.66,-40.33,7.42,,,,,,
1565,02/19/2023 20:30:00,23.66,-39.88,7.42,,,,,,
1566,02/19/2023 20:40:00,23.64,-39.42,7.41,,,,,,
1567,02/19/2023 20:50:00,23.64,-40.06,7.42,,,,,,
1568,02/19/2023 21:00:00,23.64,-39.17,7.40,,,,,,
1569,02/19/2023 21:10:00,23.62,-40.11,7.42,,,,,,
1570,02/19/2023 21:20:00,23.62,-38.77,7.39,,,,,,
1571,02/19/2023 21:30:00,23.62,-38.67,7.39,,,,,,
1572,02/19/2023 21:40:00,23.59,-38.14,7.38,,,,,,
1573,02/19/2023 21:50:00,23.59,-38.19,7.38,,,,,,
1574,02/19/2023 22:00:00,23.57,-37.88,7.38,,,,,,
1575,02/19/2023 22:10:00,23.57,-38.02,7.38,,,,,,
1576,02/19/2023 22:20:00,23.57,-37.34,7.37,,,,,,
1577,02/19/2023 22:30:00,23.54,-37.55,7.37,,,,,,
1578,02/19/2023 22:40:00,23.54,-37.38,7.37,,,,,,
1579,02/19/2023 22:50:00,23.54,-37.28,7.37,,,,,,
1580,02/19/2023 23:00:00,23.52,-37.56,7.37,,,,,,
1581,02/19/2023 23:10:00,23.52,-38.36,7.39,,,,,,
1582,02/19/2023 23:20:00,23.52,-37.61,7.37,,,,,,
1583,02/19/2023 23:30:00,23.52,-37.64,7.37,,,,,,
1584,02/19/2023 23:40:00,23.52,-37.63,7.37,,,,,,
1585,02/19/2023 23:50:00,23.50,-37.19,7.37,,,,,,
1586,02/20/2023 00:00:00,23.50,-36.97,7.36,,,,,,
1587,02/20/2023 00:10:00,23.47,-36.69,7.36,,,,,,
1588,02/20/2023 00:20:00,23.47,-36.55,7.35,,,,,,
1589,02/20/2023 00:30:00,23.47,-36.08,7.34,,,,,,
1590,02/20/2023 00:40:00,23.47,-35.88,7.34,,,,,,
1591,02/20/2023 00:50:00,23.45,-35.99,7.34,,,,,,
1592,02/20/2023 01:00:00,23.45,-35.58,7.33,,,,,,
1593,02/20/2023 01:10:00,23.42,-35.88,7.34,,,,,,
1594,02/20/2023 01:20:00,23.42,-35.42,7.33,,,,,,
1595,02/20/2023 01:30:00,23.40,-35.38,7.33,,,,,,
1596,02/20/2023 01:40:00,23.40,-34.74,7.32,,,,,,
1597,02/20/2023 01:50:00,23.38,-34.38,7.31,,,,,,
1598,02/20/2023 02:00:00,23.38,-34.89,7.32,,,,,,
1599,02/20/2023 02:10:00,23.35,-34.94,7.32,,,,,,
1600,02/20/2023 02:20:00,23.35,-34.67,7.32,,,,,,
1601,02/20/2023 02:30:00,23.33,-34.25,7.31,,,,,,
1602,02/20/2023 02:40:00,23.33,-33.77,7.30,,,,,,
1603,02/20/2023 02:50:00,23.30,-33.77,7.30,,,,,,
1604,02/20/2023 03:00:00,23.30,-33.95,7.30,,,,,,
1605,02/20/2023 03:10:00,23.30,-33.55,7.30,,,,,,
1606,02/20/2023 03:20:00,23.28,-33.33,7.29,,,,,,
1607,02/20/2023 03:30:00,23.28,-33.11,7.29,,,,,,
1608,02/20/2023 03:40:00,23.28,-32.59,7.28,,,,,,
1609,02/20/2023 03:50:00,23.26,-33.13,7.29,,,,,,
1610,02/20/2023 04:00:00,23.26,-32.80,7.28,,,,,,
1611,02/20/2023 04:10:00,23.23,-33.41,7.29,,,,,,
1612,02/20/2023 04:20:00,23.23,-33.49,7.30,,,,,,
1613,02/20/2023 04:30:00,23.21,-33.19,7.29,,,,,,
1614,02/20/2023 04:40:00,23.21,-32.92,7.28,,,,,,
1615,02/20/2023 04:50:00,23.18,-33.14,7.29,,,,,,
1616,02/20/2023 05:00:00,23.16,-32.86,7.28,,,,,,
1617,02/20/2023 05:10:00,23.16,-32.77,7.28,,,,,,
1618,02/20/2023 05:20:00,23.14,-32.83,7.28,,,,,,
1619,02/20/2023 05:30:00,23.14,-33.44,7.29,,,,,,
1620,02/20/2023 05:40:00,23.14,-33.84,7.30,,,,,,
1621,02/20/2023 05:50:00,23.11,-33.17,7.29,,,,,,
1622,02/20/2023 06:00:00,23.11,-33.70,7.30,,,,,,
1623,02/20/2023 06:10:00,23.09,-34.30,7.31,,,,,,
1624,02/20/2023 06:20:00,23.09,-33.59,7.30,,,,,,
1625,02/20/2023 06:30:00,23.06,-33.55,7.30,,,,,,
1626,02/20/2023 06:40:00,23.06,-33.33,7.29,,,,,,
1627,02/20/2023 06:50:00,23.06,-33.53,7.30,,,,,,
1628,02/20/2023 07:00:00,23.09,-33.91,7.30,,,,,,
1629,02/20/2023 07:10:00,23.11,-33.47,7.30,,,,,,
1630,02/20/2023 07:20:00,23.11,-34.06,7.31,,,,,,
1631,02/20/2023 07:30:00,23.11,-34.22,7.31,,,,,,
1632,02/20/2023 07:40:00,23.11,-33.84,7.30,,,,,,
1633,02/20/2023 07:50:00,23.11,-34.06,7.31,,,,,,
1634,02/20/2023 08:00:00,23.11,-33.72,7.30,,,,,,
1635,02/20/2023 08:10:00,23.11,-33.50,7.30,,,,,,
1636,02/20/2023 08:20:00,23.11,-32.95,7.29,,,,,,
1637,02/20/2023 08:30:00,23.09,-32.88,7.28,,,,,,
1638,02/20/2023 08:40:00,23.09,-32.99,7.29,,,,,,
1639,02/20/2023 08:50:00,23.06,-33.06,7.29,,,,,,
1640,02/20/2023 09:00:00,23.06,-32.41,7.27,,,,,,
1641,02/20/2023 09:10:00,23.06,-32.55,7.28,,,,,,
1642,02/20/2023 09:20:00,23.09,-32.13,7.27,,,,,,
1643,02/20/2023 09:30:00,23.09,-31.99,7.27,,,,,,
1644,02/20/2023 09:40:00,23.11,-32.33,7.27,,,,,,
1645,02/20/2023 09:50:00,23.09,-32.13,7.27,,,,,,
1646,02/20/2023 10:00:00,23.09,-32.55,7.28,,,,,,
1647,02/20/2023 10:10:00,23.11,-31.89,7.27,,,,,,
1648,02/20/2023 10:20:00,23.11,-32.31,7.27,,,,,,
1649,02/20/2023 10:30:00,23.14,-32.09,7.27,,,,,,
1650,02/20/2023 10:40:00,23.14,-32.52,7.28,,,,,,
1651,02/20/2023 10:50:00,23.11,-32.78,7.28,,,,,,
1652,02/20/2023 11:00:00,23.11,-32.61,7.28,,,,,,
1653,02/20/2023 11:10:00,23.11,-32.16,7.27,,,,,,
1654,02/20/2023 11:20:00,23.11,-32.25,7.27,,,,,,
1655,02/20/2023 11:30:00,23.11,-32.42,7.28,,,,,,
1656,02/20/2023 11:40:00,23.11,-32.13,7.27,,,,,,
1657,02/20/2023 11:50:00,23.11,-32.53,7.28,,,,,,
1658,02/20/2023 12:00:00,23.11,-32.91,7.28,,,,,,
1659,02/20/2023 12:10:00,23.11,-33.33,7.29,,,,,,
1660,02/20/2023 12:20:00,23.11,-33.95,7.30,,,,,,
1661,02/20/2023 12:30:00,23.11,-33.77,7.30,,,,,,
1662,02/20/2023 12:40:00,23.14,-33.56,7.30,,,,,,
1663,02/20/2023 12:50:00,23.14,-33.77,7.30,,,,,,
1664,02/20/2023 13:00:00,23.14,-33.39,7.29,,,,,,
1665,02/20/2023 13:10:00,23.14,-33.75,7.30,,,,,,
1666,02/20/2023 13:20:00,23.14,-34.08,7.31,,,,,,
1667,02/20/2023 13:30:00,23.16,-34.31,7.31,,,,,,
1668,02/20/2023 13:40:00,23.16,-33.42,7.29,,,,,,
1669,02/20/2023 13:50:00,23.16,-35.75,7.34,,,,,,
1670,02/20/2023 14:00:00,23.18,-34.72,7.32,,,,,,
1671,02/20/2023 14:10:00,23.23,-34.86,7.32,,,,,,
1672,02/20/2023 14:20:00,23.23,-34.50,7.31,,,,,,
1673,02/20/2023 14:30:00,23.21,-34.34,7.31,,,,,,
1674,02/20/2023 14:40:00,23.23,-33.94,7.30,,,,,,
1675,02/20/2023 14:50:00,23.23,-33.38,7.29,,,,,,
1676,02/20/2023 15:00:00,23.23,-34.95,7.32,,,,,,
1677,02/20/2023 15:10:00,23.23,-33.59,7.30,,,,,,
1678,02/20/2023 15:20:00,23.23,-33.39,7.29,,,,,,
1679,02/20/2023 15:30:00,23.23,-33.31,7.29,,,,,,
1680,02/20/2023 15:40:00,23.23,-34.45,7.31,,,,,,
1681,02/20/2023 15:50:00,23.26,-34.94,7.32,,,,,,
1682,02/20/2023 16:00:00,23.26,-33.69,7.30,,,,,,
1683,02/20/2023 16:10:00,23.26,-32.50,7.28,,,,,,
1684,02/20/2023 16:20:00,23.26,-33.64,7.30,,,,,,
1685,02/20/2023 16:30:00,23.26,-33.69,7.30,,,,,,
1686,02/20/2023 16:40:00,23.28,-33.30,7.29,,,,,,
1687,02/20/2023 16:50:00,23.28,-32.42,7.27,,,,,,
1688,02/20/2023 17:00:00,23.28,-32.44,7.28,,,,,,
1689,02/20/2023 17:10:00,23.28,-33.67,7.30,,,,,,
1690,02/20/2023 17:20:00,23.28,-33.28,7.29,,,,,,
1691,02/20/2023 17:30:00,23.28,-32.99,7.29,,,,,,
1692,02/20/2023 17:40:00,23.26,-32.84,7.28,,,,,,
1693,02/20/2023 17:50:00,23.26,-32.58,7.28,,,,,,
1694,02/20/2023 18:00:00,23.26,-35.02,7.32,,,,,,
1695,02/20/2023 18:10:00,23.26,-34.13,7.31,,,,,,
1696,02/20/2023 18:20:00,23.23,-34.86,7.32,,,,,,
1697,02/20/2023 18:30:00,23.23,-34.02,7.31,,,,,,
1698,02/20/2023 18:40:00,23.23,-34.66,7.32,,,,,,
1699,02/20/2023 18:50:00,23.23,-33.75,7.30,,,,,,
1700,02/20/2023 19:00:00,23.23,-33.81,7.30,,,,,,
1701,02/20/2023 19:10:00,23.21,-33.50,7.30,,,,,,
1702,02/20/2023 19:20:00,23.21,-33.16,7.29,,,,,,
1703,02/20/2023 19:30:00,23.21,-32.81,7.28,,,,,,
1704,02/20/2023 19:40:00,23.21,-32.33,7.27,,,,,,
1705,02/20/2023 19:50:00,23.18,-32.69,7.28,,,,,,
1706,02/20/2023 20:00:00,23.18,-32.38,7.27,,,,,,
1707,02/20/2023 20:10:00,23.16,-32.34,7.27,,,,,,
1708,02/20/2023 20:20:00,23.14,-31.05,7.25,,,,,,
1709,02/20/2023 20:30:00,23.14,-31.13,7.25,,,,,,
1710,02/20/2023 20:40:00,23.14,-31.27,7.25,,,,,,
1711,02/20/2023 20:50:00,23.11,-31.25,7.25,,,,,,
1712,02/20/2023 21:00:00,23.11,-32.99,7.29,,,,,,
1713,02/20/2023 21:10:00,23.11,-33.56,7.30,,,,,,
1714,02/20/2023 21:20:00,23.09,-32.81,7.28,,,,,,
1715,02/20/2023 21:30:00,23.06,-32.72,7.28,,,,,,
1716,02/20/2023 21:40:00,23.06,-33.06,7.29,,,,,,
1717,02/20/2023 21:50:00,23.04,-33.13,7.29,,,,,,
1718,02/20/2023 22:00:00,23.02,-31.99,7.27,,,,,,
1719,02/20/2023 22:10:00,23.02,-31.24,7.25,,,,,,
1720,02/20/2023 22:20:00,23.02,-31.42,7.26,,,,,,
1721,02/20/2023 22:30:00,22.99,-31.63,7.26,,,,,,
1722,02/20/2023 22:40:00,22.99,-31.17,7.25,,,,,,
1723,02/20/2023 22:50:00,22.97,-31.74,7.26,,,,,,
1724,02/20/2023 23:00:00,22.97,-31.45,7.26,,,,,,
1725,02/20/2023 23:10:00,22.94,-31.49,7.26,,,,,,
1726,02/20/2023 23:20:00,22.94,-31.50,7.26,,,,,,
1727,02/20/2023 23:30:00,22.94,-31.74,7.26,,,,,,
1728,02/20/2023 23:40:00,22.92,-31.63,7.26,,,,,,
1729,02/20/2023 23:50:00,22.90,-31.77,7.26,,,,,,
1730,02/21/2023 00:00:00,22.90,-31.53,7.26,,,,,,
1731,02/21/2023 00:10:00,22.90,-31.25,7.25,,,,,,
1732,02/21/2023 00:20:00,22.87,-30.70,7.24,,,,,,
1733,02/21/2023 00:30:00,22.87,-31.97,7.27,,,,,,
1734,02/21/2023 00:40:00,22.87,-31.45,7.26,,,,,,
1735,02/21/2023 00:50:00,22.85,-32.28,7.27,,,,,,
1736,02/21/2023 01:00:00,22.85,-31.36,7.26,,,,,,
1737,02/21/2023 01:10:00,22.82,-31.92,7.27,,,,,,
1738,02/21/2023 01:20:00,22.80,-31.24,7.25,,,,,,
1739,02/21/2023 01:30:00,22.80,-31.27,7.25,,,,,,
1740,02/21/2023 01:40:00,22.78,-31.08,7.25,,,,,,
1741,02/21/2023 01:50:00,22.78,-30.88,7.25,,,,,,
1742,02/21/2023 02:00:00,22.75,-31.70,7.26,,,,,,
1743,02/21/2023 02:10:00,22.73,-30.83,7.25,,,,,,
1744,02/21/2023 02:20:00,22.73,-31.59,7.26,,,,,,
1745,02/21/2023 02:30:00,22.73,-31.20,7.25,,,,,,
1746,02/21/2023 02:40:00,22.73,-31.28,7.25,,,,,,
1747,02/21/2023 02:50:00,22.73,-32.31,7.27,,,,,,
1748,02/21/2023 03:00:00,22.73,-32.28,7.27,,,,,,
1749,02/21/2023 03:10:00,22.73,-31.70,7.26,,,,,,
1750,02/21/2023 03:20:00,22.73,-31.52,7.26,,,,,,
1751,02/21/2023 03:30:00,22.70,-31.72,7.26,,,,,,
1752,02/21/2023 03:40:00,22.70,-31.44,7.26,,,,,,
1753,02/21/2023 03:50:00,22.68,-31.25,7.25,,,,,,
1754,02/21/2023 04:00:00,22.68,-30.84,7.25,,,,,,
