#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),End of File
3935,07/10/2024 18:40:00,23.40,-40.25,7.71,
3936,07/10/2024 18:50:00,23.40,-38.80,7.69,
3937,07/10/2024 19:00:00,23.40,-38.41,7.68,
3938,07/10/2024 19:10:00,23.40,-36.91,7.65,
3939,07/10/2024 19:20:00,23.42,-35.74,7.63,
3940,07/10/2024 19:30:00,23.42,-35.28,7.62,
3941,07/10/2024 19:40:00,23.42,-34.45,7.60,
3942,07/10/2024 19:50:00,23.40,-34.30,7.60,
3943,07/10/2024 20:00:00,23.40,-34.94,7.61,
3944,07/10/2024 20:10:00,23.38,-34.99,7.61,
3945,07/10/2024 20:20:00,23.38,-34.97,7.61,
3946,07/10/2024 20:30:00,23.38,-34.64,7.61,
3947,07/10/2024 20:40:00,23.38,-34.88,7.61,
3948,07/10/2024 20:50:00,23.38,-35.20,7.62,
3949,07/10/2024 21:00:00,23.38,-34.70,7.61,
3950,07/10/2024 21:10:00,23.38,-35.09,7.62,
3951,07/10/2024 21:20:00,23.40,-34.83,7.61,
3952,07/10/2024 21:30:00,23.45,-34.63,7.61,
3953,07/10/2024 21:40:00,23.52,-35.25,7.62,
3954,07/10/2024 21:50:00,23.59,-36.50,7.64,
3955,07/10/2024 22:00:00,23.66,-37.30,7.66,
3956,07/10/2024 22:10:00,23.76,-38.28,7.68,
3957,07/10/2024 22:20:00,23.83,-39.14,7.69,
3958,07/10/2024 22:30:00,23.91,-39.52,7.70,
3959,07/10/2024 22:40:00,23.98,-40.59,7.72,
3960,07/10/2024 22:50:00,24.03,-41.35,7.73,
3961,07/10/2024 23:00:00,24.03,-41.69,7.74,
3962,07/10/2024 23:10:00,24.05,-42.02,7.75,
3963,07/10/2024 23:20:00,24.05,-42.19,7.75,
3964,07/10/2024 23:30:00,24.03,-41.97,7.75,
3965,07/10/2024 23:40:00,24.03,-42.17,7.75,
3966,07/10/2024 23:50:00,24.03,-42.47,7.76,
3967,07/11/2024 00:00:00,24.03,-41.77,7.74,
3968,07/11/2024 00:10:00,24.03,-41.83,7.74,
3969,07/11/2024 00:20:00,24.03,-41.33,7.73,
3970,07/11/2024 00:30:00,24.00,-40.00,7.71,
3971,07/11/2024 00:40:00,24.00,-38.99,7.69,
3972,07/11/2024 00:50:00,23.98,-38.53,7.68,
3973,07/11/2024 01:00:00,23.95,-38.11,7.67,
3974,07/11/2024 01:10:00,23.93,-37.00,7.65,
3975,07/11/2024 01:20:00,23.91,-36.47,7.64,
3976,07/11/2024 01:30:00,23.88,-35.36,7.62,
3977,07/11/2024 01:40:00,23.88,-35.88,7.63,
3978,07/11/2024 01:50:00,23.86,-34.84,7.61,
3979,07/11/2024 02:00:00,23.83,-35.22,7.62,
3980,07/11/2024 02:10:00,23.81,-35.00,7.61,
3981,07/11/2024 02:20:00,23.81,-34.70,7.61,
3982,07/11/2024 02:30:00,23.79,-34.69,7.61,
3983,07/11/2024 02:40:00,23.76,-34.20,7.60,
3984,07/11/2024 02:50:00,23.74,-34.22,7.60,
3985,07/11/2024 03:00:00,23.74,-33.49,7.58,
3986,07/11/2024 03:10:00,23.71,-33.09,7.58,
3987,07/11/2024 03:20:00,23.69,-32.74,7.57,
3988,07/11/2024 03:30:00,23.66,-32.97,7.57,
3989,07/11/2024 03:40:00,23.64,-33.00,7.58,
3990,07/11/2024 03:50:00,23.64,-33.22,7.58,
3991,07/11/2024 04:00:00,23.62,-32.55,7.57,
3992,07/11/2024 04:10:00,23.59,-32.33,7.56,
3993,07/11/2024 04:20:00,23.57,-32.22,7.56,
3994,07/11/2024 04:30:00,23.57,-31.91,7.55,
3995,07/11/2024 04:40:00,23.54,-31.63,7.55,
3996,07/11/2024 04:50:00,23.54,-31.47,7.55,
3997,07/11/2024 05:00:00,23.52,-31.72,7.55,
3998,07/11/2024 05:10:00,23.52,-31.28,7.54,
3999,07/11/2024 05:20:00,23.50,-31.09,7.54,
4000,07/11/2024 05:30:00,23.50,-30.67,7.53,
4001,07/11/2024 05:40:00,23.47,-30.17,7.52,
4002,07/11/2024 05:50:00,23.47,-30.16,7.52,
4003,07/11/2024 06:00:00,23.45,-30.11,7.52,
4004,07/11/2024 06:10:00,23.45,-30.28,7.52,
4005,07/11/2024 06:20:00,23.42,-30.81,7.53,
4006,07/11/2024 06:30:00,23.42,-31.74,7.55,
4007,07/11/2024 06:40:00,23.42,-32.63,7.57,
4008,07/11/2024 06:50:00,23.42,-34.89,7.61,
4009,07/11/2024 07:00:00,23.42,-36.63,7.65,
4010,07/11/2024 07:10:00,23.40,-36.59,7.64,
4011,07/11/2024 07:20:00,23.40,-36.72,7.65,
4012,07/11/2024 07:30:00,23.40,-38.30,7.68,
4013,07/11/2024 07:40:00,23.38,-39.09,7.69,
4014,07/11/2024 07:50:00,23.38,-40.86,7.73,
4015,07/11/2024 08:00:00,23.38,-44.00,7.79,
4016,07/11/2024 08:10:00,23.38,-46.83,7.84,
4017,07/11/2024 08:20:00,23.38,-49.61,7.89,
4018,07/11/2024 08:30:00,23.38,-49.74,7.90,
4019,07/11/2024 08:40:00,23.38,-51.11,7.92,
4020,07/11/2024 08:50:00,23.38,-54.94,8.00,
4021,07/11/2024 09:00:00,23.38,-56.58,8.03,
4022,07/11/2024 09:10:00,23.40,-59.49,8.08,
4023,07/11/2024 09:20:00,23.40,-60.92,8.11,
4024,07/11/2024 09:30:00,23.40,-70.35,8.29,
4025,07/11/2024 09:40:00,23.42,-76.60,8.41,
4026,07/11/2024 09:50:00,23.47,-94.35,8.75,
4027,07/11/2024 10:00:00,23.47,-89.28,8.66,
4028,07/11/2024 10:10:00,23.47,-87.42,8.62,
4029,07/11/2024 10:20:00,23.50,-94.71,8.76,
4030,07/11/2024 10:30:00,23.50,-88.85,8.65,
4031,07/11/2024 10:40:00,23.50,-87.05,8.61,
4032,07/11/2024 10:50:00,23.50,-84.82,8.57,
4033,07/11/2024 11:00:00,23.50,-77.38,8.43,
4034,07/11/2024 11:10:00,23.52,-89.17,8.65,
4035,07/11/2024 11:20:00,23.54,-108.85,9.03,
4036,07/11/2024 11:30:00,23.59,-105.14,8.96,
4037,07/11/2024 11:40:00,23.66,-107.85,9.01,
4038,07/11/2024 11:50:00,23.69,-103.07,8.92,
4039,07/11/2024 12:00:00,23.69,-110.22,9.06,
4040,07/11/2024 12:10:00,23.71,-102.50,8.91,
4041,07/11/2024 12:20:00,23.71,-92.57,8.72,
4042,07/11/2024 12:30:00,23.71,-90.50,8.68,
4043,07/11/2024 12:40:00,23.76,-89.83,8.66,
4044,07/11/2024 12:50:00,23.79,-95.64,8.78,
4045,07/11/2024 13:00:00,23.83,-105.64,8.97,
4046,07/11/2024 13:10:00,23.83,-114.38,9.14,
4047,07/11/2024 13:20:00,23.83,-127.32,9.38,
4048,07/11/2024 13:30:00,23.86,-135.86,9.55,
4049,07/11/2024 13:40:00,23.88,-130.36,9.44,
4050,07/11/2024 13:50:00,23.86,-127.07,9.38,
4051,07/11/2024 14:00:00,23.83,-121.35,9.27,
4052,07/11/2024 14:10:00,23.86,-112.91,9.11,
4053,07/11/2024 14:20:00,23.81,-103.91,8.93,
4054,07/11/2024 14:30:00,23.79,-98.11,8.82,
4055,07/11/2024 14:40:00,23.79,-99.96,8.86,
4056,07/11/2024 14:50:00,23.76,-110.13,9.05,
4057,07/11/2024 15:00:00,23.74,-108.80,9.03,
4058,07/11/2024 15:10:00,23.74,-102.19,8.90,
4059,07/11/2024 15:20:00,23.71,-103.86,8.93,
4060,07/11/2024 15:30:00,23.69,-87.17,8.61,
4061,07/11/2024 15:40:00,23.71,-101.97,8.90,
4062,07/11/2024 15:50:00,23.69,-102.99,8.92,
4063,07/11/2024 16:00:00,23.62,-82.46,8.52,
4064,07/11/2024 16:10:00,23.62,-72.17,8.33,
4065,07/11/2024 16:20:00,23.59,-74.61,8.37,
4066,07/11/2024 16:30:00,23.54,-65.85,8.21,
4067,07/11/2024 16:40:00,23.52,-62.96,8.15,
4068,07/11/2024 16:50:00,23.47,-61.77,8.13,
4069,07/11/2024 17:00:00,23.45,-73.30,8.35,
4070,07/11/2024 17:10:00,23.42,-75.41,8.39,
4071,07/11/2024 17:20:00,23.42,-68.86,8.26,
4072,07/11/2024 17:30:00,23.38,-63.80,8.17,
4073,07/11/2024 17:40:00,23.35,-63.08,8.15,
4074,07/11/2024 17:50:00,23.33,-54.03,7.98,
4075,07/11/2024 18:00:00,23.33,-50.13,7.90,
4076,07/11/2024 18:10:00,23.33,-46.42,7.83,
4077,07/11/2024 18:20:00,23.30,-44.27,7.79,
4078,07/11/2024 18:30:00,23.30,-42.17,7.75,
4079,07/11/2024 18:40:00,23.30,-40.22,7.71,
4080,07/11/2024 18:50:00,23.30,-38.33,7.68,
4081,07/11/2024 19:00:00,23.33,-37.24,7.66,
4082,07/11/2024 19:10:00,23.33,-36.25,7.64,
4083,07/11/2024 19:20:00,23.33,-35.36,7.62,
4084,07/11/2024 19:30:00,23.33,-34.41,7.60,
4085,07/11/2024 19:40:00,23.33,-33.64,7.59,
4086,07/11/2024 19:50:00,23.33,-33.02,7.58,
4087,07/11/2024 20:00:00,23.33,-33.25,7.58,
4088,07/11/2024 20:10:00,23.33,-33.58,7.59,
4089,07/11/2024 20:20:00,23.33,-33.70,7.59,
4090,07/11/2024 20:30:00,23.30,-34.13,7.60,
4091,07/11/2024 20:40:00,23.30,-34.33,7.60,
4092,07/11/2024 20:50:00,23.30,-34.25,7.60,
4093,07/11/2024 21:00:00,23.33,-34.81,7.61,
4094,07/11/2024 21:10:00,23.33,-35.11,7.62,
4095,07/11/2024 21:20:00,23.33,-34.89,7.61,
4096,07/11/2024 21:30:00,23.35,-35.41,7.62,
4097,07/11/2024 21:40:00,23.35,-35.24,7.62,
4098,07/11/2024 21:50:00,23.40,-35.36,7.62,
4099,07/11/2024 22:00:00,23.42,-35.27,7.62,
4100,07/11/2024 22:10:00,23.47,-35.94,7.63,
4101,07/11/2024 22:20:00,23.52,-36.70,7.65,
4102,07/11/2024 22:30:00,23.54,-36.99,7.65,
4103,07/11/2024 22:40:00,23.57,-37.20,7.66,
4104,07/11/2024 22:50:00,23.59,-37.83,7.67,
4105,07/11/2024 23:00:00,23.62,-38.53,7.68,
4106,07/11/2024 23:10:00,23.64,-38.69,7.68,
4107,07/11/2024 23:20:00,23.64,-38.89,7.69,
4108,07/11/2024 23:30:00,23.64,-38.95,7.69,
4109,07/11/2024 23:40:00,23.64,-39.28,7.70,
4110,07/11/2024 23:50:00,23.66,-39.27,7.70,
4111,07/12/2024 00:00:00,23.66,-39.02,7.69,
4112,07/12/2024 00:10:00,23.69,-38.27,7.68,
4113,07/12/2024 00:20:00,23.66,-37.33,7.66,
4114,07/12/2024 00:30:00,23.66,-36.55,7.64,
4115,07/12/2024 00:40:00,23.66,-36.42,7.64,
4116,07/12/2024 00:50:00,23.66,-35.94,7.63,
4117,07/12/2024 01:00:00,23.64,-35.24,7.62,
4118,07/12/2024 01:10:00,23.62,-34.86,7.61,
4119,07/12/2024 01:20:00,23.62,-34.17,7.60,
4120,07/12/2024 01:30:00,23.59,-34.05,7.60,
4121,07/12/2024 01:40:00,23.57,-34.06,7.60,
4122,07/12/2024 01:50:00,23.57,-33.58,7.59,
4123,07/12/2024 02:00:00,23.57,-33.67,7.59,
4124,07/12/2024 02:10:00,23.54,-33.83,7.59,
4125,07/12/2024 02:20:00,23.54,-33.36,7.58,
4126,07/12/2024 02:30:00,23.52,-33.39,7.58,
4127,07/12/2024 02:40:00,23.52,-32.75,7.57,
4128,07/12/2024 02:50:00,23.50,-32.66,7.57,
4129,07/12/2024 03:00:00,23.50,-33.03,7.58,
4130,07/12/2024 03:10:00,23.50,-32.38,7.56,
4131,07/12/2024 03:20:00,23.47,-32.19,7.56,
4132,07/12/2024 03:30:00,23.47,-32.28,7.56,
4133,07/12/2024 03:40:00,23.45,-31.81,7.55,
4134,07/12/2024 03:50:00,23.45,-31.88,7.55,
4135,07/12/2024 04:00:00,23.42,-31.69,7.55,
4136,07/12/2024 04:10:00,23.42,-31.36,7.54,
4137,07/12/2024 04:20:00,23.40,-31.22,7.54,
4138,07/12/2024 04:30:00,23.40,-31.55,7.55,
4139,07/12/2024 04:40:00,23.40,-31.08,7.54,
4140,07/12/2024 04:50:00,23.38,-31.17,7.54,
4141,07/12/2024 05:00:00,23.38,-31.94,7.56,
4142,07/12/2024 05:10:00,23.38,-31.03,7.54,
4143,07/12/2024 05:20:00,23.35,-30.27,7.52,
4144,07/12/2024 05:30:00,23.35,-30.58,7.53,
4145,07/12/2024 05:40:00,23.33,-30.49,7.53,
4146,07/12/2024 05:50:00,23.33,-30.11,7.52,
4147,07/12/2024 06:00:00,23.33,-29.99,7.52,
4148,07/12/2024 06:10:00,23.33,-30.14,7.52,
4149,07/12/2024 06:20:00,23.30,-30.64,7.53,
4150,07/12/2024 06:30:00,23.30,-32.20,7.56,
4151,07/12/2024 06:40:00,23.30,-32.99,7.58,
4152,07/12/2024 06:50:00,23.30,-34.44,7.60,
4153,07/12/2024 07:00:00,23.30,-37.08,7.65,
4154,07/12/2024 07:10:00,23.28,-38.89,7.69,
4155,07/12/2024 07:20:00,23.28,-38.66,7.68,
4156,07/12/2024 07:30:00,23.30,-43.22,7.77,
4157,07/12/2024 07:40:00,23.28,-43.08,7.77,
4158,07/12/2024 07:50:00,23.28,-47.13,7.85,
4159,07/12/2024 08:00:00,23.30,-46.95,7.84,
4160,07/12/2024 08:10:00,23.28,-49.63,7.90,
4161,07/12/2024 08:20:00,23.30,-52.86,7.96,
4162,07/12/2024 08:30:00,23.30,-54.30,7.98,
4163,07/12/2024 08:40:00,23.30,-58.22,8.06,
4164,07/12/2024 08:50:00,23.33,-61.80,8.13,
4165,07/12/2024 09:00:00,23.33,-61.38,8.12,
4166,07/12/2024 09:10:00,23.33,-64.85,8.19,
4167,07/12/2024 09:20:00,23.38,-84.91,8.57,
4168,07/12/2024 09:30:00,23.42,-93.66,8.74,
4169,07/12/2024 09:40:00,23.45,-109.93,9.05,
4170,07/12/2024 09:50:00,23.45,-104.58,8.95,
4171,07/12/2024 10:00:00,23.47,-99.11,8.84,
4172,07/12/2024 10:10:00,23.47,-105.69,8.97,
4173,07/12/2024 10:20:00,23.50,-109.22,9.04,
4174,07/12/2024 10:30:00,23.52,-108.46,9.02,
4175,07/12/2024 10:40:00,23.52,-94.35,8.75,
4176,07/12/2024 10:50:00,23.54,-112.36,9.10,
4177,07/12/2024 11:00:00,23.59,-106.94,8.99,
4178,07/12/2024 11:10:00,23.62,-91.21,8.69,
4179,07/12/2024 11:20:00,23.62,-95.33,8.77,
4180,07/12/2024 11:30:00,23.64,-105.58,8.97,
4181,07/12/2024 11:40:00,23.66,-103.64,8.93,
4182,07/12/2024 11:50:00,23.66,-103.72,8.93,
4183,07/12/2024 12:00:00,23.66,-101.82,8.90,
4184,07/12/2024 12:10:00,23.66,-101.36,8.89,
4185,07/12/2024 12:20:00,23.66,-91.08,8.69,
4186,07/12/2024 12:30:00,23.66,-88.71,8.64,
4187,07/12/2024 12:40:00,23.69,-92.46,8.72,
4188,07/12/2024 12:50:00,23.69,-96.17,8.79,
4189,07/12/2024 13:00:00,23.71,-108.83,9.03,
4190,07/12/2024 13:10:00,23.71,-121.60,9.27,
4191,07/12/2024 13:20:00,23.74,-109.00,9.03,
4192,07/12/2024 13:30:00,23.69,-98.07,8.82,
4193,07/12/2024 13:40:00,23.71,-123.02,9.30,
4194,07/12/2024 13:50:00,23.74,-135.47,9.54,
4195,07/12/2024 14:00:00,23.76,-130.94,9.45,
4196,07/12/2024 14:10:00,23.74,-117.02,9.19,
4197,07/12/2024 14:20:00,23.74,-114.63,9.14,
4198,07/12/2024 14:30:00,23.69,-98.10,8.82,
4199,07/12/2024 14:40:00,23.66,-117.19,9.19,
4200,07/12/2024 14:50:00,23.69,-120.53,9.25,
4201,07/12/2024 15:00:00,23.64,-93.22,8.73,
4202,07/12/2024 15:10:00,23.62,-95.22,8.77,
4203,07/12/2024 15:20:00,23.62,-110.38,9.06,
4204,07/12/2024 15:30:00,23.59,-111.72,9.09,
4205,07/12/2024 15:40:00,23.59,-114.19,9.13,
4206,07/12/2024 15:50:00,23.59,-122.35,9.29,
4207,07/12/2024 16:00:00,23.52,-96.55,8.80,
4208,07/12/2024 16:10:00,23.52,-88.38,8.64,
4209,07/12/2024 16:20:00,23.47,-84.97,8.57,
4210,07/12/2024 16:30:00,23.45,-81.97,8.52,
4211,07/12/2024 16:40:00,23.42,-76.17,8.40,
4212,07/12/2024 16:50:00,23.42,-74.30,8.37,
4213,07/12/2024 17:00:00,23.40,-69.03,8.27,
4214,07/12/2024 17:10:00,23.38,-67.74,8.24,
4215,07/12/2024 17:20:00,23.35,-61.81,8.13,
4216,07/12/2024 17:30:00,23.35,-57.97,8.06,
4217,07/12/2024 17:40:00,23.33,-57.94,8.05,
4218,07/12/2024 17:50:00,23.30,-55.85,8.01,
4219,07/12/2024 18:00:00,23.30,-51.95,7.94,
4220,07/12/2024 18:10:00,23.28,-47.86,7.86,
4221,07/12/2024 18:20:00,23.28,-43.41,7.78,
4222,07/12/2024 18:30:00,23.26,-41.70,7.74,
4223,07/12/2024 18:40:00,23.26,-39.75,7.71,
4224,07/12/2024 18:50:00,23.26,-38.00,7.67,
4225,07/12/2024 19:00:00,23.26,-36.38,7.64,
4226,07/12/2024 19:10:00,23.23,-35.28,7.62,
4227,07/12/2024 19:20:00,23.23,-34.06,7.60,
4228,07/12/2024 19:30:00,23.23,-33.14,7.58,
4229,07/12/2024 19:40:00,23.23,-32.77,7.57,
4230,07/12/2024 19:50:00,23.23,-32.39,7.56,
4231,07/12/2024 20:00:00,23.23,-32.17,7.56,
4232,07/12/2024 20:10:00,23.26,-32.49,7.57,
4233,07/12/2024 20:20:00,23.26,-32.44,7.57,
4234,07/12/2024 20:30:00,23.26,-32.33,7.56,
4235,07/12/2024 20:40:00,23.26,-32.28,7.56,
4236,07/12/2024 20:50:00,23.26,-32.19,7.56,
4237,07/12/2024 21:00:00,23.26,-32.14,7.56,
4238,07/12/2024 21:10:00,23.26,-32.22,7.56,
4239,07/12/2024 21:20:00,23.26,-32.06,7.56,
4240,07/12/2024 21:30:00,23.26,-32.08,7.56,
4241,07/12/2024 21:40:00,23.26,-32.03,7.56,
4242,07/12/2024 21:50:00,23.26,-32.05,7.56,
4243,07/12/2024 22:00:00,23.26,-32.02,7.56,
4244,07/12/2024 22:10:00,23.26,-31.94,7.56,
4245,07/12/2024 22:20:00,23.26,-31.64,7.55,
4246,07/12/2024 22:30:00,23.26,-31.69,7.55,
4247,07/12/2024 22:40:00,23.26,-31.84,7.55,
4248,07/12/2024 22:50:00,23.26,-31.77,7.55,
4249,07/12/2024 23:00:00,23.26,-31.58,7.55,
4250,07/12/2024 23:10:00,23.26,-31.81,7.55,
4251,07/12/2024 23:20:00,23.26,-31.67,7.55,
4252,07/12/2024 23:30:00,23.23,-31.49,7.55,
4253,07/12/2024 23:40:00,23.23,-31.17,7.54,
4254,07/12/2024 23:50:00,23.23,-30.56,7.53,
4255,07/13/2024 00:00:00,23.23,-30.11,7.52,
4256,07/13/2024 00:10:00,23.23,-29.70,7.51,
4257,07/13/2024 00:20:00,23.23,-30.08,7.52,
4258,07/13/2024 00:30:00,23.23,-29.94,7.52,
4259,07/13/2024 00:40:00,23.23,-29.45,7.51,
4260,07/13/2024 00:50:00,23.23,-29.74,7.51,
4261,07/13/2024 01:00:00,23.21,-29.89,7.52,
4262,07/13/2024 01:10:00,23.21,-29.47,7.51,
4263,07/13/2024 01:20:00,23.21,-29.67,7.51,
4264,07/13/2024 01:30:00,23.21,-29.59,7.51,
4265,07/13/2024 01:40:00,23.21,-29.66,7.51,
4266,07/13/2024 01:50:00,23.18,-29.66,7.51,
4267,07/13/2024 02:00:00,23.18,-29.36,7.51,
4268,07/13/2024 02:10:00,23.18,-29.11,7.50,
4269,07/13/2024 02:20:00,23.18,-29.20,7.50,
4270,07/13/2024 02:30:00,23.18,-29.67,7.51,
4271,07/13/2024 02:40:00,23.16,-29.59,7.51,
4272,07/13/2024 02:50:00,23.16,-28.80,7.50,
4273,07/13/2024 03:00:00,23.16,-28.97,7.50,
4274,07/13/2024 03:10:00,23.16,-29.30,7.50,
4275,07/13/2024 03:20:00,23.16,-28.72,7.49,
4276,07/13/2024 03:30:00,23.16,-28.53,7.49,
4277,07/13/2024 03:40:00,23.16,-28.74,7.49,
4278,07/13/2024 03:50:00,23.16,-28.81,7.50,
4279,07/13/2024 04:00:00,23.16,-28.16,7.48,
4280,07/13/2024 04:10:00,23.14,-27.56,7.47,
4281,07/13/2024 04:20:00,23.14,-27.97,7.48,
4282,07/13/2024 04:30:00,23.14,-27.55,7.47,
4283,07/13/2024 04:40:00,23.14,-27.00,7.46,
4284,07/13/2024 04:50:00,23.14,-26.36,7.45,
4285,07/13/2024 05:00:00,23.14,-27.20,7.46,
4286,07/13/2024 05:10:00,23.14,-27.16,7.46,
4287,07/13/2024 05:20:00,23.14,-26.92,7.46,
4288,07/13/2024 05:30:00,23.14,-25.75,7.44,
4289,07/13/2024 05:40:00,23.11,-26.59,7.45,
4290,07/13/2024 05:50:00,23.11,-26.47,7.45,
4291,07/13/2024 06:00:00,23.11,-25.97,7.44,
4292,07/13/2024 06:10:00,23.11,-26.89,7.46,
4293,07/13/2024 06:20:00,23.11,-28.27,7.49,
4294,07/13/2024 06:30:00,23.11,-29.02,7.50,
4295,07/13/2024 06:40:00,23.11,-30.63,7.53,
4296,07/13/2024 06:50:00,23.11,-32.13,7.56,
4297,07/13/2024 07:00:00,23.11,-33.86,7.59,
4298,07/13/2024 07:10:00,23.11,-34.27,7.60,
4299,07/13/2024 07:20:00,23.11,-36.20,7.64,
4300,07/13/2024 07:30:00,23.14,-39.38,7.70,
4301,07/13/2024 07:40:00,23.14,-40.27,7.72,
4302,07/13/2024 07:50:00,23.14,-44.03,7.79,
4303,07/13/2024 08:00:00,23.14,-45.03,7.81,
4304,07/13/2024 08:10:00,23.14,-44.88,7.80,
4305,07/13/2024 08:20:00,23.16,-45.19,7.81,
4306,07/13/2024 08:30:00,23.16,-47.75,7.86,
4307,07/13/2024 08:40:00,23.16,-53.20,7.96,
4308,07/13/2024 08:50:00,23.18,-59.41,8.08,
4309,07/13/2024 09:00:00,23.18,-58.27,8.06,
4310,07/13/2024 09:10:00,23.18,-62.41,8.14,
4311,07/13/2024 09:20:00,23.23,-75.69,8.40,
4312,07/13/2024 09:30:00,23.26,-83.78,8.55,
4313,07/13/2024 09:40:00,23.28,-101.55,8.89,
4314,07/13/2024 09:50:00,23.33,-102.13,8.90,
4315,07/13/2024 10:00:00,23.30,-81.75,8.51,
4316,07/13/2024 10:10:00,23.30,-81.61,8.51,
4317,07/13/2024 10:20:00,23.30,-81.61,8.51,
4318,07/13/2024 10:30:00,23.30,-82.58,8.53,
4319,07/13/2024 10:40:00,23.30,-78.27,8.45,
4320,07/13/2024 10:50:00,23.33,-78.46,8.45,
4321,07/13/2024 11:00:00,23.33,-90.60,8.68,
4322,07/13/2024 11:10:00,23.33,-96.24,8.79,
4323,07/13/2024 11:20:00,23.35,-104.78,8.95,
4324,07/13/2024 11:30:00,23.40,-113.71,9.13,
4325,07/13/2024 11:40:00,23.42,-117.88,9.21,
4326,07/13/2024 11:50:00,23.47,-123.41,9.31,
4327,07/13/2024 12:00:00,23.50,-116.10,9.17,
4328,07/13/2024 12:10:00,23.54,-107.39,9.00,
4329,07/13/2024 12:20:00,23.54,-87.16,8.61,
4330,07/13/2024 12:30:00,23.57,-79.69,8.47,
4331,07/13/2024 12:40:00,23.59,-84.64,8.57,
4332,07/13/2024 12:50:00,23.59,-90.47,8.68,
4333,07/13/2024 13:00:00,23.62,-103.96,8.94,
4334,07/13/2024 13:10:00,23.64,-120.24,9.25,
4335,07/13/2024 13:20:00,23.66,-132.13,9.48,
4336,07/13/2024 13:30:00,23.66,-130.27,9.44,
4337,07/13/2024 13:40:00,23.64,-97.22,8.81,
4338,07/13/2024 13:50:00,23.59,-82.13,8.52,
4339,07/13/2024 14:00:00,23.57,-92.85,8.72,
4340,07/13/2024 14:10:00,23.59,-108.14,9.02,
4341,07/13/2024 14:20:00,23.59,-105.16,8.96,
4342,07/13/2024 14:30:00,23.59,-102.24,8.90,
4343,07/13/2024 14:40:00,23.62,-126.86,9.38,
4344,07/13/2024 14:50:00,23.64,-134.54,9.52,
4345,07/13/2024 15:00:00,23.64,-132.21,9.48,
4346,07/13/2024 15:10:00,23.62,-132.36,9.48,
4347,07/13/2024 15:20:00,23.66,-136.32,9.56,
4348,07/13/2024 15:30:00,23.64,-134.00,9.51,
4349,07/13/2024 15:40:00,23.64,-133.32,9.50,
4350,07/13/2024 15:50:00,23.64,-130.91,9.45,
4351,07/13/2024 16:00:00,23.62,-126.86,9.38,
4352,07/13/2024 16:10:00,23.62,-111.57,9.08,
4353,07/13/2024 16:20:00,23.57,-95.28,8.77,
4354,07/13/2024 16:30:00,23.52,-80.03,8.48,
4355,07/13/2024 16:40:00,23.50,-72.61,8.34,
4356,07/13/2024 16:50:00,23.50,-69.33,8.27,
4357,07/13/2024 17:00:00,23.50,-82.25,8.52,
4358,07/13/2024 17:10:00,23.47,-91.77,8.70,
4359,07/13/2024 17:20:00,23.45,-70.92,8.30,
4360,07/13/2024 17:30:00,23.42,-58.30,8.06,
4361,07/13/2024 17:40:00,23.40,-51.25,7.93,
4362,07/13/2024 17:50:00,23.38,-46.86,7.84,
4363,07/13/2024 18:00:00,23.35,-43.55,7.78,
4364,07/13/2024 18:10:00,23.33,-41.03,7.73,
4365,07/13/2024 18:20:00,23.33,-39.56,7.70,
4366,07/13/2024 18:30:00,23.30,-38.09,7.67,
4367,07/13/2024 18:40:00,23.30,-37.25,7.66,
4368,07/13/2024 18:50:00,23.28,-36.39,7.64,
4369,07/13/2024 19:00:00,23.28,-35.53,7.62,
4370,07/13/2024 19:10:00,23.26,-34.42,7.60,
4371,07/13/2024 19:20:00,23.26,-33.49,7.59,
4372,07/13/2024 19:30:00,23.23,-32.77,7.57,
4373,07/13/2024 19:40:00,23.23,-32.02,7.56,
4374,07/13/2024 19:50:00,23.21,-31.50,7.55,
4375,07/13/2024 20:00:00,23.21,-31.67,7.55,
4376,07/13/2024 20:10:00,23.21,-31.44,7.55,
4377,07/13/2024 20:20:00,23.18,-31.33,7.54,
4378,07/13/2024 20:30:00,23.18,-30.97,7.54,
4379,07/13/2024 20:40:00,23.18,-31.13,7.54,
4380,07/13/2024 20:50:00,23.18,-30.88,7.54,
4381,07/13/2024 21:00:00,23.18,-30.52,7.53,
4382,07/13/2024 21:10:00,23.18,-30.47,7.53,
4383,07/13/2024 21:20:00,23.18,-30.74,7.53,
4384,07/13/2024 21:30:00,23.18,-30.83,7.53,
4385,07/13/2024 21:40:00,23.18,-30.70,7.53,
4386,07/13/2024 21:50:00,23.18,-30.64,7.53,
4387,07/13/2024 22:00:00,23.18,-30.77,7.53,
4388,07/13/2024 22:10:00,23.18,-30.59,7.53,
4389,07/13/2024 22:20:00,23.18,-30.45,7.53,
4390,07/13/2024 22:30:00,23.18,-30.00,7.52,
4391,07/13/2024 22:40:00,23.16,-30.03,7.52,
4392,07/13/2024 22:50:00,23.16,-29.91,7.52,
4393,07/13/2024 23:00:00,23.16,-29.64,7.51,
4394,07/13/2024 23:10:00,23.14,-29.52,7.51,
4395,07/13/2024 23:20:00,23.14,-28.95,7.50,
4396,07/13/2024 23:30:00,23.14,-27.99,7.48,
4397,07/13/2024 23:40:00,23.14,-28.34,7.49,
4398,07/13/2024 23:50:00,23.14,-28.95,7.50,
4399,07/14/2024 00:00:00,23.11,-29.09,7.50,
