#,Date-Time (HST),Ch:1 - Temperature   (°C),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH),Button Down,Button Up,Host Connected,Stopped,End of File
2941,02/21/2024 11:00:00,22.25,-28.02,7.59,,,,,
2942,02/21/2024 11:10:00,22.35,-29.50,7.62,,,,,
2943,02/21/2024 11:20:00,22.37,-30.33,7.63,,,,,
2944,02/21/2024 11:30:00,22.44,-31.09,7.65,,,,,
2945,02/21/2024 11:40:00,22.61,-32.31,7.67,,,,,
2946,02/21/2024 11:50:00,22.66,-32.88,7.68,,,,,
2947,02/21/2024 12:00:00,22.73,-32.86,7.68,,,,,
2948,02/21/2024 12:10:00,22.75,-33.80,7.70,,,,,
2949,02/21/2024 12:20:00,22.75,-33.52,7.69,,,,,
2950,02/21/2024 12:30:00,22.78,-33.78,7.70,,,,,
2951,02/21/2024 12:40:00,22.82,-34.78,7.71,,,,,
2952,02/21/2024 12:50:00,22.87,-35.47,7.73,,,,,
2953,02/21/2024 13:00:00,22.90,-35.33,7.72,,,,,
2954,02/21/2024 13:10:00,22.97,-35.83,7.73,,,,,
2955,02/21/2024 13:20:00,23.02,-36.56,7.75,,,,,
2956,02/21/2024 13:30:00,23.11,-38.31,7.78,,,,,
2957,02/21/2024 13:40:00,23.21,-39.05,7.79,,,,,
2958,02/21/2024 13:50:00,23.18,-39.36,7.80,,,,,
2959,02/21/2024 14:00:00,23.21,-40.24,7.81,,,,,
2960,02/21/2024 14:10:00,23.33,-42.69,7.86,,,,,
2961,02/21/2024 14:20:00,23.40,-45.53,7.91,,,,,
2962,02/21/2024 14:30:00,23.45,-45.83,7.92,,,,,
2963,02/21/2024 14:40:00,23.50,-46.03,7.92,,,,,
2964,02/21/2024 14:50:00,23.40,-49.42,7.98,,,,,
2965,02/21/2024 15:00:00,23.38,-49.03,7.98,,,,,
2966,02/21/2024 15:10:00,23.38,-49.88,7.99,,,,,
2967,02/21/2024 15:20:00,23.42,-50.60,8.01,,,,,
2968,02/21/2024 15:30:00,23.47,-50.41,8.00,,,,,
2969,02/21/2024 15:40:00,23.50,-49.83,7.99,,,,,
2970,02/21/2024 15:50:00,23.52,-49.58,7.99,,,,,
2971,02/21/2024 16:00:00,23.57,-48.99,7.98,,,,,
2972,02/21/2024 16:10:00,23.57,-48.25,7.96,,,,,
2973,02/21/2024 16:20:00,23.59,-48.56,7.97,,,,,
2974,02/21/2024 16:30:00,23.62,-48.89,7.97,,,,,
2975,02/21/2024 16:40:00,23.62,-48.61,7.97,,,,,
2976,02/21/2024 16:50:00,23.64,-48.14,7.96,,,,,
2977,02/21/2024 17:00:00,23.64,-48.19,7.96,,,,,
2978,02/21/2024 17:10:00,23.64,-46.70,7.93,,,,,
2979,02/21/2024 17:20:00,23.64,-47.17,7.94,,,,,
2980,02/21/2024 17:30:00,23.62,-46.14,7.92,,,,,
2981,02/21/2024 17:40:00,23.62,-45.67,7.91,,,,,
2982,02/21/2024 17:50:00,23.62,-45.17,7.90,,,,,
2983,02/21/2024 18:00:00,23.59,-44.70,7.90,,,,,
2984,02/21/2024 18:10:00,23.57,-44.70,7.90,,,,,
2985,02/21/2024 18:20:00,23.54,-44.05,7.88,,,,,
2986,02/21/2024 18:30:00,23.52,-43.17,7.87,,,,,
2987,02/21/2024 18:40:00,23.50,-42.50,7.86,,,,,
2988,02/21/2024 18:50:00,23.47,-41.88,7.84,,,,,
2989,02/21/2024 19:00:00,23.45,-40.78,7.82,,,,,
2990,02/21/2024 19:10:00,23.42,-40.81,7.82,,,,,
2991,02/21/2024 19:20:00,23.40,-40.34,7.82,,,,,
2992,02/21/2024 19:30:00,23.35,-39.69,7.80,,,,,
2993,02/21/2024 19:40:00,23.33,-40.19,7.81,,,,,
2994,02/21/2024 19:50:00,23.30,-39.49,7.80,,,,,
2995,02/21/2024 20:00:00,23.28,-39.05,7.79,,,,,
2996,02/21/2024 20:10:00,23.26,-37.86,7.77,,,,,
2997,02/21/2024 20:20:00,23.23,-38.06,7.77,,,,,
2998,02/21/2024 20:30:00,23.21,-37.66,7.77,,,,,
2999,02/21/2024 20:40:00,23.18,-37.78,7.77,,,,,
3000,02/21/2024 20:50:00,23.16,-36.52,7.75,,,,,
3001,02/21/2024 21:00:00,23.14,-36.20,7.74,,,,,
3002,02/21/2024 21:10:00,23.09,-35.59,7.73,,,,,
3003,02/21/2024 21:20:00,23.06,-35.58,7.73,,,,,
3004,02/21/2024 21:30:00,23.04,-36.45,7.74,,,,,
3005,02/21/2024 21:40:00,23.02,-35.74,7.73,,,,,
3006,02/21/2024 21:50:00,22.99,-35.59,7.73,,,,,
3007,02/21/2024 22:00:00,22.97,-35.78,7.73,,,,,
3008,02/21/2024 22:10:00,22.94,-35.09,7.72,,,,,
3009,02/21/2024 22:20:00,22.92,-35.42,7.73,,,,,
3010,02/21/2024 22:30:00,22.87,-34.94,7.72,,,,,
3011,02/21/2024 22:40:00,22.85,-34.88,7.72,,,,,
3012,02/21/2024 22:50:00,22.82,-34.30,7.71,,,,,
3013,02/21/2024 23:00:00,22.80,-34.39,7.71,,,,,
3014,02/21/2024 23:10:00,22.75,-34.30,7.71,,,,,
3015,02/21/2024 23:20:00,22.73,-34.56,7.71,,,,,
3016,02/21/2024 23:30:00,22.70,-34.11,7.70,,,,,
3017,02/21/2024 23:40:00,22.68,-33.83,7.70,,,,,
3018,02/21/2024 23:50:00,22.66,-33.41,7.69,,,,,
3019,02/22/2024 00:00:00,22.61,-33.34,7.69,,,,,
3020,02/22/2024 00:10:00,22.56,-33.36,7.69,,,,,
3021,02/22/2024 00:20:00,22.54,-32.74,7.68,,,,,
3022,02/22/2024 00:30:00,22.51,-32.52,7.67,,,,,
3023,02/22/2024 00:40:00,22.49,-32.33,7.67,,,,,
3024,02/22/2024 00:50:00,22.44,-32.06,7.66,,,,,
3025,02/22/2024 01:00:00,22.42,-31.70,7.66,,,,,
3026,02/22/2024 01:10:00,22.39,-31.66,7.66,,,,,
3027,02/22/2024 01:20:00,22.39,-30.97,7.64,,,,,
3028,02/22/2024 01:30:00,22.37,-31.08,7.65,,,,,
3029,02/22/2024 01:40:00,22.35,-31.08,7.65,,,,,
3030,02/22/2024 01:50:00,22.35,-30.88,7.64,,,,,
3031,02/22/2024 02:00:00,22.32,-30.81,7.64,,,,,
3032,02/22/2024 02:10:00,22.32,-30.50,7.64,,,,,
3033,02/22/2024 02:20:00,22.32,-30.36,7.63,,,,,
3034,02/22/2024 02:30:00,22.30,-29.95,7.63,,,,,
3035,02/22/2024 02:40:00,22.27,-29.31,7.61,,,,,
3036,02/22/2024 02:50:00,22.27,-29.28,7.61,,,,,
3037,02/22/2024 03:00:00,22.25,-29.03,7.61,,,,,
3038,02/22/2024 03:10:00,22.25,-28.69,7.60,,,,,
3039,02/22/2024 03:20:00,22.25,-28.72,7.60,,,,,
3040,02/22/2024 03:30:00,22.25,-28.50,7.60,,,,,
3041,02/22/2024 03:40:00,22.25,-28.14,7.59,,,,,
3042,02/22/2024 03:50:00,22.25,-27.88,7.59,,,,,
3043,02/22/2024 04:00:00,22.25,-27.74,7.58,,,,,
3044,02/22/2024 04:10:00,22.25,-27.56,7.58,,,,,
3045,02/22/2024 04:20:00,22.25,-27.28,7.58,,,,,
3046,02/22/2024 04:30:00,22.23,-27.00,7.57,,,,,
3047,02/22/2024 04:40:00,22.23,-26.80,7.57,,,,,
3048,02/22/2024 04:50:00,22.20,-26.74,7.57,,,,,
3049,02/22/2024 05:00:00,22.20,-26.53,7.56,,,,,
3050,02/22/2024 05:10:00,22.20,-26.30,7.56,,,,,
3051,02/22/2024 05:20:00,22.20,-26.13,7.55,,,,,
3052,02/22/2024 05:30:00,22.18,-26.00,7.55,,,,,
3053,02/22/2024 05:40:00,22.18,-25.80,7.55,,,,,
3054,02/22/2024 05:50:00,22.18,-25.83,7.55,,,,,
3055,02/22/2024 06:00:00,22.18,-25.81,7.55,,,,,
3056,02/22/2024 06:10:00,22.18,-25.80,7.55,,,,,
3057,02/22/2024 06:20:00,22.15,-25.70,7.55,,,,,
3058,02/22/2024 06:30:00,22.15,-25.58,7.54,,,,,
3059,02/22/2024 06:40:00,22.13,-25.64,7.55,,,,,
3060,02/22/2024 06:50:00,22.13,-25.67,7.55,,,,,
3061,02/22/2024 07:00:00,22.11,-25.66,7.55,,,,,
3062,02/22/2024 07:10:00,22.11,-25.41,7.54,,,,,
3063,02/22/2024 07:20:00,22.11,-25.20,7.54,,,,,
3064,02/22/2024 07:30:00,22.11,-25.17,7.54,,,,,
3065,02/22/2024 07:40:00,22.11,-25.20,7.54,,,,,
3066,02/22/2024 07:50:00,22.11,-25.34,7.54,,,,,
3067,02/22/2024 08:00:00,22.13,-25.33,7.54,,,,,
3068,02/22/2024 08:10:00,22.13,-25.24,7.54,,,,,
3069,02/22/2024 08:20:00,22.13,-25.30,7.54,,,,,
3070,02/22/2024 08:30:00,22.13,-25.49,7.54,,,,,
3071,02/22/2024 08:40:00,22.15,-25.64,7.55,,,,,
3072,02/22/2024 08:50:00,22.15,-25.75,7.55,,,,,
3073,02/22/2024 09:00:00,22.18,-25.84,7.55,,,,,
3074,02/22/2024 09:10:00,22.20,-25.94,7.55,,,,,
3075,02/22/2024 09:20:00,22.27,-26.59,7.56,,,,,
3076,02/22/2024 09:30:00,22.44,-27.13,7.57,,,,,
3077,02/22/2024 09:40:00,22.49,-27.13,7.57,,,,,
3078,02/22/2024 09:50:00,22.56,-27.66,7.58,,,,,
3079,02/22/2024 10:00:00,22.70,-28.66,7.60,,,,,
3080,02/22/2024 10:10:00,22.80,-29.69,7.62,,,,,
3081,02/22/2024 10:20:00,22.90,-31.20,7.65,,,,,
3082,02/22/2024 10:30:00,22.90,-31.47,7.65,,,,,
3083,02/22/2024 10:40:00,22.85,-31.38,7.65,,,,,
3084,02/22/2024 10:50:00,22.90,-31.49,7.65,,,,,
3085,02/22/2024 11:00:00,23.02,-32.47,7.67,,,,,
3086,02/22/2024 11:10:00,23.14,-33.08,7.68,,,,,
3087,02/22/2024 11:20:00,23.18,-32.94,7.68,,,,,
3088,02/22/2024 11:30:00,23.21,-33.56,7.69,,,,,
3089,02/22/2024 11:40:00,23.30,-34.59,7.71,,,,,
3090,02/22/2024 11:50:00,23.35,-34.92,7.72,,,,,
3091,02/22/2024 12:00:00,23.40,-35.53,7.73,,,,,
3092,02/22/2024 12:10:00,23.52,-36.81,7.75,,,,,
3093,02/22/2024 12:20:00,23.50,-36.49,7.74,,,,,
3094,02/22/2024 12:30:00,23.50,-36.27,7.74,,,,,
3095,02/22/2024 12:40:00,23.57,-38.66,7.78,,,,,
3096,02/22/2024 12:50:00,23.54,-37.70,7.77,,,,,
3097,02/22/2024 13:00:00,23.54,-37.92,7.77,,,,,
3098,02/22/2024 13:10:00,23.64,-39.14,7.79,,,,,
3099,02/22/2024 13:20:00,23.64,-39.02,7.79,,,,,
3100,02/22/2024 13:30:00,23.71,-43.00,7.86,,,,,
3101,02/22/2024 13:40:00,23.71,-44.83,7.90,,,,,
3102,02/22/2024 13:50:00,23.71,-45.30,7.91,,,,,
3103,02/22/2024 14:00:00,23.76,-47.06,7.94,,,,,
3104,02/22/2024 14:10:00,23.79,-48.20,7.96,,,,,
3105,02/22/2024 14:20:00,23.79,-49.58,7.99,,,,,
3106,02/22/2024 14:30:00,23.81,-49.67,7.99,,,,,
3107,02/22/2024 14:40:00,23.86,-49.77,7.99,,,,,
3108,02/22/2024 14:50:00,23.83,-49.70,7.99,,,,,
3109,02/22/2024 15:00:00,23.81,-49.78,7.99,,,,,
3110,02/22/2024 15:10:00,23.81,-50.02,7.99,,,,,
3111,02/22/2024 15:20:00,23.81,-48.50,7.97,,,,,
3112,02/22/2024 15:30:00,23.79,-48.20,7.96,,,,,
3113,02/22/2024 15:40:00,23.79,-48.47,7.97,,,,,
3114,02/22/2024 15:50:00,23.79,-48.45,7.97,,,,,
3115,02/22/2024 16:00:00,23.79,-48.20,7.96,,,,,
3116,02/22/2024 16:10:00,23.79,-48.03,7.96,,,,,
3117,02/22/2024 16:20:00,23.79,-47.63,7.95,,,,,
3118,02/22/2024 16:30:00,23.79,-47.35,7.94,,,,,
3119,02/22/2024 16:40:00,23.79,-47.81,7.95,,,,,
3120,02/22/2024 16:50:00,23.76,-47.39,7.95,,,,,
3121,02/22/2024 17:00:00,23.76,-46.63,7.93,,,,,
3122,02/22/2024 17:10:00,23.76,-46.36,7.93,,,,,
3123,02/22/2024 17:20:00,23.74,-45.66,7.91,,,,,
3124,02/22/2024 17:30:00,23.74,-45.22,7.91,,,,,
3125,02/22/2024 17:40:00,23.74,-46.36,7.93,,,,,
3126,02/22/2024 17:50:00,23.74,-46.75,7.93,,,,,
3127,02/22/2024 18:00:00,23.71,-45.78,7.92,,,,,
3128,02/22/2024 18:10:00,23.71,-46.22,7.92,,,,,
3129,02/22/2024 18:20:00,23.69,-45.67,7.91,,,,,
3130,02/22/2024 18:30:00,23.66,-45.02,7.90,,,,,
3131,02/22/2024 18:40:00,23.66,-44.17,7.89,,,,,
3132,02/22/2024 18:50:00,23.64,-43.24,7.87,,,,,
3133,02/22/2024 19:00:00,23.62,-42.60,7.86,,,,,
3134,02/22/2024 19:10:00,23.59,-42.03,7.85,,,,,
3135,02/22/2024 19:20:00,23.57,-41.86,7.84,,,,,
3136,02/22/2024 19:30:00,23.54,-42.49,7.86,,,,,
3137,02/22/2024 19:40:00,23.52,-40.75,7.82,,,,,
3138,02/22/2024 19:50:00,23.50,-39.89,7.81,,,,,
3139,02/22/2024 20:00:00,23.47,-40.44,7.82,,,,,
3140,02/22/2024 20:10:00,23.45,-40.41,7.82,,,,,
3141,02/22/2024 20:20:00,23.42,-40.03,7.81,,,,,
3142,02/22/2024 20:30:00,23.40,-39.33,7.80,,,,,
3143,02/22/2024 20:40:00,23.38,-38.75,7.79,,,,,
3144,02/22/2024 20:50:00,23.35,-38.78,7.79,,,,,
3145,02/22/2024 21:00:00,23.33,-38.09,7.77,,,,,
3146,02/22/2024 21:10:00,23.33,-38.39,7.78,,,,,
3147,02/22/2024 21:20:00,23.28,-38.00,7.77,,,,,
3148,02/22/2024 21:30:00,23.26,-37.97,7.77,,,,,
3149,02/22/2024 21:40:00,23.23,-37.49,7.76,,,,,
3150,02/22/2024 21:50:00,23.21,-36.72,7.75,,,,,
3151,02/22/2024 22:00:00,23.21,-36.53,7.75,,,,,
3152,02/22/2024 22:10:00,23.18,-36.08,7.74,,,,,
3153,02/22/2024 22:20:00,23.18,-35.84,7.73,,,,,
3154,02/22/2024 22:30:00,23.16,-35.33,7.72,,,,,
3155,02/22/2024 22:40:00,23.16,-35.03,7.72,,,,,
3156,02/22/2024 22:50:00,23.14,-34.45,7.71,,,,,
3157,02/22/2024 23:00:00,23.14,-34.08,7.70,,,,,
3158,02/22/2024 23:10:00,23.11,-33.52,7.69,,,,,
3159,02/22/2024 23:20:00,23.09,-33.72,7.69,,,,,
3160,02/22/2024 23:30:00,23.06,-33.64,7.69,,,,,
3161,02/22/2024 23:40:00,23.04,-33.28,7.69,,,,,
3162,02/22/2024 23:50:00,22.99,-32.83,7.68,,,,,
3163,02/23/2024 00:00:00,22.99,-32.53,7.67,,,,,
3164,02/23/2024 00:10:00,22.94,-32.56,7.67,,,,,
3165,02/23/2024 00:20:00,22.92,-32.13,7.66,,,,,
3166,02/23/2024 00:30:00,22.90,-31.66,7.66,,,,,
3167,02/23/2024 00:40:00,22.87,-31.31,7.65,,,,,
3168,02/23/2024 00:50:00,22.85,-31.53,7.65,,,,,
3169,02/23/2024 01:00:00,22.82,-31.25,7.65,,,,,
3170,02/23/2024 01:10:00,22.80,-31.13,7.65,,,,,
3171,02/23/2024 01:20:00,22.78,-30.80,7.64,,,,,
3172,02/23/2024 01:30:00,22.78,-30.69,7.64,,,,,
3173,02/23/2024 01:40:00,22.75,-30.55,7.64,,,,,
3174,02/23/2024 01:50:00,22.73,-30.41,7.63,,,,,
3175,02/23/2024 02:00:00,22.73,-30.05,7.63,,,,,
3176,02/23/2024 02:10:00,22.70,-29.72,7.62,,,,,
3177,02/23/2024 02:20:00,22.68,-29.47,7.62,,,,,
3178,02/23/2024 02:30:00,22.68,-29.34,7.61,,,,,
3179,02/23/2024 02:40:00,22.66,-28.99,7.61,,,,,
3180,02/23/2024 02:50:00,22.66,-28.36,7.60,,,,,
3181,02/23/2024 03:00:00,22.66,-28.02,7.59,,,,,
3182,02/23/2024 03:10:00,22.63,-27.88,7.59,,,,,
3183,02/23/2024 03:20:00,22.63,-27.47,7.58,,,,,
3184,02/23/2024 03:30:00,22.61,-27.09,7.57,,,,,
3185,02/23/2024 03:40:00,22.58,-26.94,7.57,,,,,
3186,02/23/2024 03:50:00,22.56,-26.97,7.57,,,,,
3187,02/23/2024 04:00:00,22.54,-26.59,7.56,,,,,
3188,02/23/2024 04:10:00,22.54,-26.64,7.56,,,,,
3189,02/23/2024 04:20:00,22.54,-26.24,7.56,,,,,
3190,02/23/2024 04:30:00,22.54,-26.52,7.56,,,,,
3191,02/23/2024 04:40:00,22.54,-26.49,7.56,,,,,
3192,02/23/2024 04:50:00,22.51,-26.38,7.56,,,,,
3193,02/23/2024 05:00:00,22.51,-26.38,7.56,,,,,
3194,02/23/2024 05:10:00,22.49,-26.17,7.55,,,,,
3195,02/23/2024 05:20:00,22.49,-26.14,7.55,,,,,
3196,02/23/2024 05:30:00,22.47,-25.83,7.55,,,,,
3197,02/23/2024 05:40:00,22.47,-25.72,7.55,,,,,
3198,02/23/2024 05:50:00,22.47,-25.49,7.54,,,,,
3199,02/23/2024 06:00:00,22.47,-25.47,7.54,,,,,
3200,02/23/2024 06:10:00,22.44,-25.41,7.54,,,,,
3201,02/23/2024 06:20:00,22.44,-25.19,7.54,,,,,
3202,02/23/2024 06:30:00,22.44,-25.50,7.54,,,,,
3203,02/23/2024 06:40:00,22.47,-25.74,7.55,,,,,
3204,02/23/2024 06:50:00,22.47,-25.75,7.55,,,,,
3205,02/23/2024 07:00:00,22.44,-25.59,7.54,,,,,
3206,02/23/2024 07:10:00,22.44,-25.53,7.54,,,,,
3207,02/23/2024 07:20:00,22.44,-25.47,7.54,,,,,
3208,02/23/2024 07:30:00,22.44,-25.36,7.54,,,,,
3209,02/23/2024 07:40:00,22.44,-25.24,7.54,,,,,
3210,02/23/2024 07:50:00,22.44,-25.41,7.54,,,,,
3211,02/23/2024 08:00:00,22.44,-25.53,7.54,,,,,
3212,02/23/2024 08:10:00,22.44,-25.70,7.55,,,,,
3213,02/23/2024 08:20:00,22.44,-25.81,7.55,,,,,
3214,02/23/2024 08:30:00,22.47,-25.88,7.55,,,,,
3215,02/23/2024 08:40:00,22.47,-26.11,7.55,,,,,
3216,02/23/2024 08:50:00,22.49,-25.97,7.55,,,,,
3217,02/23/2024 09:00:00,22.61,-26.45,7.56,,,,,
3218,02/23/2024 09:10:00,22.70,-27.28,7.58,,,,,
3219,02/23/2024 09:20:00,22.78,-27.38,7.58,,,,,
3220,02/23/2024 09:30:00,22.85,-28.05,7.59,,,,,
3221,02/23/2024 09:40:00,22.92,-28.92,7.61,,,,,
3222,02/23/2024 09:50:00,23.04,-29.50,7.62,,,,,
3223,02/23/2024 10:00:00,23.14,-30.53,7.63,,,,,
3224,02/23/2024 10:10:00,23.23,-31.03,7.64,,,,,
3225,02/23/2024 10:20:00,23.30,-32.13,7.66,,,,,
3226,02/23/2024 10:30:00,23.40,-33.34,7.69,,,,,
3227,02/23/2024 10:40:00,23.40,-32.72,7.67,,,,,
3228,02/23/2024 10:50:00,23.57,-33.89,7.70,,,,,
3229,02/23/2024 11:00:00,23.64,-37.00,7.75,,,,,
3230,02/23/2024 11:10:00,23.62,-36.27,7.74,,,,,
3231,02/23/2024 11:20:00,23.62,-35.70,7.73,,,,,
3232,02/23/2024 11:30:00,23.71,-35.03,7.72,,,,,
3233,02/23/2024 11:40:00,23.71,-34.72,7.71,,,,,
3234,02/23/2024 11:50:00,23.74,-35.22,7.72,,,,,
3235,02/23/2024 12:00:00,23.71,-34.88,7.71,,,,,
3236,02/23/2024 12:10:00,23.71,-34.63,7.71,,,,,
3237,02/23/2024 12:20:00,23.74,-34.84,7.71,,,,,
3238,02/23/2024 12:30:00,23.79,-35.53,7.73,,,,,
3239,02/23/2024 12:40:00,23.81,-35.80,7.73,,,,,
3240,02/23/2024 12:50:00,23.83,-37.14,7.76,,,,,
3241,02/23/2024 13:00:00,23.88,-39.13,7.79,,,,,
3242,02/23/2024 13:10:00,23.98,-42.74,7.86,,,,,
3243,02/23/2024 13:20:00,24.05,-44.97,7.90,,,,,
3244,02/23/2024 13:30:00,24.03,-43.66,7.88,,,,,
3245,02/23/2024 13:40:00,24.00,-41.92,7.84,,,,,
3246,02/23/2024 13:50:00,23.98,-40.88,7.82,,,,,
3247,02/23/2024 14:00:00,23.98,-42.47,7.85,,,,,
3248,02/23/2024 14:10:00,23.98,-44.19,7.89,,,,,
3249,02/23/2024 14:20:00,24.05,-45.89,7.92,,,,,
3250,02/23/2024 14:30:00,24.00,-45.69,7.91,,,,,
3251,02/23/2024 14:40:00,23.95,-44.44,7.89,,,,,
3252,02/23/2024 14:50:00,23.95,-44.80,7.90,,,,,
3253,02/23/2024 15:00:00,23.93,-45.10,7.90,,,,,
3254,02/23/2024 15:10:00,23.93,-44.95,7.90,,,,,
3255,02/23/2024 15:20:00,23.91,-45.17,7.90,,,,,
3256,02/23/2024 15:30:00,23.91,-45.39,7.91,,,,,
3257,02/23/2024 15:40:00,23.91,-45.17,7.90,,,,,
3258,02/23/2024 15:50:00,23.88,-45.75,7.91,,,,,
3259,02/23/2024 16:00:00,23.88,-45.69,7.91,,,,,
3260,02/23/2024 16:10:00,23.88,-45.72,7.91,,,,,
3261,02/23/2024 16:20:00,23.88,-44.88,7.90,,,,,
3262,02/23/2024 16:30:00,23.88,-45.74,7.91,,,,,
3263,02/23/2024 16:40:00,23.88,-46.00,7.92,,,,,
3264,02/23/2024 16:50:00,23.88,-46.06,7.92,,,,,
3265,02/23/2024 17:00:00,23.86,-46.17,7.92,,,,,
3266,02/23/2024 17:10:00,23.86,-45.75,7.91,,,,,
3267,02/23/2024 17:20:00,23.83,-45.60,7.91,,,,,
3268,02/23/2024 17:30:00,23.83,-45.31,7.91,,,,,
3269,02/23/2024 17:40:00,23.83,-45.17,7.90,,,,,
3270,02/23/2024 17:50:00,23.83,-44.97,7.90,,,,,
3271,02/23/2024 18:00:00,23.81,-44.86,7.90,,,,,
3272,02/23/2024 18:10:00,23.79,-43.83,7.88,,,,,
3273,02/23/2024 18:20:00,23.76,-43.11,7.87,,,,,
3274,02/23/2024 18:30:00,23.76,-42.42,7.85,,,,,
3275,02/23/2024 18:40:00,23.71,-42.05,7.85,,,,,
3276,02/23/2024 18:50:00,23.69,-42.16,7.85,,,,,
3277,02/23/2024 19:00:00,23.66,-41.56,7.84,,,,,
3278,02/23/2024 19:10:00,23.64,-40.77,7.82,,,,,
3279,02/23/2024 19:20:00,23.62,-40.84,7.82,,,,,
3280,02/23/2024 19:30:00,23.59,-40.49,7.82,,,,,
3281,02/23/2024 19:40:00,23.54,-39.95,7.81,,,,,
3282,02/23/2024 19:50:00,23.52,-39.70,7.80,,,,,
3283,02/23/2024 20:00:00,23.50,-39.66,7.80,,,,,
3284,02/23/2024 20:10:00,23.45,-39.14,7.79,,,,,
3285,02/23/2024 20:20:00,23.42,-39.00,7.79,,,,,
3286,02/23/2024 20:30:00,23.38,-38.38,7.78,,,,,
3287,02/23/2024 20:40:00,23.38,-37.75,7.77,,,,,
3288,02/23/2024 20:50:00,23.35,-37.77,7.77,,,,,
3289,02/23/2024 21:00:00,23.33,-37.94,7.77,,,,,
3290,02/23/2024 21:10:00,23.30,-37.80,7.77,,,,,
3291,02/23/2024 21:20:00,23.28,-37.02,7.75,,,,,
3292,02/23/2024 21:30:00,23.28,-36.49,7.74,,,,,
3293,02/23/2024 21:40:00,23.23,-36.22,7.74,,,,,
3294,02/23/2024 21:50:00,23.21,-35.91,7.73,,,,,
3295,02/23/2024 22:00:00,23.18,-35.69,7.73,,,,,
3296,02/23/2024 22:10:00,23.16,-35.17,7.72,,,,,
3297,02/23/2024 22:20:00,23.11,-35.30,7.72,,,,,
3298,02/23/2024 22:30:00,23.06,-35.22,7.72,,,,,
3299,02/23/2024 22:40:00,23.02,-35.25,7.72,,,,,
3300,02/23/2024 22:50:00,22.99,-35.00,7.72,,,,,
3301,02/23/2024 23:00:00,22.97,-34.69,7.71,,,,,
3302,02/23/2024 23:10:00,22.94,-33.84,7.70,,,,,
3303,02/23/2024 23:20:00,22.92,-33.19,7.68,,,,,
3304,02/23/2024 23:30:00,22.90,-32.83,7.68,,,,,
3305,02/23/2024 23:40:00,22.87,-32.36,7.67,,,,,
3306,02/23/2024 23:50:00,22.85,-32.05,7.66,,,,,
3307,02/24/2024 00:00:00,22.82,-31.52,7.65,,,,,
3308,02/24/2024 00:10:00,22.80,-31.20,7.65,,,,,
3309,02/24/2024 00:20:00,22.78,-31.20,7.65,,,,,
3310,02/24/2024 00:30:00,22.75,-30.81,7.64,,,,,
3311,02/24/2024 00:40:00,22.73,-30.42,7.63,,,,,
3312,02/24/2024 00:50:00,22.73,-30.02,7.63,,,,,
3313,02/24/2024 01:00:00,22.70,-29.67,7.62,,,,,
3314,02/24/2024 01:10:00,22.68,-29.70,7.62,,,,,
3315,02/24/2024 01:20:00,22.68,-29.58,7.62,,,,,
3316,02/24/2024 01:30:00,22.66,-29.36,7.61,,,,,
3317,02/24/2024 01:40:00,22.66,-28.78,7.60,,,,,
3318,02/24/2024 01:50:00,22.63,-28.78,7.60,,,,,
3319,02/24/2024 02:00:00,22.63,-28.44,7.60,,,,,
3320,02/24/2024 02:10:00,22.61,-28.50,7.60,,,,,
3321,02/24/2024 02:20:00,22.58,-28.33,7.59,,,,,
3322,02/24/2024 02:30:00,22.58,-28.59,7.60,,,,,
3323,02/24/2024 02:40:00,22.56,-28.70,7.60,,,,,
3324,02/24/2024 02:50:00,22.56,-28.70,7.60,,,,,
3325,02/24/2024 03:00:00,22.54,-28.30,7.59,,,,,
3326,02/24/2024 03:10:00,22.54,-28.50,7.60,,,,,
3327,02/24/2024 03:20:00,22.51,-28.08,7.59,,,,,
3328,02/24/2024 03:30:00,22.51,-27.61,7.58,,,,,
3329,02/24/2024 03:40:00,22.51,-27.56,7.58,,,,,
3330,02/24/2024 03:50:00,22.49,-27.42,7.58,,,,,
3331,02/24/2024 04:00:00,22.49,-27.36,7.58,,,,,
3332,02/24/2024 04:10:00,22.49,-27.09,7.57,,,,,
3333,02/24/2024 04:20:00,22.47,-26.94,7.57,,,,,
3334,02/24/2024 04:30:00,22.47,-26.66,7.56,,,,,
3335,02/24/2024 04:40:00,22.47,-26.55,7.56,,,,,
3336,02/24/2024 04:50:00,22.47,-26.24,7.56,,,,,
3337,02/24/2024 05:00:00,22.47,-26.17,7.55,,,,,
3338,02/24/2024 05:10:00,22.47,-26.00,7.55,,,,,
3339,02/24/2024 05:20:00,22.44,-25.89,7.55,,,,,
3340,02/24/2024 05:30:00,22.42,-25.83,7.55,,,,,
3341,02/24/2024 05:40:00,22.39,-25.67,7.55,,,,,
3342,02/24/2024 05:50:00,22.39,-25.58,7.54,,,,,
3343,02/24/2024 06:00:00,22.39,-25.56,7.54,,,,,
3344,02/24/2024 06:10:00,22.39,-25.47,7.54,,,,,
3345,02/24/2024 06:20:00,22.39,-25.36,7.54,,,,,
3346,02/24/2024 06:30:00,22.37,-25.33,7.54,,,,,
3347,02/24/2024 06:40:00,22.37,-25.22,7.54,,,,,
3348,02/24/2024 06:50:00,22.37,-25.44,7.54,,,,,
3349,02/24/2024 07:00:00,22.37,-25.49,7.54,,,,,
