#,Date-Time (HST),Ch:1 - Temperature   (°F),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH),Button Down,Button Up,Host Connected,Stopped,End of File
2232,07/28/2023 01:50:00,78.30,-30.94,7.99,,,,,
2233,07/28/2023 02:00:00,78.26,-30.59,7.98,,,,,
2234,07/28/2023 02:10:00,78.21,-30.41,7.98,,,,,
2235,07/28/2023 02:20:00,78.17,-30.59,7.98,,,,,
2236,07/28/2023 02:30:00,78.17,-30.28,7.97,,,,,
2237,07/28/2023 02:40:00,78.12,-29.92,7.97,,,,,
2238,07/28/2023 02:50:00,78.08,-29.84,7.97,,,,,
2239,07/28/2023 03:00:00,78.03,-29.84,7.97,,,,,
2240,07/28/2023 03:10:00,77.99,-29.58,7.96,,,,,
2241,07/28/2023 03:20:00,77.99,-29.44,7.96,,,,,
2242,07/28/2023 03:30:00,77.95,-29.53,7.96,,,,,
2243,07/28/2023 03:40:00,77.90,-29.52,7.96,,,,,
2244,07/28/2023 03:50:00,77.90,-29.45,7.96,,,,,
2245,07/28/2023 04:00:00,77.90,-29.25,7.95,,,,,
2246,07/28/2023 04:10:00,77.86,-28.91,7.95,,,,,
2247,07/28/2023 04:20:00,77.81,-28.84,7.95,,,,,
2248,07/28/2023 04:30:00,77.77,-28.84,7.95,,,,,
2249,07/28/2023 04:40:00,77.77,-28.74,7.94,,,,,
2250,07/28/2023 04:50:00,77.72,-28.20,7.93,,,,,
2251,07/28/2023 05:00:00,77.72,-28.89,7.95,,,,,
2252,07/28/2023 05:10:00,77.68,-28.75,7.94,,,,,
2253,07/28/2023 05:20:00,77.65,-28.38,7.94,,,,,
2254,07/28/2023 05:30:00,77.59,-28.36,7.94,,,,,
2255,07/28/2023 05:40:00,77.59,-28.64,7.94,,,,,
2256,07/28/2023 05:50:00,77.56,-28.41,7.94,,,,,
2257,07/28/2023 06:00:00,77.50,-28.08,7.93,,,,,
2258,07/28/2023 06:10:00,77.50,-30.02,7.97,,,,,
2259,07/28/2023 06:20:00,77.47,-29.63,7.96,,,,,
2260,07/28/2023 06:30:00,77.41,-29.67,7.96,,,,,
2261,07/28/2023 06:40:00,77.38,-29.44,7.96,,,,,
2262,07/28/2023 06:50:00,77.38,-28.81,7.95,,,,,
2263,07/28/2023 07:00:00,77.34,-28.74,7.94,,,,,
2264,07/28/2023 07:10:00,77.34,-28.67,7.94,,,,,
2265,07/28/2023 07:20:00,77.29,-28.31,7.94,,,,,
2266,07/28/2023 07:30:00,77.25,-28.44,7.94,,,,,
2267,07/28/2023 07:40:00,77.29,-27.97,7.93,,,,,
2268,07/28/2023 07:50:00,77.25,-27.69,7.92,,,,,
2269,07/28/2023 08:00:00,77.25,-27.49,7.92,,,,,
2270,07/28/2023 08:10:00,77.25,-27.67,7.92,,,,,
2271,07/28/2023 08:20:00,77.29,-27.44,7.92,,,,,
2272,07/28/2023 08:30:00,77.29,-27.74,7.92,,,,,
2273,07/28/2023 08:40:00,77.34,-27.66,7.92,,,,,
2274,07/28/2023 08:50:00,77.34,-27.66,7.92,,,,,
2275,07/28/2023 09:00:00,77.38,-27.59,7.92,,,,,
2276,07/28/2023 09:10:00,77.41,-27.55,7.92,,,,,
2277,07/28/2023 09:20:00,77.47,-27.63,7.92,,,,,
2278,07/28/2023 09:30:00,77.50,-28.02,7.93,,,,,
2279,07/28/2023 09:40:00,77.59,-28.45,7.94,,,,,
2280,07/28/2023 09:50:00,77.68,-29.02,7.95,,,,,
2281,07/28/2023 10:00:00,77.81,-30.20,7.97,,,,,
2282,07/28/2023 10:10:00,77.90,-30.83,7.99,,,,,
2283,07/28/2023 10:20:00,77.99,-31.39,8.00,,,,,
2284,07/28/2023 10:30:00,78.12,-32.14,8.01,,,,,
2285,07/28/2023 10:40:00,78.21,-32.86,8.03,,,,,
2286,07/28/2023 10:50:00,78.30,-31.94,8.01,,,,,
2287,07/28/2023 11:00:00,78.33,-32.53,8.02,,,,,
2288,07/28/2023 11:10:00,78.51,-33.47,8.04,,,,,
2289,07/28/2023 11:20:00,78.64,-34.31,8.05,,,,,
2290,07/28/2023 11:30:00,78.78,-35.53,8.08,,,,,
2291,07/28/2023 11:40:00,78.87,-36.06,8.09,,,,,
2292,07/28/2023 11:50:00,79.00,-36.45,8.10,,,,,
2293,07/28/2023 12:00:00,79.03,-36.58,8.10,,,,,
2294,07/28/2023 12:10:00,79.12,-35.69,8.08,,,,,
2295,07/28/2023 12:20:00,79.21,-36.63,8.10,,,,,
2296,07/28/2023 12:30:00,79.30,-36.61,8.10,,,,,
2297,07/28/2023 12:40:00,79.43,-39.67,8.16,,,,,
2298,07/28/2023 12:50:00,79.52,-38.88,8.14,,,,,
2299,07/28/2023 13:00:00,79.61,-37.53,8.12,,,,,
2300,07/28/2023 13:10:00,79.70,-38.92,8.14,,,,,
2301,07/28/2023 13:20:00,79.79,-41.58,8.20,,,,,
2302,07/28/2023 13:30:00,79.79,-41.36,8.19,,,,,
2303,07/28/2023 13:40:00,79.97,-44.89,8.26,,,,,
2304,07/28/2023 13:50:00,79.97,-44.35,8.25,,,,,
2305,07/28/2023 14:00:00,79.97,-43.60,8.24,,,,,
2306,07/28/2023 14:10:00,80.13,-41.92,8.20,,,,,
2307,07/28/2023 14:20:00,80.10,-43.36,8.23,,,,,
2308,07/28/2023 14:30:00,80.13,-43.17,8.23,,,,,
2309,07/28/2023 14:40:00,80.13,-43.95,8.24,,,,,
2310,07/28/2023 14:50:00,80.22,-46.10,8.29,,,,,
2311,07/28/2023 15:00:00,80.22,-44.63,8.26,,,,,
2312,07/28/2023 15:10:00,80.28,-44.67,8.26,,,,,
2313,07/28/2023 15:20:00,80.22,-45.64,8.28,,,,,
2314,07/28/2023 15:30:00,80.28,-45.99,8.28,,,,,
2315,07/28/2023 15:40:00,80.22,-46.69,8.30,,,,,
2316,07/28/2023 15:50:00,80.22,-46.08,8.29,,,,,
2317,07/28/2023 16:00:00,80.22,-46.50,8.29,,,,,
2318,07/28/2023 16:10:00,80.22,-46.36,8.29,,,,,
2319,07/28/2023 16:20:00,80.19,-46.10,8.29,,,,,
2320,07/28/2023 16:30:00,80.22,-46.14,8.29,,,,,
2321,07/28/2023 16:40:00,80.13,-45.69,8.28,,,,,
2322,07/28/2023 16:50:00,80.10,-45.60,8.28,,,,,
2323,07/28/2023 17:00:00,80.10,-45.74,8.28,,,,,
2324,07/28/2023 17:10:00,80.06,-45.25,8.27,,,,,
2325,07/28/2023 17:20:00,79.97,-43.66,8.24,,,,,
2326,07/28/2023 17:30:00,79.97,-42.13,8.21,,,,,
2327,07/28/2023 17:40:00,79.92,-41.58,8.20,,,,,
2328,07/28/2023 17:50:00,79.88,-41.31,8.19,,,,,
2329,07/28/2023 18:00:00,79.88,-40.89,8.18,,,,,
2330,07/28/2023 18:10:00,79.83,-40.02,8.17,,,,,
2331,07/28/2023 18:20:00,79.79,-39.36,8.15,,,,,
2332,07/28/2023 18:30:00,79.79,-39.08,8.15,,,,,
2333,07/28/2023 18:40:00,79.74,-38.83,8.14,,,,,
2334,07/28/2023 18:50:00,79.70,-38.75,8.14,,,,,
2335,07/28/2023 19:00:00,79.66,-38.31,8.13,,,,,
2336,07/28/2023 19:10:00,79.61,-37.67,8.12,,,,,
2337,07/28/2023 19:20:00,79.57,-37.67,8.12,,,,,
2338,07/28/2023 19:30:00,79.52,-37.42,8.11,,,,,
2339,07/28/2023 19:40:00,79.43,-37.06,8.11,,,,,
2340,07/28/2023 19:50:00,79.39,-37.25,8.11,,,,,
2341,07/28/2023 20:00:00,79.30,-36.56,8.10,,,,,
2342,07/28/2023 20:10:00,79.27,-36.52,8.10,,,,,
2343,07/28/2023 20:20:00,79.21,-36.33,8.09,,,,,
2344,07/28/2023 20:30:00,79.18,-36.02,8.09,,,,,
2345,07/28/2023 20:40:00,79.12,-35.99,8.09,,,,,
2346,07/28/2023 20:50:00,79.09,-35.84,8.08,,,,,
2347,07/28/2023 21:00:00,79.00,-35.55,8.08,,,,,
2348,07/28/2023 21:10:00,78.94,-35.14,8.07,,,,,
2349,07/28/2023 21:20:00,78.91,-34.92,8.07,,,,,
2350,07/28/2023 21:30:00,78.87,-35.05,8.07,,,,,
2351,07/28/2023 21:40:00,78.78,-35.06,8.07,,,,,
2352,07/28/2023 21:50:00,78.73,-35.14,8.07,,,,,
2353,07/28/2023 22:00:00,78.69,-34.84,8.06,,,,,
2354,07/28/2023 22:10:00,78.64,-34.74,8.06,,,,,
2355,07/28/2023 22:20:00,78.60,-34.86,8.06,,,,,
2356,07/28/2023 22:30:00,78.51,-34.81,8.06,,,,,
2357,07/28/2023 22:40:00,78.48,-34.67,8.06,,,,,
2358,07/28/2023 22:50:00,78.42,-34.56,8.06,,,,,
2359,07/28/2023 23:00:00,78.39,-34.28,8.05,,,,,
2360,07/28/2023 23:10:00,78.33,-33.97,8.05,,,,,
2361,07/28/2023 23:20:00,78.30,-34.03,8.05,,,,,
2362,07/28/2023 23:30:00,78.26,-33.36,8.04,,,,,
2363,07/28/2023 23:40:00,78.21,-32.83,8.02,,,,,
2364,07/28/2023 23:50:00,78.17,-33.16,8.03,,,,,
2365,07/29/2023 00:00:00,78.12,-32.74,8.02,,,,,
2366,07/29/2023 00:10:00,78.08,-32.17,8.01,,,,,
2367,07/29/2023 00:20:00,78.03,-32.14,8.01,,,,,
2368,07/29/2023 00:30:00,78.03,-32.08,8.01,,,,,
2369,07/29/2023 00:40:00,77.99,-32.17,8.01,,,,,
2370,07/29/2023 00:50:00,77.95,-31.94,8.01,,,,,
2371,07/29/2023 01:00:00,77.90,-31.67,8.00,,,,,
2372,07/29/2023 01:10:00,77.90,-31.50,8.00,,,,,
2373,07/29/2023 01:20:00,77.86,-31.31,7.99,,,,,
2374,07/29/2023 01:30:00,77.81,-31.14,7.99,,,,,
2375,07/29/2023 01:40:00,77.77,-30.64,7.98,,,,,
2376,07/29/2023 01:50:00,77.77,-30.39,7.98,,,,,
2377,07/29/2023 02:00:00,77.72,-30.33,7.98,,,,,
2378,07/29/2023 02:10:00,77.68,-30.44,7.98,,,,,
2379,07/29/2023 02:20:00,77.68,-30.27,7.97,,,,,
2380,07/29/2023 02:30:00,77.65,-30.20,7.97,,,,,
2381,07/29/2023 02:40:00,77.59,-29.89,7.97,,,,,
2382,07/29/2023 02:50:00,77.59,-30.22,7.97,,,,,
2383,07/29/2023 03:00:00,77.56,-29.86,7.97,,,,,
2384,07/29/2023 03:10:00,77.50,-29.61,7.96,,,,,
2385,07/29/2023 03:20:00,77.50,-29.55,7.96,,,,,
2386,07/29/2023 03:30:00,77.47,-29.74,7.96,,,,,
2387,07/29/2023 03:40:00,77.41,-29.61,7.96,,,,,
2388,07/29/2023 03:50:00,77.41,-29.24,7.95,,,,,
2389,07/29/2023 04:00:00,77.38,-29.27,7.95,,,,,
2390,07/29/2023 04:10:00,77.38,-29.13,7.95,,,,,
2391,07/29/2023 04:20:00,77.34,-29.13,7.95,,,,,
2392,07/29/2023 04:30:00,77.34,-29.13,7.95,,,,,
2393,07/29/2023 04:40:00,77.29,-28.86,7.95,,,,,
2394,07/29/2023 04:50:00,77.29,-28.59,7.94,,,,,
2395,07/29/2023 05:00:00,77.25,-28.72,7.94,,,,,
2396,07/29/2023 05:10:00,77.25,-28.83,7.95,,,,,
2397,07/29/2023 05:20:00,77.20,-28.95,7.95,,,,,
2398,07/29/2023 05:30:00,77.20,-28.80,7.95,,,,,
2399,07/29/2023 05:40:00,77.16,-28.44,7.94,,,,,
2400,07/29/2023 05:50:00,77.11,-28.16,7.93,,,,,
2401,07/29/2023 06:00:00,77.11,-28.06,7.93,,,,,
2402,07/29/2023 06:10:00,77.07,-28.05,7.93,,,,,
2403,07/29/2023 06:20:00,77.07,-28.24,7.93,,,,,
2404,07/29/2023 06:30:00,77.07,-28.02,7.93,,,,,
2405,07/29/2023 06:40:00,77.04,-27.72,7.92,,,,,
2406,07/29/2023 06:50:00,77.04,-27.81,7.93,,,,,
2407,07/29/2023 07:00:00,77.04,-27.75,7.92,,,,,
2408,07/29/2023 07:10:00,77.04,-27.64,7.92,,,,,
2409,07/29/2023 07:20:00,76.98,-27.78,7.93,,,,,
2410,07/29/2023 07:30:00,76.98,-27.58,7.92,,,,,
2411,07/29/2023 07:40:00,76.98,-27.45,7.92,,,,,
2412,07/29/2023 07:50:00,76.98,-27.36,7.92,,,,,
2413,07/29/2023 08:00:00,76.98,-27.25,7.91,,,,,
2414,07/29/2023 08:10:00,76.98,-27.25,7.91,,,,,
2415,07/29/2023 08:20:00,76.98,-27.47,7.92,,,,,
2416,07/29/2023 08:30:00,77.04,-27.70,7.92,,,,,
2417,07/29/2023 08:40:00,77.07,-27.66,7.92,,,,,
2418,07/29/2023 08:50:00,77.07,-27.44,7.92,,,,,
2419,07/29/2023 09:00:00,77.11,-27.83,7.93,,,,,
2420,07/29/2023 09:10:00,77.16,-27.70,7.92,,,,,
2421,07/29/2023 09:20:00,77.16,-27.69,7.92,,,,,
2422,07/29/2023 09:30:00,77.20,-27.97,7.93,,,,,
2423,07/29/2023 09:40:00,77.25,-27.84,7.93,,,,,
2424,07/29/2023 09:50:00,77.34,-28.78,7.94,,,,,
2425,07/29/2023 10:00:00,77.38,-29.05,7.95,,,,,
2426,07/29/2023 10:10:00,77.50,-29.81,7.97,,,,,
2427,07/29/2023 10:20:00,77.56,-29.80,7.97,,,,,
2428,07/29/2023 10:30:00,77.65,-30.38,7.98,,,,,
2429,07/29/2023 10:40:00,77.72,-30.94,7.99,,,,,
2430,07/29/2023 10:50:00,77.81,-31.41,8.00,,,,,
2431,07/29/2023 11:00:00,77.90,-31.47,8.00,,,,,
2432,07/29/2023 11:10:00,78.03,-32.38,8.02,,,,,
2433,07/29/2023 11:20:00,78.08,-32.16,8.01,,,,,
2434,07/29/2023 11:30:00,78.21,-32.55,8.02,,,,,
2435,07/29/2023 11:40:00,78.33,-33.74,8.04,,,,,
2436,07/29/2023 11:50:00,78.51,-33.86,8.04,,,,,
2437,07/29/2023 12:00:00,78.60,-34.17,8.05,,,,,
2438,07/29/2023 12:10:00,78.73,-36.28,8.09,,,,,
2439,07/29/2023 12:20:00,78.82,-36.28,8.09,,,,,
2440,07/29/2023 12:30:00,78.91,-37.28,8.11,,,,,
2441,07/29/2023 12:40:00,79.00,-38.09,8.13,,,,,
2442,07/29/2023 12:50:00,79.03,-36.86,8.10,,,,,
2443,07/29/2023 13:00:00,79.18,-38.53,8.14,,,,,
2444,07/29/2023 13:10:00,79.21,-38.72,8.14,,,,,
2445,07/29/2023 13:20:00,79.34,-39.58,8.16,,,,,
2446,07/29/2023 13:30:00,79.39,-38.05,8.13,,,,,
2447,07/29/2023 13:40:00,79.57,-40.39,8.17,,,,,
2448,07/29/2023 13:50:00,79.57,-39.31,8.15,,,,,
2449,07/29/2023 14:00:00,79.66,-41.10,8.19,,,,,
2450,07/29/2023 14:10:00,79.74,-41.39,8.19,,,,,
2451,07/29/2023 14:20:00,79.79,-42.49,8.22,,,,,
2452,07/29/2023 14:30:00,79.88,-43.02,8.23,,,,,
2453,07/29/2023 14:40:00,79.88,-42.95,8.22,,,,,
2454,07/29/2023 14:50:00,79.97,-42.00,8.21,,,,,
2455,07/29/2023 15:00:00,80.01,-43.20,8.23,,,,,
2456,07/29/2023 15:10:00,79.92,-42.05,8.21,,,,,
2457,07/29/2023 15:20:00,80.13,-42.42,8.21,,,,,
2458,07/29/2023 15:30:00,80.13,-41.45,8.19,,,,,
2459,07/29/2023 15:40:00,80.19,-42.16,8.21,,,,,
2460,07/29/2023 15:50:00,80.22,-40.63,8.18,,,,,
2461,07/29/2023 16:00:00,80.22,-40.02,8.16,,,,,
2462,07/29/2023 16:10:00,80.22,-40.08,8.17,,,,,
2463,07/29/2023 16:20:00,80.19,-40.88,8.18,,,,,
2464,07/29/2023 16:30:00,80.22,-40.55,8.18,,,,,
2465,07/29/2023 16:40:00,80.28,-40.44,8.17,,,,,
2466,07/29/2023 16:50:00,80.28,-40.33,8.17,,,,,
2467,07/29/2023 17:00:00,80.19,-41.22,8.19,,,,,
2468,07/29/2023 17:10:00,80.13,-40.69,8.18,,,,,
2469,07/29/2023 17:20:00,80.13,-39.55,8.16,,,,,
2470,07/29/2023 17:30:00,80.19,-39.49,8.15,,,,,
2471,07/29/2023 17:40:00,80.19,-38.80,8.14,,,,,
2472,07/29/2023 17:50:00,80.13,-38.30,8.13,,,,,
2473,07/29/2023 18:00:00,80.13,-38.08,8.13,,,,,
2474,07/29/2023 18:10:00,80.10,-38.09,8.13,,,,,
2475,07/29/2023 18:20:00,80.06,-37.78,8.12,,,,,
2476,07/29/2023 18:30:00,80.01,-36.81,8.10,,,,,
2477,07/29/2023 18:40:00,80.01,-36.03,8.09,,,,,
2478,07/29/2023 18:50:00,79.97,-36.06,8.09,,,,,
2479,07/29/2023 19:00:00,79.92,-35.66,8.08,,,,,
2480,07/29/2023 19:10:00,79.92,-35.34,8.07,,,,,
2481,07/29/2023 19:20:00,79.88,-35.00,8.07,,,,,
2482,07/29/2023 19:30:00,79.83,-34.59,8.06,,,,,
2483,07/29/2023 19:40:00,79.79,-34.56,8.06,,,,,
2484,07/29/2023 19:50:00,79.79,-33.83,8.04,,,,,
2485,07/29/2023 20:00:00,79.74,-33.78,8.04,,,,,
2486,07/29/2023 20:10:00,79.70,-33.61,8.04,,,,,
2487,07/29/2023 20:20:00,79.66,-33.28,8.03,,,,,
2488,07/29/2023 20:30:00,79.61,-33.38,8.03,,,,,
2489,07/29/2023 20:40:00,79.61,-32.83,8.02,,,,,
2490,07/29/2023 20:50:00,79.57,-32.80,8.02,,,,,
2491,07/29/2023 21:00:00,79.52,-32.64,8.02,,,,,
2492,07/29/2023 21:10:00,79.48,-32.81,8.02,,,,,
2493,07/29/2023 21:20:00,79.43,-32.70,8.02,,,,,
2494,07/29/2023 21:30:00,79.34,-32.44,8.01,,,,,
2495,07/29/2023 21:40:00,79.30,-32.38,8.01,,,,,
2496,07/29/2023 21:50:00,79.27,-32.34,8.01,,,,,
2497,07/29/2023 22:00:00,79.21,-32.00,8.01,,,,,
2498,07/29/2023 22:10:00,79.12,-31.86,8.00,,,,,
2499,07/29/2023 22:20:00,79.09,-31.72,8.00,,,,,
2500,07/29/2023 22:30:00,79.03,-31.59,8.00,,,,,
2501,07/29/2023 22:40:00,79.00,-31.53,8.00,,,,,
2502,07/29/2023 22:50:00,78.91,-31.33,7.99,,,,,
2503,07/29/2023 23:00:00,78.91,-31.34,7.99,,,,,
2504,07/29/2023 23:10:00,78.87,-31.63,8.00,,,,,
2505,07/29/2023 23:20:00,78.82,-30.97,7.99,,,,,
2506,07/29/2023 23:30:00,78.78,-31.00,7.99,,,,,
2507,07/29/2023 23:40:00,78.73,-31.02,7.99,,,,,
2508,07/29/2023 23:50:00,78.69,-31.11,7.99,,,,,
2509,07/30/2023 00:00:00,78.69,-31.41,8.00,,,,,
2510,07/30/2023 00:10:00,78.64,-31.08,7.99,,,,,
2511,07/30/2023 00:20:00,78.64,-31.14,7.99,,,,,
2512,07/30/2023 00:30:00,78.60,-31.31,7.99,,,,,
2513,07/30/2023 00:40:00,78.57,-30.47,7.98,,,,,
2514,07/30/2023 00:50:00,78.57,-30.70,7.98,,,,,
2515,07/30/2023 01:00:00,78.51,-30.77,7.98,,,,,
2516,07/30/2023 01:10:00,78.48,-30.31,7.97,,,,,
2517,07/30/2023 01:20:00,78.42,-30.08,7.97,,,,,
2518,07/30/2023 01:30:00,78.42,-30.25,7.97,,,,,
2519,07/30/2023 01:40:00,78.39,-30.70,7.98,,,,,
2520,07/30/2023 01:50:00,78.33,-30.33,7.97,,,,,
2521,07/30/2023 02:00:00,78.30,-30.25,7.97,,,,,
2522,07/30/2023 02:10:00,78.30,-30.25,7.97,,,,,
2523,07/30/2023 02:20:00,78.26,-30.11,7.97,,,,,
2524,07/30/2023 02:30:00,78.21,-30.42,7.98,,,,,
2525,07/30/2023 02:40:00,78.17,-29.44,7.96,,,,,
2526,07/30/2023 02:50:00,78.17,-29.58,7.96,,,,,
2527,07/30/2023 03:00:00,78.12,-29.59,7.96,,,,,
2528,07/30/2023 03:10:00,78.12,-29.36,7.96,,,,,
2529,07/30/2023 03:20:00,78.08,-29.42,7.96,,,,,
2530,07/30/2023 03:30:00,78.03,-29.88,7.97,,,,,
2531,07/30/2023 03:40:00,77.99,-29.36,7.96,,,,,
2532,07/30/2023 03:50:00,77.95,-29.27,7.95,,,,,
2533,07/30/2023 04:00:00,77.95,-29.17,7.95,,,,,
2534,07/30/2023 04:10:00,77.90,-29.47,7.96,,,,,
2535,07/30/2023 04:20:00,77.90,-29.56,7.96,,,,,
2536,07/30/2023 04:30:00,77.86,-29.27,7.95,,,,,
2537,07/30/2023 04:40:00,77.86,-29.31,7.95,,,,,
2538,07/30/2023 04:50:00,77.81,-29.13,7.95,,,,,
2539,07/30/2023 05:00:00,77.77,-29.08,7.95,,,,,
2540,07/30/2023 05:10:00,77.72,-28.99,7.95,,,,,
2541,07/30/2023 05:20:00,77.72,-28.99,7.95,,,,,
2542,07/30/2023 05:30:00,77.68,-29.06,7.95,,,,,
2543,07/30/2023 05:40:00,77.68,-28.78,7.94,,,,,
2544,07/30/2023 05:50:00,77.65,-28.78,7.94,,,,,
2545,07/30/2023 06:00:00,77.59,-28.67,7.94,,,,,
2546,07/30/2023 06:10:00,77.59,-28.66,7.94,,,,,
2547,07/30/2023 06:20:00,77.56,-28.53,7.94,,,,,
2548,07/30/2023 06:30:00,77.50,-28.64,7.94,,,,,
2549,07/30/2023 06:40:00,77.47,-28.31,7.94,,,,,
2550,07/30/2023 06:50:00,77.41,-28.03,7.93,,,,,
2551,07/30/2023 07:00:00,77.41,-28.20,7.93,,,,,
2552,07/30/2023 07:10:00,77.41,-28.22,7.93,,,,,
2553,07/30/2023 07:20:00,77.38,-28.25,7.93,,,,,
2554,07/30/2023 07:30:00,77.38,-28.00,7.93,,,,,
2555,07/30/2023 07:40:00,77.34,-28.08,7.93,,,,,
2556,07/30/2023 07:50:00,77.34,-28.22,7.93,,,,,
2557,07/30/2023 08:00:00,77.34,-28.33,7.94,,,,,
2558,07/30/2023 08:10:00,77.29,-28.20,7.93,,,,,
2559,07/30/2023 08:20:00,77.29,-28.39,7.94,,,,,
2560,07/30/2023 08:30:00,77.29,-28.39,7.94,,,,,
2561,07/30/2023 08:40:00,77.34,-28.69,7.94,,,,,
2562,07/30/2023 08:50:00,77.34,-28.39,7.94,,,,,
2563,07/30/2023 09:00:00,77.38,-28.38,7.94,,,,,
2564,07/30/2023 09:10:00,77.38,-27.89,7.93,,,,,
2565,07/30/2023 09:20:00,77.41,-28.06,7.93,,,,,
2566,07/30/2023 09:30:00,77.41,-28.13,7.93,,,,,
2567,07/30/2023 09:40:00,77.47,-28.33,7.94,,,,,
2568,07/30/2023 09:50:00,77.56,-28.69,7.94,,,,,
2569,07/30/2023 10:00:00,77.65,-29.61,7.96,,,,,
2570,07/30/2023 10:10:00,77.72,-30.00,7.97,,,,,
2571,07/30/2023 10:20:00,77.86,-30.58,7.98,,,,,
2572,07/30/2023 10:30:00,77.95,-31.27,7.99,,,,,
2573,07/30/2023 10:40:00,78.08,-31.52,8.00,,,,,
2574,07/30/2023 10:50:00,78.17,-32.17,8.01,,,,,
2575,07/30/2023 11:00:00,78.26,-31.49,8.00,,,,,
2576,07/30/2023 11:10:00,78.33,-32.20,8.01,,,,,
2577,07/30/2023 11:20:00,78.48,-33.00,8.03,,,,,
2578,07/30/2023 11:30:00,78.60,-34.27,8.05,,,,,
2579,07/30/2023 11:40:00,78.64,-34.19,8.05,,,,,
2580,07/30/2023 11:50:00,78.73,-34.33,8.05,,,,,
2581,07/30/2023 12:00:00,78.78,-34.91,8.07,,,,,
2582,07/30/2023 12:10:00,78.87,-35.72,8.08,,,,,
2583,07/30/2023 12:20:00,78.91,-35.05,8.07,,,,,
2584,07/30/2023 12:30:00,79.00,-36.59,8.10,,,,,
2585,07/30/2023 12:40:00,79.09,-37.38,8.11,,,,,
2586,07/30/2023 12:50:00,79.12,-37.28,8.11,,,,,
2587,07/30/2023 13:00:00,79.21,-39.95,8.17,,,,,
2588,07/30/2023 13:10:00,79.30,-40.44,8.18,,,,,
2589,07/30/2023 13:20:00,79.30,-40.50,8.18,,,,,
2590,07/30/2023 13:30:00,79.30,-39.75,8.16,,,,,
2591,07/30/2023 13:40:00,79.39,-41.64,8.20,,,,,
2592,07/30/2023 13:50:00,79.39,-42.28,8.21,,,,,
2593,07/30/2023 14:00:00,79.43,-40.56,8.18,,,,,
2594,07/30/2023 14:10:00,79.43,-40.20,8.17,,,,,
2595,07/30/2023 14:20:00,79.48,-41.44,8.20,,,,,
2596,07/30/2023 14:30:00,79.48,-41.52,8.20,,,,,
2597,07/30/2023 14:40:00,79.52,-42.63,8.22,,,,,
2598,07/30/2023 14:50:00,79.52,-44.08,8.25,,,,,
2599,07/30/2023 15:00:00,79.57,-42.39,8.21,,,,,
2600,07/30/2023 15:10:00,79.66,-42.83,8.22,,,,,
2601,07/30/2023 15:20:00,79.66,-42.39,8.21,,,,,
2602,07/30/2023 15:30:00,79.70,-41.64,8.20,,,,,
2603,07/30/2023 15:40:00,79.70,-42.30,8.21,,,,,
2604,07/30/2023 15:50:00,79.70,-41.72,8.20,,,,,
2605,07/30/2023 16:00:00,79.74,-41.78,8.20,,,,,
2606,07/30/2023 16:10:00,79.74,-43.14,8.23,,,,,
2607,07/30/2023 16:20:00,79.74,-42.38,8.21,,,,,
2608,07/30/2023 16:30:00,79.70,-41.86,8.20,,,,,
2609,07/30/2023 16:40:00,79.70,-41.27,8.19,,,,,
2610,07/30/2023 16:50:00,79.66,-41.13,8.19,,,,,
2611,07/30/2023 17:00:00,79.74,-42.05,8.21,,,,,
2612,07/30/2023 17:10:00,79.66,-41.14,8.19,,,,,
2613,07/30/2023 17:20:00,79.70,-40.06,8.17,,,,,
2614,07/30/2023 17:30:00,79.70,-40.49,8.18,,,,,
2615,07/30/2023 17:40:00,79.70,-40.08,8.17,,,,,
2616,07/30/2023 17:50:00,79.70,-39.78,8.16,,,,,
2617,07/30/2023 18:00:00,79.66,-39.20,8.15,,,,,
2618,07/30/2023 18:10:00,79.66,-38.17,8.13,,,,,
2619,07/30/2023 18:20:00,79.66,-37.69,8.12,,,,,
2620,07/30/2023 18:30:00,79.61,-37.17,8.11,,,,,
2621,07/30/2023 18:40:00,79.57,-37.42,8.11,,,,,
2622,07/30/2023 18:50:00,79.57,-37.13,8.11,,,,,
2623,07/30/2023 19:00:00,79.52,-37.66,8.12,,,,,
2624,07/30/2023 19:10:00,79.48,-37.36,8.11,,,,,
2625,07/30/2023 19:20:00,79.48,-36.58,8.10,,,,,
2626,07/30/2023 19:30:00,79.48,-36.88,8.10,,,,,
2627,07/30/2023 19:40:00,79.43,-36.69,8.10,,,,,
2628,07/30/2023 19:50:00,79.43,-36.22,8.09,,,,,
2629,07/30/2023 20:00:00,79.39,-35.97,8.09,,,,,
2630,07/30/2023 20:10:00,79.34,-35.58,8.08,,,,,
2631,07/30/2023 20:20:00,79.30,-35.38,8.07,,,,,
2632,07/30/2023 20:30:00,79.27,-35.14,8.07,,,,,
2633,07/30/2023 20:40:00,79.21,-35.11,8.07,,,,,
2634,07/30/2023 20:50:00,79.21,-34.88,8.06,,,,,
2635,07/30/2023 21:00:00,79.18,-34.53,8.06,,,,,
2636,07/30/2023 21:10:00,79.12,-34.66,8.06,,,,,
2637,07/30/2023 21:20:00,79.09,-34.17,8.05,,,,,
2638,07/30/2023 21:30:00,79.03,-34.33,8.05,,,,,
2639,07/30/2023 21:40:00,79.00,-34.11,8.05,,,,,
2640,07/30/2023 21:50:00,78.94,-33.80,8.04,,,,,
