#,Date-Time (HST),Ch: 1 - Temperature   (°C),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Button Down,Button Up,Host Connected,Stopped,End of File
1983,02/22/2023 19:20:00,23.16,-34.99,7.66,,,,,
1984,02/22/2023 19:30:00,23.14,-34.13,7.64,,,,,
1985,02/22/2023 19:40:00,23.11,-33.30,7.62,,,,,
1986,02/22/2023 19:50:00,23.09,-32.83,7.62,,,,,
1987,02/22/2023 20:00:00,23.09,-32.17,7.60,,,,,
1988,02/22/2023 20:10:00,23.06,-31.70,7.60,,,,,
1989,02/22/2023 20:20:00,23.04,-31.84,7.60,,,,,
1990,02/22/2023 20:30:00,23.04,-31.06,7.58,,,,,
1991,02/22/2023 20:40:00,23.02,-30.38,7.57,,,,,
1992,02/22/2023 20:50:00,23.02,-29.66,7.56,,,,,
1993,02/22/2023 21:00:00,23.02,-29.99,7.56,,,,,
1994,02/22/2023 21:10:00,22.99,-30.16,7.57,,,,,
1995,02/22/2023 21:20:00,22.97,-30.44,7.57,,,,,
1996,02/22/2023 21:30:00,22.97,-29.83,7.56,,,,,
1997,02/22/2023 21:40:00,22.94,-30.13,7.57,,,,,
1998,02/22/2023 21:50:00,22.94,-30.38,7.57,,,,,
1999,02/22/2023 22:00:00,22.92,-29.92,7.56,,,,,
2000,02/22/2023 22:10:00,22.92,-29.94,7.56,,,,,
2001,02/22/2023 22:20:00,22.90,-29.61,7.56,,,,,
2002,02/22/2023 22:30:00,22.90,-29.67,7.56,,,,,
2003,02/22/2023 22:40:00,22.90,-29.59,7.56,,,,,
2004,02/22/2023 22:50:00,22.90,-29.24,7.55,,,,,
2005,02/22/2023 23:00:00,22.90,-29.56,7.56,,,,,
2006,02/22/2023 23:10:00,22.87,-29.42,7.55,,,,,
2007,02/22/2023 23:20:00,22.87,-29.30,7.55,,,,,
2008,02/22/2023 23:30:00,22.87,-28.91,7.54,,,,,
2009,02/22/2023 23:40:00,22.85,-28.80,7.54,,,,,
2010,02/22/2023 23:50:00,22.85,-28.66,7.54,,,,,
2011,02/23/2023 00:00:00,22.85,-28.36,7.53,,,,,
2012,02/23/2023 00:10:00,22.85,-27.94,7.53,,,,,
2013,02/23/2023 00:20:00,22.85,-28.53,7.54,,,,,
2014,02/23/2023 00:30:00,22.82,-28.24,7.53,,,,,
2015,02/23/2023 00:40:00,22.82,-28.03,7.53,,,,,
2016,02/23/2023 00:50:00,22.82,-28.02,7.53,,,,,
2017,02/23/2023 01:00:00,22.80,-27.99,7.53,,,,,
2018,02/23/2023 01:10:00,22.80,-27.91,7.53,,,,,
2019,02/23/2023 01:20:00,22.80,-27.92,7.53,,,,,
2020,02/23/2023 01:30:00,22.78,-27.86,7.52,,,,,
2021,02/23/2023 01:40:00,22.78,-27.61,7.52,,,,,
2022,02/23/2023 01:50:00,22.75,-27.34,7.51,,,,,
2023,02/23/2023 02:00:00,22.75,-27.53,7.52,,,,,
2024,02/23/2023 02:10:00,22.73,-27.34,7.51,,,,,
2025,02/23/2023 02:20:00,22.73,-27.33,7.51,,,,,
2026,02/23/2023 02:30:00,22.70,-27.22,7.51,,,,,
2027,02/23/2023 02:40:00,22.70,-27.22,7.51,,,,,
2028,02/23/2023 02:50:00,22.70,-27.19,7.51,,,,,
2029,02/23/2023 03:00:00,22.70,-26.84,7.51,,,,,
2030,02/23/2023 03:10:00,22.70,-27.02,7.51,,,,,
2031,02/23/2023 03:20:00,22.70,-27.09,7.51,,,,,
2032,02/23/2023 03:30:00,22.68,-26.89,7.51,,,,,
2033,02/23/2023 03:40:00,22.68,-26.86,7.51,,,,,
2034,02/23/2023 03:50:00,22.70,-26.77,7.50,,,,,
2035,02/23/2023 04:00:00,22.68,-27.14,7.51,,,,,
2036,02/23/2023 04:10:00,22.68,-26.92,7.51,,,,,
2037,02/23/2023 04:20:00,22.68,-26.95,7.51,,,,,
2038,02/23/2023 04:30:00,22.68,-26.89,7.51,,,,,
2039,02/23/2023 04:40:00,22.68,-26.78,7.50,,,,,
2040,02/23/2023 04:50:00,22.68,-26.74,7.50,,,,,
2041,02/23/2023 05:00:00,22.66,-26.84,7.51,,,,,
2042,02/23/2023 05:10:00,22.66,-26.94,7.51,,,,,
2043,02/23/2023 05:20:00,22.66,-26.67,7.50,,,,,
2044,02/23/2023 05:30:00,22.66,-26.34,7.50,,,,,
2045,02/23/2023 05:40:00,22.66,-26.38,7.50,,,,,
2046,02/23/2023 05:50:00,22.66,-26.53,7.50,,,,,
2047,02/23/2023 06:00:00,22.66,-26.56,7.50,,,,,
2048,02/23/2023 06:10:00,22.66,-26.49,7.50,,,,,
2049,02/23/2023 06:20:00,22.63,-26.50,7.50,,,,,
2050,02/23/2023 06:30:00,22.63,-26.44,7.50,,,,,
2051,02/23/2023 06:40:00,22.63,-26.17,7.49,,,,,
2052,02/23/2023 06:50:00,22.63,-25.94,7.49,,,,,
2053,02/23/2023 07:00:00,22.63,-25.75,7.49,,,,,
2054,02/23/2023 07:10:00,22.63,-25.66,7.48,,,,,
2055,02/23/2023 07:20:00,22.63,-26.11,7.49,,,,,
2056,02/23/2023 07:30:00,22.63,-26.83,7.51,,,,,
2057,02/23/2023 07:40:00,22.63,-26.69,7.50,,,,,
2058,02/23/2023 07:50:00,22.63,-27.00,7.51,,,,,
2059,02/23/2023 08:00:00,22.61,-27.91,7.53,,,,,
2060,02/23/2023 08:10:00,22.61,-29.00,7.55,,,,,
2061,02/23/2023 08:20:00,22.63,-29.56,7.56,,,,,
2062,02/23/2023 08:30:00,22.63,-33.77,7.63,,,,,
2063,02/23/2023 08:40:00,22.66,-36.83,7.69,,,,,
2064,02/23/2023 08:50:00,22.66,-38.83,7.73,,,,,
2065,02/23/2023 09:00:00,22.68,-40.38,7.76,,,,,
2066,02/23/2023 09:10:00,22.68,-40.72,7.76,,,,,
2067,02/23/2023 09:20:00,22.70,-41.45,7.78,,,,,
2068,02/23/2023 09:30:00,22.70,-42.60,7.80,,,,,
2069,02/23/2023 09:40:00,22.70,-42.17,7.79,,,,,
2070,02/23/2023 09:50:00,22.70,-41.16,7.77,,,,,
2071,02/23/2023 10:00:00,22.70,-40.41,7.76,,,,,
2072,02/23/2023 10:10:00,22.70,-41.25,7.77,,,,,
2073,02/23/2023 10:20:00,22.70,-44.49,7.83,,,,,
2074,02/23/2023 10:30:00,22.73,-46.88,7.88,,,,,
2075,02/23/2023 10:40:00,22.75,-48.03,7.90,,,,,
2076,02/23/2023 10:50:00,22.75,-46.77,7.88,,,,,
2077,02/23/2023 11:00:00,22.78,-48.17,7.90,,,,,
2078,02/23/2023 11:10:00,22.80,-47.60,7.89,,,,,
2079,02/23/2023 11:20:00,22.80,-48.66,7.91,,,,,
2080,02/23/2023 11:30:00,22.82,-52.16,7.98,,,,,
2081,02/23/2023 11:40:00,22.85,-53.80,8.01,,,,,
2082,02/23/2023 11:50:00,22.87,-55.56,8.04,,,,,
2083,02/23/2023 12:00:00,22.87,-54.56,8.02,,,,,
2084,02/23/2023 12:10:00,22.90,-54.77,8.02,,,,,
2085,02/23/2023 12:20:00,22.90,-53.50,8.00,,,,,
2086,02/23/2023 12:30:00,22.90,-56.42,8.06,,,,,
2087,02/23/2023 12:40:00,22.92,-59.78,8.12,,,,,
2088,02/23/2023 12:50:00,22.97,-60.97,8.14,,,,,
2089,02/23/2023 13:00:00,22.99,-61.38,8.15,,,,,
2090,02/23/2023 13:10:00,23.02,-63.05,8.18,,,,,
2091,02/23/2023 13:20:00,23.06,-64.10,8.20,,,,,
2092,02/23/2023 13:30:00,23.04,-61.80,8.16,,,,,
2093,02/23/2023 13:40:00,23.04,-60.89,8.14,,,,,
2094,02/23/2023 13:50:00,23.06,-63.16,8.18,,,,,
2095,02/23/2023 14:00:00,23.11,-64.00,8.20,,,,,
2096,02/23/2023 14:10:00,23.11,-64.44,8.20,,,,,
2097,02/23/2023 14:20:00,23.14,-67.69,8.26,,,,,
2098,02/23/2023 14:30:00,23.16,-67.99,8.27,,,,,
2099,02/23/2023 14:40:00,23.18,-69.22,8.29,,,,,
2100,02/23/2023 14:50:00,23.18,-67.38,8.26,,,,,
2101,02/23/2023 15:00:00,23.18,-64.85,8.21,,,,,
2102,02/23/2023 15:10:00,23.21,-69.02,8.29,,,,,
2103,02/23/2023 15:20:00,23.21,-67.08,8.25,,,,,
2104,02/23/2023 15:30:00,23.21,-65.55,8.22,,,,,
2105,02/23/2023 15:40:00,23.21,-63.61,8.19,,,,,
2106,02/23/2023 15:50:00,23.21,-61.00,8.14,,,,,
2107,02/23/2023 16:00:00,23.21,-60.19,8.12,,,,,
2108,02/23/2023 16:10:00,23.21,-60.69,8.13,,,,,
2109,02/23/2023 16:20:00,23.21,-61.00,8.14,,,,,
2110,02/23/2023 16:30:00,23.21,-59.99,8.12,,,,,
2111,02/23/2023 16:40:00,23.21,-59.53,8.11,,,,,
2112,02/23/2023 16:50:00,23.23,-59.44,8.11,,,,,
2113,02/23/2023 17:00:00,23.21,-58.30,8.09,,,,,
2114,02/23/2023 17:10:00,23.21,-57.56,8.08,,,,,
2115,02/23/2023 17:20:00,23.18,-57.35,8.07,,,,,
2116,02/23/2023 17:30:00,23.18,-56.33,8.05,,,,,
2117,02/23/2023 17:40:00,23.16,-54.06,8.01,,,,,
2118,02/23/2023 17:50:00,23.16,-52.83,7.99,,,,,
2119,02/23/2023 18:00:00,23.16,-51.13,7.96,,,,,
2120,02/23/2023 18:10:00,23.14,-48.95,7.92,,,,,
2121,02/23/2023 18:20:00,23.11,-46.41,7.87,,,,,
2122,02/23/2023 18:30:00,23.11,-44.99,7.84,,,,,
2123,02/23/2023 18:40:00,23.09,-42.91,7.80,,,,,
2124,02/23/2023 18:50:00,23.09,-40.77,7.76,,,,,
2125,02/23/2023 19:00:00,23.06,-39.27,7.74,,,,,
2126,02/23/2023 19:10:00,23.06,-37.24,7.70,,,,,
2127,02/23/2023 19:20:00,23.04,-35.99,7.67,,,,,
2128,02/23/2023 19:30:00,23.04,-35.64,7.67,,,,,
2129,02/23/2023 19:40:00,23.02,-34.42,7.65,,,,,
2130,02/23/2023 19:50:00,22.99,-33.99,7.64,,,,,
2131,02/23/2023 20:00:00,22.99,-33.28,7.62,,,,,
2132,02/23/2023 20:10:00,22.97,-32.78,7.62,,,,,
2133,02/23/2023 20:20:00,22.94,-32.06,7.60,,,,,
2134,02/23/2023 20:30:00,22.94,-31.50,7.59,,,,,
2135,02/23/2023 20:40:00,22.92,-30.94,7.58,,,,,
2136,02/23/2023 20:50:00,22.92,-30.61,7.58,,,,,
2137,02/23/2023 21:00:00,22.92,-30.34,7.57,,,,,
2138,02/23/2023 21:10:00,22.90,-29.83,7.56,,,,,
2139,02/23/2023 21:20:00,22.90,-29.16,7.55,,,,,
2140,02/23/2023 21:30:00,22.87,-28.92,7.54,,,,,
2141,02/23/2023 21:40:00,22.87,-29.14,7.55,,,,,
2142,02/23/2023 21:50:00,22.85,-28.99,7.55,,,,,
2143,02/23/2023 22:00:00,22.85,-28.72,7.54,,,,,
2144,02/23/2023 22:10:00,22.82,-28.47,7.54,,,,,
2145,02/23/2023 22:20:00,22.82,-28.24,7.53,,,,,
2146,02/23/2023 22:30:00,22.80,-28.19,7.53,,,,,
2147,02/23/2023 22:40:00,22.80,-27.70,7.52,,,,,
2148,02/23/2023 22:50:00,22.80,-27.80,7.52,,,,,
2149,02/23/2023 23:00:00,22.78,-27.08,7.51,,,,,
2150,02/23/2023 23:10:00,22.78,-27.02,7.51,,,,,
2151,02/23/2023 23:20:00,22.78,-27.06,7.51,,,,,
2152,02/23/2023 23:30:00,22.75,-27.00,7.51,,,,,
2153,02/23/2023 23:40:00,22.75,-26.94,7.51,,,,,
2154,02/23/2023 23:50:00,22.73,-27.05,7.51,,,,,
2155,02/24/2023 00:00:00,22.73,-26.47,7.50,,,,,
2156,02/24/2023 00:10:00,22.73,-26.66,7.50,,,,,
2157,02/24/2023 00:20:00,22.73,-26.50,7.50,,,,,
2158,02/24/2023 00:30:00,22.70,-26.77,7.50,,,,,
2159,02/24/2023 00:40:00,22.68,-26.61,7.50,,,,,
2160,02/24/2023 00:50:00,22.68,-26.88,7.51,,,,,
2161,02/24/2023 01:00:00,22.68,-26.55,7.50,,,,,
2162,02/24/2023 01:10:00,22.66,-26.25,7.49,,,,,
2163,02/24/2023 01:20:00,22.66,-26.14,7.49,,,,,
2164,02/24/2023 01:30:00,22.66,-25.78,7.49,,,,,
2165,02/24/2023 01:40:00,22.66,-25.84,7.49,,,,,
2166,02/24/2023 01:50:00,22.66,-25.58,7.48,,,,,
2167,02/24/2023 02:00:00,22.66,-25.83,7.49,,,,,
2168,02/24/2023 02:10:00,22.66,-25.45,7.48,,,,,
2169,02/24/2023 02:20:00,22.66,-25.69,7.48,,,,,
2170,02/24/2023 02:30:00,22.63,-25.56,7.48,,,,,
2171,02/24/2023 02:40:00,22.63,-25.66,7.48,,,,,
2172,02/24/2023 02:50:00,22.61,-25.86,7.49,,,,,
2173,02/24/2023 03:00:00,22.61,-25.72,7.48,,,,,
2174,02/24/2023 03:10:00,22.61,-25.30,7.48,,,,,
2175,02/24/2023 03:20:00,22.61,-25.24,7.48,,,,,
2176,02/24/2023 03:30:00,22.61,-25.22,7.48,,,,,
2177,02/24/2023 03:40:00,22.61,-25.49,7.48,,,,,
2178,02/24/2023 03:50:00,22.58,-25.53,7.48,,,,,
2179,02/24/2023 04:00:00,22.58,-25.45,7.48,,,,,
2180,02/24/2023 04:10:00,22.58,-25.45,7.48,,,,,
2181,02/24/2023 04:20:00,22.58,-25.28,7.48,,,,,
2182,02/24/2023 04:30:00,22.56,-25.59,7.48,,,,,
2183,02/24/2023 04:40:00,22.56,-25.22,7.48,,,,,
2184,02/24/2023 04:50:00,22.56,-25.36,7.48,,,,,
2185,02/24/2023 05:00:00,22.56,-25.27,7.48,,,,,
2186,02/24/2023 05:10:00,22.56,-25.30,7.48,,,,,
2187,02/24/2023 05:20:00,22.54,-25.14,7.47,,,,,
2188,02/24/2023 05:30:00,22.54,-25.30,7.48,,,,,
2189,02/24/2023 05:40:00,22.54,-25.31,7.48,,,,,
2190,02/24/2023 05:50:00,22.51,-25.24,7.48,,,,,
2191,02/24/2023 06:00:00,22.51,-25.09,7.47,,,,,
2192,02/24/2023 06:10:00,22.51,-25.08,7.47,,,,,
2193,02/24/2023 06:20:00,22.49,-25.27,7.48,,,,,
2194,02/24/2023 06:30:00,22.49,-25.19,7.48,,,,,
2195,02/24/2023 06:40:00,22.47,-24.99,7.47,,,,,
2196,02/24/2023 06:50:00,22.47,-24.83,7.47,,,,,
2197,02/24/2023 07:00:00,22.44,-24.86,7.47,,,,,
2198,02/24/2023 07:10:00,22.44,-24.86,7.47,,,,,
2199,02/24/2023 07:20:00,22.44,-25.11,7.47,,,,,
2200,02/24/2023 07:30:00,22.44,-25.38,7.48,,,,,
2201,02/24/2023 07:40:00,22.44,-25.52,7.48,,,,,
2202,02/24/2023 07:50:00,22.44,-26.67,7.50,,,,,
2203,02/24/2023 08:00:00,22.44,-27.97,7.53,,,,,
2204,02/24/2023 08:10:00,22.44,-29.08,7.55,,,,,
2205,02/24/2023 08:20:00,22.47,-30.44,7.57,,,,,
2206,02/24/2023 08:30:00,22.47,-31.56,7.59,,,,,
2207,02/24/2023 08:40:00,22.47,-31.67,7.60,,,,,
2208,02/24/2023 08:50:00,22.47,-31.88,7.60,,,,,
2209,02/24/2023 09:00:00,22.47,-32.83,7.62,,,,,
2210,02/24/2023 09:10:00,22.47,-35.02,7.66,,,,,
2211,02/24/2023 09:20:00,22.47,-36.80,7.69,,,,,
2212,02/24/2023 09:30:00,22.49,-37.55,7.71,,,,,
2213,02/24/2023 09:40:00,22.49,-38.09,7.72,,,,,
2214,02/24/2023 09:50:00,22.49,-38.49,7.72,,,,,
2215,02/24/2023 10:00:00,22.49,-40.09,7.75,,,,,
2216,02/24/2023 10:10:00,22.51,-41.86,7.79,,,,,
2217,02/24/2023 10:20:00,22.54,-42.95,7.81,,,,,
2218,02/24/2023 10:30:00,22.54,-44.14,7.83,,,,,
2219,02/24/2023 10:40:00,22.56,-45.74,7.86,,,,,
2220,02/24/2023 10:50:00,22.54,-46.72,7.88,,,,,
2221,02/24/2023 11:00:00,22.58,-48.94,7.92,,,,,
2222,02/24/2023 11:10:00,22.58,-49.53,7.93,,,,,
2223,02/24/2023 11:20:00,22.58,-49.99,7.94,,,,,
2224,02/24/2023 11:30:00,22.61,-51.81,7.97,,,,,
2225,02/24/2023 11:40:00,22.61,-53.35,8.00,,,,,
2226,02/24/2023 11:50:00,22.63,-54.66,8.02,,,,,
2227,02/24/2023 12:00:00,22.66,-56.02,8.05,,,,,
2228,02/24/2023 12:10:00,22.68,-57.16,8.07,,,,,
2229,02/24/2023 12:20:00,22.70,-57.66,8.08,,,,,
2230,02/24/2023 12:30:00,22.73,-57.92,8.08,,,,,
2231,02/24/2023 12:40:00,22.75,-58.11,8.09,,,,,
2232,02/24/2023 12:50:00,22.78,-58.86,8.10,,,,,
2233,02/24/2023 13:00:00,22.78,-58.95,8.10,,,,,
2234,02/24/2023 13:10:00,22.78,-59.22,8.11,,,,,
2235,02/24/2023 13:20:00,22.80,-60.20,8.13,,,,,
2236,02/24/2023 13:30:00,22.80,-59.06,8.11,,,,,
2237,02/24/2023 13:40:00,22.80,-60.00,8.12,,,,,
2238,02/24/2023 13:50:00,22.85,-60.35,8.13,,,,,
2239,02/24/2023 14:00:00,22.87,-60.49,8.13,,,,,
2240,02/24/2023 14:10:00,22.90,-62.16,8.16,,,,,
2241,02/24/2023 14:20:00,22.90,-62.92,8.18,,,,,
2242,02/24/2023 14:30:00,22.92,-63.03,8.18,,,,,
2243,02/24/2023 14:40:00,22.94,-64.30,8.20,,,,,
2244,02/24/2023 14:50:00,22.99,-69.89,8.31,,,,,
2245,02/24/2023 15:00:00,23.04,-72.52,8.35,,,,,
2246,02/24/2023 15:10:00,23.04,-71.22,8.33,,,,,
2247,02/24/2023 15:20:00,23.04,-71.10,8.33,,,,,
2248,02/24/2023 15:30:00,23.06,-72.69,8.36,,,,,
2249,02/24/2023 15:40:00,23.11,-72.28,8.35,,,,,
2250,02/24/2023 15:50:00,23.06,-69.60,8.30,,,,,
2251,02/24/2023 16:00:00,23.04,-65.30,8.22,,,,,
2252,02/24/2023 16:10:00,23.04,-64.66,8.21,,,,,
2253,02/24/2023 16:20:00,23.02,-62.14,8.16,,,,,
2254,02/24/2023 16:30:00,23.02,-60.39,8.13,,,,,
2255,02/24/2023 16:40:00,22.99,-59.52,8.11,,,,,
2256,02/24/2023 16:50:00,22.99,-59.03,8.10,,,,,
2257,02/24/2023 17:00:00,22.99,-57.99,8.08,,,,,
2258,02/24/2023 17:10:00,22.97,-57.42,8.07,,,,,
2259,02/24/2023 17:20:00,22.94,-56.22,8.05,,,,,
2260,02/24/2023 17:30:00,22.94,-54.94,8.03,,,,,
2261,02/24/2023 17:40:00,22.92,-53.75,8.01,,,,,
2262,02/24/2023 17:50:00,22.90,-52.55,7.98,,,,,
2263,02/24/2023 18:00:00,22.87,-51.30,7.96,,,,,
2264,02/24/2023 18:10:00,22.87,-50.49,7.95,,,,,
2265,02/24/2023 18:20:00,22.85,-49.97,7.94,,,,,
2266,02/24/2023 18:30:00,22.82,-48.77,7.91,,,,,
2267,02/24/2023 18:40:00,22.80,-47.13,7.88,,,,,
2268,02/24/2023 18:50:00,22.78,-45.33,7.85,,,,,
2269,02/24/2023 19:00:00,22.75,-44.50,7.83,,,,,
2270,02/24/2023 19:10:00,22.73,-43.42,7.81,,,,,
2271,02/24/2023 19:20:00,22.70,-42.11,7.79,,,,,
2272,02/24/2023 19:30:00,22.68,-40.99,7.77,,,,,
2273,02/24/2023 19:40:00,22.68,-40.11,7.75,,,,,
2274,02/24/2023 19:50:00,22.66,-39.47,7.74,,,,,
2275,02/24/2023 20:00:00,22.63,-38.70,7.73,,,,,
2276,02/24/2023 20:10:00,22.61,-37.99,7.71,,,,,
2277,02/24/2023 20:20:00,22.58,-37.38,7.70,,,,,
2278,02/24/2023 20:30:00,22.58,-36.61,7.69,,,,,
2279,02/24/2023 20:40:00,22.56,-35.67,7.67,,,,,
2280,02/24/2023 20:50:00,22.56,-35.34,7.66,,,,,
2281,02/24/2023 21:00:00,22.54,-34.99,7.66,,,,,
2282,02/24/2023 21:10:00,22.51,-34.38,7.65,,,,,
2283,02/24/2023 21:20:00,22.51,-34.22,7.64,,,,,
2284,02/24/2023 21:30:00,22.49,-33.72,7.63,,,,,
2285,02/24/2023 21:40:00,22.49,-33.11,7.62,,,,,
2286,02/24/2023 21:50:00,22.49,-33.06,7.62,,,,,
2287,02/24/2023 22:00:00,22.47,-32.49,7.61,,,,,
2288,02/24/2023 22:10:00,22.47,-32.33,7.61,,,,,
2289,02/24/2023 22:20:00,22.44,-32.08,7.60,,,,,
2290,02/24/2023 22:30:00,22.44,-32.09,7.60,,,,,
2291,02/24/2023 22:40:00,22.42,-31.89,7.60,,,,,
2292,02/24/2023 22:50:00,22.42,-31.64,7.60,,,,,
2293,02/24/2023 23:00:00,22.39,-31.17,7.59,,,,,
2294,02/24/2023 23:10:00,22.39,-31.31,7.59,,,,,
2295,02/24/2023 23:20:00,22.37,-31.49,7.59,,,,,
2296,02/24/2023 23:30:00,22.37,-31.39,7.59,,,,,
2297,02/24/2023 23:40:00,22.35,-31.17,7.59,,,,,
2298,02/24/2023 23:50:00,22.35,-31.28,7.59,,,,,
2299,02/25/2023 00:00:00,22.32,-31.17,7.59,,,,,
2300,02/25/2023 00:10:00,22.32,-31.08,7.59,,,,,
2301,02/25/2023 00:20:00,22.30,-31.02,7.58,,,,,
2302,02/25/2023 00:30:00,22.30,-30.89,7.58,,,,,
2303,02/25/2023 00:40:00,22.30,-30.99,7.58,,,,,
2304,02/25/2023 00:50:00,22.27,-30.66,7.58,,,,,
2305,02/25/2023 01:00:00,22.27,-30.64,7.58,,,,,
2306,02/25/2023 01:10:00,22.27,-30.75,7.58,,,,,
2307,02/25/2023 01:20:00,22.27,-30.63,7.58,,,,,
2308,02/25/2023 01:30:00,22.25,-30.70,7.58,,,,,
2309,02/25/2023 01:40:00,22.25,-30.61,7.58,,,,,
2310,02/25/2023 01:50:00,22.23,-30.80,7.58,,,,,
2311,02/25/2023 02:00:00,22.20,-30.72,7.58,,,,,
2312,02/25/2023 02:10:00,22.18,-30.84,7.58,,,,,
2313,02/25/2023 02:20:00,22.18,-30.69,7.58,,,,,
2314,02/25/2023 02:30:00,22.15,-30.69,7.58,,,,,
2315,02/25/2023 02:40:00,22.15,-30.52,7.57,,,,,
2316,02/25/2023 02:50:00,22.15,-30.53,7.58,,,,,
2317,02/25/2023 03:00:00,22.13,-30.41,7.57,,,,,
2318,02/25/2023 03:10:00,22.13,-30.22,7.57,,,,,
2319,02/25/2023 03:20:00,22.11,-30.24,7.57,,,,,
2320,02/25/2023 03:30:00,22.11,-30.00,7.57,,,,,
2321,02/25/2023 03:40:00,22.11,-30.06,7.57,,,,,
2322,02/25/2023 03:50:00,22.11,-29.86,7.56,,,,,
2323,02/25/2023 04:00:00,22.11,-29.99,7.57,,,,,
2324,02/25/2023 04:10:00,22.08,-29.78,7.56,,,,,
2325,02/25/2023 04:20:00,22.08,-29.92,7.56,,,,,
2326,02/25/2023 04:30:00,22.08,-29.89,7.56,,,,,
2327,02/25/2023 04:40:00,22.06,-29.84,7.56,,,,,
2328,02/25/2023 04:50:00,22.06,-29.81,7.56,,,,,
2329,02/25/2023 05:00:00,22.03,-29.45,7.56,,,,,
2330,02/25/2023 05:10:00,22.03,-29.56,7.56,,,,,
2331,02/25/2023 05:20:00,22.03,-29.52,7.56,,,,,
2332,02/25/2023 05:30:00,22.03,-29.34,7.55,,,,,
2333,02/25/2023 05:40:00,22.01,-29.56,7.56,,,,,
2334,02/25/2023 05:50:00,21.99,-29.52,7.56,,,,,
2335,02/25/2023 06:00:00,21.99,-29.49,7.56,,,,,
2336,02/25/2023 06:10:00,21.96,-29.45,7.56,,,,,
2337,02/25/2023 06:20:00,21.96,-29.27,7.55,,,,,
2338,02/25/2023 06:30:00,21.96,-29.24,7.55,,,,,
2339,02/25/2023 06:40:00,21.94,-29.19,7.55,,,,,
2340,02/25/2023 06:50:00,21.91,-28.89,7.55,,,,,
2341,02/25/2023 07:00:00,21.91,-29.02,7.55,,,,,
2342,02/25/2023 07:10:00,21.91,-28.77,7.54,,,,,
2343,02/25/2023 07:20:00,21.91,-29.11,7.55,,,,,
2344,02/25/2023 07:30:00,21.91,-29.42,7.56,,,,,
2345,02/25/2023 07:40:00,21.89,-29.75,7.56,,,,,
2346,02/25/2023 07:50:00,21.89,-30.08,7.57,,,,,
2347,02/25/2023 08:00:00,21.89,-30.39,7.57,,,,,
2348,02/25/2023 08:10:00,21.89,-30.92,7.58,,,,,
2349,02/25/2023 08:20:00,21.89,-31.50,7.59,,,,,
2350,02/25/2023 08:30:00,21.89,-31.74,7.60,,,,,
2351,02/25/2023 08:40:00,21.89,-32.05,7.60,,,,,
2352,02/25/2023 08:50:00,21.87,-32.58,7.61,,,,,
2353,02/25/2023 09:00:00,21.84,-32.89,7.62,,,,,
2354,02/25/2023 09:10:00,21.84,-33.33,7.63,,,,,
2355,02/25/2023 09:20:00,21.84,-33.55,7.63,,,,,
2356,02/25/2023 09:30:00,21.84,-34.13,7.64,,,,,
2357,02/25/2023 09:40:00,21.84,-34.42,7.65,,,,,
2358,02/25/2023 09:50:00,21.87,-35.00,7.66,,,,,
2359,02/25/2023 10:00:00,21.87,-36.03,7.68,,,,,
2360,02/25/2023 10:10:00,21.87,-36.63,7.69,,,,,
2361,02/25/2023 10:20:00,21.89,-36.94,7.70,,,,,
2362,02/25/2023 10:30:00,21.91,-37.55,7.71,,,,,
2363,02/25/2023 10:40:00,21.91,-38.27,7.72,,,,,
2364,02/25/2023 10:50:00,21.94,-39.45,7.74,,,,,
2365,02/25/2023 11:00:00,21.96,-40.41,7.76,,,,,
2366,02/25/2023 11:10:00,21.99,-41.80,7.79,,,,,
2367,02/25/2023 11:20:00,22.03,-43.14,7.81,,,,,
2368,02/25/2023 11:30:00,22.06,-44.25,7.83,,,,,
2369,02/25/2023 11:40:00,22.08,-45.50,7.85,,,,,
2370,02/25/2023 11:50:00,22.11,-46.74,7.88,,,,,
2371,02/25/2023 12:00:00,22.13,-47.77,7.90,,,,,
2372,02/25/2023 12:10:00,22.18,-49.63,7.93,,,,,
2373,02/25/2023 12:20:00,22.20,-51.58,7.97,,,,,
2374,02/25/2023 12:30:00,22.23,-51.78,7.97,,,,,
2375,02/25/2023 12:40:00,22.27,-53.78,8.01,,,,,
2376,02/25/2023 12:50:00,22.30,-54.86,8.03,,,,,
2377,02/25/2023 13:00:00,22.30,-54.45,8.02,,,,,
2378,02/25/2023 13:10:00,22.35,-55.92,8.05,,,,,
2379,02/25/2023 13:20:00,22.44,-56.61,8.06,,,,,
2380,02/25/2023 13:30:00,22.44,-58.66,8.10,,,,,
2381,02/25/2023 13:40:00,22.47,-60.10,8.13,,,,,
2382,02/25/2023 13:50:00,22.47,-59.97,8.12,,,,,
2383,02/25/2023 14:00:00,22.49,-60.81,8.14,,,,,
2384,02/25/2023 14:10:00,22.49,-61.61,8.15,,,,,
2385,02/25/2023 14:20:00,22.49,-62.38,8.17,,,,,
2386,02/25/2023 14:30:00,22.54,-66.06,8.24,,,,,
2387,02/25/2023 14:40:00,22.58,-71.28,8.33,,,,,
2388,02/25/2023 14:50:00,22.63,-73.71,8.38,,,,,
2389,02/25/2023 15:00:00,22.66,-75.16,8.41,,,,,
2390,02/25/2023 15:10:00,22.68,-76.89,8.44,,,,,
2391,02/25/2023 15:20:00,22.73,-80.67,8.51,,,,,
