#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),Started,Button Down,Button Up,Host Connected,End of File
1628,08/11/2025 08:10:00,27.19,-28.59,7.47,,,,,
1629,08/11/2025 08:20:00,27.21,-28.81,7.47,,,,,
1630,08/11/2025 08:30:00,27.21,-28.30,7.46,,,,,
1631,08/11/2025 08:40:00,27.21,-30.53,7.50,,,,,
1632,08/11/2025 08:50:00,27.19,-29.02,7.47,,,,,
1633,08/11/2025 09:00:00,27.19,-28.81,7.47,,,,,
1634,08/11/2025 09:10:00,27.21,-28.80,7.47,,,,,
1635,08/11/2025 09:20:00,27.23,-29.25,7.48,,,,,
1636,08/11/2025 09:30:00,27.26,-29.58,7.49,,,,,
1637,08/11/2025 09:40:00,27.33,-30.70,7.51,,,,,
1638,08/11/2025 09:50:00,27.43,-34.03,7.57,,,,,
1639,08/11/2025 10:00:00,27.53,-33.58,7.56,,,,,
1640,08/11/2025 10:10:00,27.68,-36.06,7.61,,,,,
1641,08/11/2025 10:20:00,27.78,-35.95,7.60,,,,,
1642,08/11/2025 10:30:00,27.90,-36.84,7.62,,,,,
1643,08/11/2025 10:40:00,28.02,-37.64,7.64,,,,,
1644,08/11/2025 10:50:00,28.15,-38.05,7.64,,,,,
1645,08/11/2025 11:00:00,28.30,-39.27,7.67,,,,,
1646,08/11/2025 11:10:00,28.42,-39.86,7.68,,,,,
1647,08/11/2025 11:20:00,28.52,-39.80,7.68,,,,,
1648,08/11/2025 11:30:00,28.67,-40.09,7.68,,,,,
1649,08/11/2025 11:40:00,28.79,-40.49,7.69,,,,,
1650,08/11/2025 11:50:00,28.89,-40.44,7.69,,,,,
1651,08/11/2025 12:00:00,29.04,-41.44,7.70,,,,,
1652,08/11/2025 12:10:00,29.16,-42.02,7.72,,,,,
1653,08/11/2025 12:20:00,29.29,-42.27,7.72,,,,,
1654,08/11/2025 12:30:00,29.44,-43.11,7.73,,,,,
1655,08/11/2025 12:40:00,29.51,-42.13,7.72,,,,,
1656,08/11/2025 12:50:00,29.64,-43.39,7.74,,,,,
1657,08/11/2025 13:00:00,29.74,-44.05,7.75,,,,,
1658,08/11/2025 13:10:00,29.87,-43.97,7.75,,,,,
1659,08/11/2025 13:20:00,29.97,-45.50,7.78,,,,,
1660,08/11/2025 13:30:00,30.07,-46.60,7.80,,,,,
1661,08/11/2025 13:40:00,30.12,-46.55,7.80,,,,,
1662,08/11/2025 13:50:00,30.09,-45.08,7.77,,,,,
1663,08/11/2025 14:00:00,30.12,-38.44,7.65,,,,,
1664,08/11/2025 14:10:00,30.22,-38.24,7.64,,,,,
1665,08/11/2025 14:20:00,30.29,-37.44,7.63,,,,,
1666,08/11/2025 14:30:00,30.37,-37.99,7.64,,,,,
1667,08/11/2025 14:40:00,30.47,-37.69,7.63,,,,,
1668,08/11/2025 14:50:00,30.49,-37.80,7.63,,,,,
1669,08/11/2025 15:00:00,30.55,-38.41,7.64,,,,,
1670,08/11/2025 15:10:00,30.60,-38.99,7.66,,,,,
1671,08/11/2025 15:20:00,30.62,-39.05,7.66,,,,,
1672,08/11/2025 15:30:00,30.70,-39.91,7.67,,,,,
1673,08/11/2025 15:40:00,30.75,-39.86,7.67,,,,,
1674,08/11/2025 15:50:00,30.77,-39.00,7.66,,,,,
1675,08/11/2025 16:00:00,30.77,-39.24,7.66,,,,,
1676,08/11/2025 16:10:00,30.77,-39.06,7.66,,,,,
1677,08/11/2025 16:20:00,30.82,-39.78,7.67,,,,,
1678,08/11/2025 16:30:00,30.80,-39.66,7.67,,,,,
1679,08/11/2025 16:40:00,30.82,-39.66,7.67,,,,,
1680,08/11/2025 16:50:00,30.80,-40.14,7.68,,,,,
1681,08/11/2025 17:00:00,30.82,-39.95,7.67,,,,,
1682,08/11/2025 17:10:00,30.82,-39.38,7.66,,,,,
1683,08/11/2025 17:20:00,30.82,-39.11,7.66,,,,,
1684,08/11/2025 17:30:00,30.77,-39.75,7.67,,,,,
1685,08/11/2025 17:40:00,30.72,-39.63,7.67,,,,,
1686,08/11/2025 17:50:00,30.70,-39.72,7.67,,,,,
1687,08/11/2025 18:00:00,30.65,-39.16,7.66,,,,,
1688,08/11/2025 18:10:00,30.62,-38.99,7.66,,,,,
1689,08/11/2025 18:20:00,30.57,-39.34,7.66,,,,,
1690,08/11/2025 18:30:00,30.52,-39.20,7.66,,,,,
1691,08/11/2025 18:40:00,30.47,-38.53,7.65,,,,,
1692,08/11/2025 18:50:00,30.44,-37.70,7.63,,,,,
1693,08/11/2025 19:00:00,30.39,-37.45,7.63,,,,,
1694,08/11/2025 19:10:00,30.37,-37.17,7.62,,,,,
1695,08/11/2025 19:20:00,30.32,-36.45,7.61,,,,,
1696,08/11/2025 19:30:00,30.27,-35.75,7.60,,,,,
1697,08/11/2025 19:40:00,30.24,-34.52,7.57,,,,,
1698,08/11/2025 19:50:00,30.22,-33.52,7.55,,,,,
1699,08/11/2025 20:00:00,30.19,-32.58,7.54,,,,,
1700,08/11/2025 20:10:00,30.14,-32.33,7.53,,,,,
1701,08/11/2025 20:20:00,30.09,-32.30,7.53,,,,,
1702,08/11/2025 20:30:00,30.07,-31.66,7.52,,,,,
1703,08/11/2025 20:40:00,30.02,-31.80,7.52,,,,,
1704,08/11/2025 20:50:00,29.99,-31.56,7.52,,,,,
1705,08/11/2025 21:00:00,29.94,-32.11,7.53,,,,,
1706,08/11/2025 21:10:00,29.92,-31.14,7.51,,,,,
1707,08/11/2025 21:20:00,29.89,-30.91,7.51,,,,,
1708,08/11/2025 21:30:00,29.84,-31.45,7.52,,,,,
1709,08/11/2025 21:40:00,29.82,-31.14,7.51,,,,,
1710,08/11/2025 21:50:00,29.79,-30.53,7.50,,,,,
1711,08/11/2025 22:00:00,29.77,-30.89,7.51,,,,,
1712,08/11/2025 22:10:00,29.71,-30.20,7.49,,,,,
1713,08/11/2025 22:20:00,29.69,-30.39,7.50,,,,,
1714,08/11/2025 22:30:00,29.66,-30.44,7.50,,,,,
1715,08/11/2025 22:40:00,29.64,-29.63,7.48,,,,,
1716,08/11/2025 22:50:00,29.61,-30.02,7.49,,,,,
1717,08/11/2025 23:00:00,29.59,-29.74,7.48,,,,,
1718,08/11/2025 23:10:00,29.54,-29.92,7.49,,,,,
1719,08/11/2025 23:20:00,29.51,-29.20,7.47,,,,,
1720,08/11/2025 23:30:00,29.49,-29.00,7.47,,,,,
1721,08/11/2025 23:40:00,29.46,-29.06,7.47,,,,,
1722,08/11/2025 23:50:00,29.44,-28.97,7.47,,,,,
1723,08/12/2025 00:00:00,29.39,-28.84,7.47,,,,,
1724,08/12/2025 00:10:00,29.34,-28.86,7.47,,,,,
1725,08/12/2025 00:20:00,29.31,-28.55,7.46,,,,,
1726,08/12/2025 00:30:00,29.29,-28.67,7.47,,,,,
1727,08/12/2025 00:40:00,29.24,-28.58,7.46,,,,,
1728,08/12/2025 00:50:00,29.21,-28.38,7.46,,,,,
1729,08/12/2025 01:00:00,29.19,-28.36,7.46,,,,,
1730,08/12/2025 01:10:00,29.16,-28.25,7.46,,,,,
1731,08/12/2025 01:20:00,29.14,-28.38,7.46,,,,,
1732,08/12/2025 01:30:00,29.11,-28.20,7.46,,,,,
1733,08/12/2025 01:40:00,29.09,-28.19,7.46,,,,,
1734,08/12/2025 01:50:00,29.04,-28.49,7.46,,,,,
1735,08/12/2025 02:00:00,29.02,-28.39,7.46,,,,,
1736,08/12/2025 02:10:00,28.99,-28.56,7.46,,,,,
1737,08/12/2025 02:20:00,28.97,-28.50,7.46,,,,,
1738,08/12/2025 02:30:00,28.94,-28.45,7.46,,,,,
1739,08/12/2025 02:40:00,28.92,-28.42,7.46,,,,,
1740,08/12/2025 02:50:00,28.87,-28.34,7.46,,,,,
1741,08/12/2025 03:00:00,28.84,-28.24,7.46,,,,,
1742,08/12/2025 03:10:00,28.82,-28.24,7.46,,,,,
1743,08/12/2025 03:20:00,28.77,-28.31,7.46,,,,,
1744,08/12/2025 03:30:00,28.74,-28.19,7.46,,,,,
1745,08/12/2025 03:40:00,28.72,-28.41,7.46,,,,,
1746,08/12/2025 03:50:00,28.69,-28.22,7.46,,,,,
1747,08/12/2025 04:00:00,28.67,-28.25,7.46,,,,,
1748,08/12/2025 04:10:00,28.62,-28.14,7.46,,,,,
1749,08/12/2025 04:20:00,28.59,-28.25,7.46,,,,,
1750,08/12/2025 04:30:00,28.57,-28.17,7.46,,,,,
1751,08/12/2025 04:40:00,28.52,-28.16,7.46,,,,,
1752,08/12/2025 04:50:00,28.49,-28.27,7.46,,,,,
1753,08/12/2025 05:00:00,28.47,-27.95,7.45,,,,,
1754,08/12/2025 05:10:00,28.44,-27.91,7.45,,,,,
1755,08/12/2025 05:20:00,28.39,-28.00,7.45,,,,,
1756,08/12/2025 05:30:00,28.37,-28.03,7.45,,,,,
1757,08/12/2025 05:40:00,28.34,-28.27,7.46,,,,,
1758,08/12/2025 05:50:00,28.30,-28.24,7.46,,,,,
1759,08/12/2025 06:00:00,28.27,-27.89,7.45,,,,,
1760,08/12/2025 06:10:00,28.25,-28.24,7.46,,,,,
1761,08/12/2025 06:20:00,28.20,-28.16,7.46,,,,,
1762,08/12/2025 06:30:00,28.17,-28.24,7.46,,,,,
1763,08/12/2025 06:40:00,28.17,-28.09,7.46,,,,,
1764,08/12/2025 06:50:00,28.12,-27.84,7.45,,,,,
1765,08/12/2025 07:00:00,28.07,-28.13,7.46,,,,,
1766,08/12/2025 07:10:00,28.05,-27.88,7.45,,,,,
1767,08/12/2025 07:20:00,28.02,-27.86,7.45,,,,,
1768,08/12/2025 07:30:00,28.02,-27.75,7.45,,,,,
1769,08/12/2025 07:40:00,27.97,-27.70,7.45,,,,,
1770,08/12/2025 07:50:00,27.95,-27.72,7.45,,,,,
1771,08/12/2025 08:00:00,27.95,-27.88,7.45,,,,,
1772,08/12/2025 08:10:00,27.92,-28.19,7.46,,,,,
1773,08/12/2025 08:20:00,27.92,-28.02,7.46,,,,,
1774,08/12/2025 08:30:00,27.92,-28.47,7.46,,,,,
1775,08/12/2025 08:40:00,27.90,-29.70,7.49,,,,,
1776,08/12/2025 08:50:00,27.87,-28.70,7.47,,,,,
1777,08/12/2025 09:00:00,27.85,-28.99,7.47,,,,,
1778,08/12/2025 09:10:00,27.87,-29.22,7.48,,,,,
1779,08/12/2025 09:20:00,27.87,-29.31,7.48,,,,,
1780,08/12/2025 09:30:00,27.90,-30.09,7.49,,,,,
1781,08/12/2025 09:40:00,27.92,-30.20,7.50,,,,,
1782,08/12/2025 09:50:00,27.97,-31.36,7.52,,,,,
1783,08/12/2025 10:00:00,28.02,-31.88,7.53,,,,,
1784,08/12/2025 10:10:00,28.02,-31.25,7.52,,,,,
1785,08/12/2025 10:20:00,28.07,-31.55,7.52,,,,,
1786,08/12/2025 10:30:00,28.10,-31.86,7.53,,,,,
1787,08/12/2025 10:40:00,28.15,-33.24,7.55,,,,,
1788,08/12/2025 10:50:00,28.25,-35.44,7.59,,,,,
1789,08/12/2025 11:00:00,28.30,-35.81,7.60,,,,,
1790,08/12/2025 11:10:00,28.42,-37.13,7.63,,,,,
1791,08/12/2025 11:20:00,28.57,-39.03,7.66,,,,,
1792,08/12/2025 11:30:00,28.64,-37.92,7.64,,,,,
1793,08/12/2025 11:40:00,28.72,-38.06,7.64,,,,,
1794,08/12/2025 11:50:00,28.82,-38.88,7.66,,,,,
1795,08/12/2025 12:00:00,28.94,-40.06,7.68,,,,,
1796,08/12/2025 12:10:00,29.04,-42.00,7.72,,,,,
1797,08/12/2025 12:20:00,29.19,-43.00,7.73,,,,,
1798,08/12/2025 12:30:00,29.34,-44.70,7.76,,,,,
1799,08/12/2025 12:40:00,29.46,-45.56,7.78,,,,,
1800,08/12/2025 12:50:00,29.59,-45.88,7.79,,,,,
1801,08/12/2025 13:00:00,29.69,-46.64,7.80,,,,,
1802,08/12/2025 13:10:00,29.79,-46.94,7.81,,,,,
1803,08/12/2025 13:20:00,29.87,-47.60,7.82,,,,,
1804,08/12/2025 13:30:00,29.87,-47.25,7.81,,,,,
1805,08/12/2025 13:40:00,29.97,-47.88,7.82,,,,,
1806,08/12/2025 13:50:00,30.02,-47.85,7.82,,,,,
1807,08/12/2025 14:00:00,30.04,-42.41,7.72,,,,,
1808,08/12/2025 14:10:00,30.12,-41.97,7.71,,,,,
1809,08/12/2025 14:20:00,30.19,-42.02,7.71,,,,,
1810,08/12/2025 14:30:00,30.24,-42.56,7.72,,,,,
1811,08/12/2025 14:40:00,30.32,-43.30,7.74,,,,,
1812,08/12/2025 14:50:00,30.39,-43.02,7.73,,,,,
1813,08/12/2025 15:00:00,30.44,-42.99,7.73,,,,,
1814,08/12/2025 15:10:00,30.47,-41.94,7.71,,,,,
1815,08/12/2025 15:20:00,30.52,-41.88,7.71,,,,,
1816,08/12/2025 15:30:00,30.60,-42.91,7.73,,,,,
1817,08/12/2025 15:40:00,30.60,-42.47,7.72,,,,,
1818,08/12/2025 15:50:00,30.62,-42.05,7.71,,,,,
1819,08/12/2025 16:00:00,30.62,-42.03,7.71,,,,,
1820,08/12/2025 16:10:00,30.62,-41.08,7.69,,,,,
1821,08/12/2025 16:20:00,30.62,-41.55,7.70,,,,,
1822,08/12/2025 16:30:00,30.62,-40.81,7.69,,,,,
1823,08/12/2025 16:40:00,30.60,-40.84,7.69,,,,,
1824,08/12/2025 16:50:00,30.57,-40.89,7.69,,,,,
1825,08/12/2025 17:00:00,30.55,-40.19,7.68,,,,,
1826,08/12/2025 17:10:00,30.52,-40.69,7.69,,,,,
1827,08/12/2025 17:20:00,30.49,-41.52,7.70,,,,,
1828,08/12/2025 17:30:00,30.44,-40.94,7.69,,,,,
1829,08/12/2025 17:40:00,30.37,-40.52,7.68,,,,,
1830,08/12/2025 17:50:00,30.32,-39.75,7.67,,,,,
1831,08/12/2025 18:00:00,30.24,-39.27,7.66,,,,,
1832,08/12/2025 18:10:00,30.19,-38.25,7.64,,,,,
1833,08/12/2025 18:20:00,30.14,-36.91,7.62,,,,,
1834,08/12/2025 18:30:00,30.09,-36.70,7.61,,,,,
1835,08/12/2025 18:40:00,30.02,-36.66,7.61,,,,,
1836,08/12/2025 18:50:00,29.94,-36.28,7.61,,,,,
1837,08/12/2025 19:00:00,29.87,-36.72,7.61,,,,,
1838,08/12/2025 19:10:00,29.79,-36.59,7.61,,,,,
1839,08/12/2025 19:20:00,29.74,-35.80,7.60,,,,,
1840,08/12/2025 19:30:00,29.69,-34.97,7.58,,,,,
1841,08/12/2025 19:40:00,29.61,-34.86,7.58,,,,,
1842,08/12/2025 19:50:00,29.56,-34.05,7.57,,,,,
1843,08/12/2025 20:00:00,29.49,-34.44,7.57,,,,,
1844,08/12/2025 20:10:00,29.44,-34.55,7.57,,,,,
1845,08/12/2025 20:20:00,29.39,-34.77,7.58,,,,,
1846,08/12/2025 20:30:00,29.34,-34.52,7.57,,,,,
1847,08/12/2025 20:40:00,29.26,-33.74,7.56,,,,,
1848,08/12/2025 20:50:00,29.24,-33.75,7.56,,,,,
1849,08/12/2025 21:00:00,29.16,-33.66,7.56,,,,,
1850,08/12/2025 21:10:00,29.11,-33.24,7.55,,,,,
1851,08/12/2025 21:20:00,29.09,-33.34,7.55,,,,,
1852,08/12/2025 21:30:00,29.04,-32.75,7.54,,,,,
1853,08/12/2025 21:40:00,29.02,-32.27,7.53,,,,,
1854,08/12/2025 21:50:00,28.94,-32.78,7.54,,,,,
1855,08/12/2025 22:00:00,28.89,-32.31,7.53,,,,,
1856,08/12/2025 22:10:00,28.87,-32.28,7.53,,,,,
1857,08/12/2025 22:20:00,28.82,-32.05,7.53,,,,,
1858,08/12/2025 22:30:00,28.79,-31.41,7.52,,,,,
1859,08/12/2025 22:40:00,28.74,-31.81,7.52,,,,,
1860,08/12/2025 22:50:00,28.69,-31.52,7.52,,,,,
1861,08/12/2025 23:00:00,28.67,-31.42,7.52,,,,,
1862,08/12/2025 23:10:00,28.64,-30.99,7.51,,,,,
1863,08/12/2025 23:20:00,28.59,-30.89,7.51,,,,,
1864,08/12/2025 23:30:00,28.57,-30.99,7.51,,,,,
1865,08/12/2025 23:40:00,28.52,-30.91,7.51,,,,,
1866,08/12/2025 23:50:00,28.47,-30.06,7.49,,,,,
1867,08/13/2025 00:00:00,28.44,-30.34,7.50,,,,,
1868,08/13/2025 00:10:00,28.42,-30.38,7.50,,,,,
1869,08/13/2025 00:20:00,28.39,-29.77,7.49,,,,,
1870,08/13/2025 00:30:00,28.37,-29.69,7.49,,,,,
1871,08/13/2025 00:40:00,28.34,-29.89,7.49,,,,,
1872,08/13/2025 00:50:00,28.32,-29.53,7.48,,,,,
1873,08/13/2025 01:00:00,28.30,-29.42,7.48,,,,,
1874,08/13/2025 01:10:00,28.27,-29.11,7.48,,,,,
1875,08/13/2025 01:20:00,28.25,-29.20,7.48,,,,,
1876,08/13/2025 01:30:00,28.20,-29.22,7.48,,,,,
1877,08/13/2025 01:40:00,28.15,-28.97,7.47,,,,,
1878,08/13/2025 01:50:00,28.12,-28.94,7.47,,,,,
1879,08/13/2025 02:00:00,28.10,-29.11,7.48,,,,,
1880,08/13/2025 02:10:00,28.05,-29.22,7.48,,,,,
1881,08/13/2025 02:20:00,28.00,-29.25,7.48,,,,,
1882,08/13/2025 02:30:00,27.97,-29.03,7.47,,,,,
1883,08/13/2025 02:40:00,27.95,-28.88,7.47,,,,,
1884,08/13/2025 02:50:00,27.92,-28.84,7.47,,,,,
1885,08/13/2025 03:00:00,27.90,-29.00,7.47,,,,,
1886,08/13/2025 03:10:00,27.85,-28.83,7.47,,,,,
1887,08/13/2025 03:20:00,27.80,-28.81,7.47,,,,,
1888,08/13/2025 03:30:00,27.78,-28.89,7.47,,,,,
1889,08/13/2025 03:40:00,27.73,-28.61,7.47,,,,,
1890,08/13/2025 03:50:00,27.70,-28.63,7.47,,,,,
1891,08/13/2025 04:00:00,27.65,-28.27,7.46,,,,,
1892,08/13/2025 04:10:00,27.60,-28.63,7.47,,,,,
1893,08/13/2025 04:20:00,27.55,-28.45,7.46,,,,,
1894,08/13/2025 04:30:00,27.51,-28.88,7.47,,,,,
1895,08/13/2025 04:40:00,27.46,-28.25,7.46,,,,,
1896,08/13/2025 04:50:00,27.41,-28.38,7.46,,,,,
1897,08/13/2025 05:00:00,27.36,-28.20,7.46,,,,,
1898,08/13/2025 05:10:00,27.31,-28.50,7.47,,,,,
1899,08/13/2025 05:20:00,27.26,-28.44,7.46,,,,,
1900,08/13/2025 05:30:00,27.23,-28.70,7.47,,,,,
1901,08/13/2025 05:40:00,27.21,-28.53,7.47,,,,,
1902,08/13/2025 05:50:00,27.16,-28.91,7.47,,,,,
1903,08/13/2025 06:00:00,27.11,-28.74,7.47,,,,,
1904,08/13/2025 06:10:00,27.11,-28.41,7.46,,,,,
1905,08/13/2025 06:20:00,27.06,-28.42,7.46,,,,,
1906,08/13/2025 06:30:00,27.04,-28.64,7.47,,,,,
1907,08/13/2025 06:40:00,27.01,-28.45,7.46,,,,,
1908,08/13/2025 06:50:00,26.96,-28.88,7.47,,,,,
1909,08/13/2025 07:00:00,26.94,-28.78,7.47,,,,,
1910,08/13/2025 07:10:00,26.94,-28.58,7.47,,,,,
1911,08/13/2025 07:20:00,26.89,-28.67,7.47,,,,,
1912,08/13/2025 07:30:00,26.87,-28.75,7.47,,,,,
1913,08/13/2025 07:40:00,26.87,-28.81,7.47,,,,,
1914,08/13/2025 07:50:00,26.84,-28.70,7.47,,,,,
1915,08/13/2025 08:00:00,26.84,-28.88,7.47,,,,,
1916,08/13/2025 08:10:00,26.84,-28.56,7.47,,,,,
1917,08/13/2025 08:20:00,26.84,-28.77,7.47,,,,,
1918,08/13/2025 08:30:00,26.84,-28.67,7.47,,,,,
1919,08/13/2025 08:40:00,26.84,-29.67,7.49,,,,,
1920,08/13/2025 08:50:00,26.87,-29.24,7.48,,,,,
1921,08/13/2025 09:00:00,26.87,-29.34,7.48,,,,,
1922,08/13/2025 09:10:00,26.87,-29.11,7.48,,,,,
1923,08/13/2025 09:20:00,26.92,-30.06,7.50,,,,,
1924,08/13/2025 09:30:00,26.94,-31.28,7.52,,,,,
1925,08/13/2025 09:40:00,26.99,-32.45,7.54,,,,,
1926,08/13/2025 09:50:00,27.01,-33.66,7.56,,,,,
1927,08/13/2025 10:00:00,27.11,-35.66,7.60,,,,,
1928,08/13/2025 10:10:00,27.16,-34.80,7.58,,,,,
1929,08/13/2025 10:20:00,27.21,-37.58,7.64,,,,,
1930,08/13/2025 10:30:00,27.33,-38.33,7.65,,,,,
1931,08/13/2025 10:40:00,27.36,-35.50,7.60,,,,,
1932,08/13/2025 10:50:00,27.48,-39.22,7.67,,,,,
1933,08/13/2025 11:00:00,27.58,-40.05,7.68,,,,,
1934,08/13/2025 11:10:00,27.78,-41.25,7.70,,,,,
1935,08/13/2025 11:20:00,27.80,-37.58,7.63,,,,,
1936,08/13/2025 11:30:00,27.85,-38.81,7.66,,,,,
1937,08/13/2025 11:40:00,27.95,-39.59,7.67,,,,,
1938,08/13/2025 11:50:00,28.00,-41.69,7.71,,,,,
1939,08/13/2025 12:00:00,28.17,-44.03,7.76,,,,,
1940,08/13/2025 12:10:00,28.27,-45.78,7.79,,,,,
1941,08/13/2025 12:20:00,28.39,-46.75,7.81,,,,,
1942,08/13/2025 12:30:00,28.59,-47.95,7.83,,,,,
1943,08/13/2025 12:40:00,28.77,-49.38,7.85,,,,,
1944,08/13/2025 12:50:00,28.89,-49.66,7.86,,,,,
1945,08/13/2025 13:00:00,29.02,-50.31,7.87,,,,,
1946,08/13/2025 13:10:00,29.11,-50.86,7.88,,,,,
1947,08/13/2025 13:20:00,29.19,-49.95,7.86,,,,,
1948,08/13/2025 13:30:00,29.29,-52.02,7.90,,,,,
1949,08/13/2025 13:40:00,29.31,-49.53,7.86,,,,,
1950,08/13/2025 13:50:00,29.39,-52.17,7.90,,,,,
1951,08/13/2025 14:00:00,29.36,-43.75,7.75,,,,,
1952,08/13/2025 14:10:00,29.41,-43.92,7.75,,,,,
1953,08/13/2025 14:20:00,29.51,-42.20,7.72,,,,,
1954,08/13/2025 14:30:00,29.56,-41.64,7.71,,,,,
1955,08/13/2025 14:40:00,29.59,-40.83,7.69,,,,,
1956,08/13/2025 14:50:00,29.64,-40.75,7.69,,,,,
1957,08/13/2025 15:00:00,29.66,-40.67,7.69,,,,,
1958,08/13/2025 15:10:00,29.74,-41.42,7.70,,,,,
1959,08/13/2025 15:20:00,29.77,-41.72,7.71,,,,,
1960,08/13/2025 15:30:00,29.82,-42.67,7.73,,,,,
1961,08/13/2025 15:40:00,29.84,-42.08,7.71,,,,,
1962,08/13/2025 15:50:00,29.87,-41.66,7.71,,,,,
1963,08/13/2025 16:00:00,29.87,-41.72,7.71,,,,,
1964,08/13/2025 16:10:00,29.87,-41.77,7.71,,,,,
1965,08/13/2025 16:20:00,29.92,-42.69,7.73,,,,,
1966,08/13/2025 16:30:00,29.89,-41.53,7.70,,,,,
1967,08/13/2025 16:40:00,29.87,-40.84,7.69,,,,,
1968,08/13/2025 16:50:00,29.84,-41.60,7.71,,,,,
1969,08/13/2025 17:00:00,29.82,-42.10,7.72,,,,,
1970,08/13/2025 17:10:00,29.77,-41.88,7.71,,,,,
1971,08/13/2025 17:20:00,29.74,-41.31,7.70,,,,,
1972,08/13/2025 17:30:00,29.69,-40.74,7.69,,,,,
1973,08/13/2025 17:40:00,29.64,-40.59,7.69,,,,,
1974,08/13/2025 17:50:00,29.59,-39.63,7.67,,,,,
1975,08/13/2025 18:00:00,29.56,-39.25,7.66,,,,,
1976,08/13/2025 18:10:00,29.51,-39.78,7.67,,,,,
1977,08/13/2025 18:20:00,29.46,-39.16,7.66,,,,,
1978,08/13/2025 18:30:00,29.41,-38.42,7.65,,,,,
1979,08/13/2025 18:40:00,29.41,-37.66,7.63,,,,,
1980,08/13/2025 18:50:00,29.36,-36.39,7.61,,,,,
1981,08/13/2025 19:00:00,29.34,-35.56,7.59,,,,,
1982,08/13/2025 19:10:00,29.26,-36.13,7.60,,,,,
1983,08/13/2025 19:20:00,29.21,-35.99,7.60,,,,,
1984,08/13/2025 19:30:00,29.16,-35.66,7.60,,,,,
1985,08/13/2025 19:40:00,29.11,-35.03,7.58,,,,,
1986,08/13/2025 19:50:00,29.07,-34.64,7.58,,,,,
1987,08/13/2025 20:00:00,29.04,-34.11,7.57,,,,,
1988,08/13/2025 20:10:00,29.02,-34.06,7.57,,,,,
1989,08/13/2025 20:20:00,28.99,-33.05,7.55,,,,,
1990,08/13/2025 20:30:00,28.94,-32.63,7.54,,,,,
1991,08/13/2025 20:40:00,28.87,-33.16,7.55,,,,,
1992,08/13/2025 20:50:00,28.84,-32.89,7.54,,,,,
1993,08/13/2025 21:00:00,28.79,-32.56,7.54,,,,,
1994,08/13/2025 21:10:00,28.77,-32.41,7.54,,,,,
1995,08/13/2025 21:20:00,28.74,-32.39,7.54,,,,,
1996,08/13/2025 21:30:00,28.69,-32.09,7.53,,,,,
1997,08/13/2025 21:40:00,28.67,-31.72,7.52,,,,,
1998,08/13/2025 21:50:00,28.62,-31.31,7.52,,,,,
1999,08/13/2025 22:00:00,28.59,-31.83,7.53,,,,,
2000,08/13/2025 22:10:00,28.59,-31.13,7.51,,,,,
2001,08/13/2025 22:20:00,28.54,-31.06,7.51,,,,,
2002,08/13/2025 22:30:00,28.52,-31.09,7.51,,,,,
2003,08/13/2025 22:40:00,28.49,-30.66,7.50,,,,,
2004,08/13/2025 22:50:00,28.47,-30.19,7.49,,,,,
2005,08/13/2025 23:00:00,28.44,-30.45,7.50,,,,,
2006,08/13/2025 23:10:00,28.42,-29.78,7.49,,,,,
2007,08/13/2025 23:20:00,28.39,-29.74,7.49,,,,,
2008,08/13/2025 23:30:00,28.37,-29.72,7.49,,,,,
2009,08/13/2025 23:40:00,28.34,-29.63,7.48,,,,,
2010,08/13/2025 23:50:00,28.32,-30.02,7.49,,,,,
2011,08/14/2025 00:00:00,28.27,-29.63,7.48,,,,,
2012,08/14/2025 00:10:00,28.25,-29.74,7.49,,,,,
2013,08/14/2025 00:20:00,28.25,-29.27,7.48,,,,,
2014,08/14/2025 00:30:00,28.22,-29.38,7.48,,,,,
2015,08/14/2025 00:40:00,28.20,-29.49,7.48,,,,,
2016,08/14/2025 00:50:00,28.15,-29.13,7.48,,,,,
2017,08/14/2025 01:00:00,28.12,-29.31,7.48,,,,,
2018,08/14/2025 01:10:00,28.12,-29.03,7.47,,,,,
2019,08/14/2025 01:20:00,28.10,-29.25,7.48,,,,,
2020,08/14/2025 01:30:00,28.05,-29.16,7.48,,,,,
2021,08/14/2025 01:40:00,28.02,-28.94,7.47,,,,,
2022,08/14/2025 01:50:00,28.02,-28.95,7.47,,,,,
2023,08/14/2025 02:00:00,27.97,-28.88,7.47,,,,,
2024,08/14/2025 02:10:00,27.95,-28.89,7.47,,,,,
2025,08/14/2025 02:20:00,27.95,-28.80,7.47,,,,,
2026,08/14/2025 02:30:00,27.92,-28.80,7.47,,,,,
2027,08/14/2025 02:40:00,27.87,-28.81,7.47,,,,,
2028,08/14/2025 02:50:00,27.85,-28.78,7.47,,,,,
2029,08/14/2025 03:00:00,27.83,-28.67,7.47,,,,,
2030,08/14/2025 03:10:00,27.78,-28.69,7.47,,,,,
2031,08/14/2025 03:20:00,27.75,-28.74,7.47,,,,,
2032,08/14/2025 03:30:00,27.73,-28.77,7.47,,,,,
2033,08/14/2025 03:40:00,27.68,-28.64,7.47,,,,,
2034,08/14/2025 03:50:00,27.65,-28.75,7.47,,,,,
2035,08/14/2025 04:00:00,27.63,-28.66,7.47,,,,,
2036,08/14/2025 04:10:00,27.60,-28.58,7.47,,,,,
2037,08/14/2025 04:20:00,27.58,-28.74,7.47,,,,,
