#,Date et heure (HST),Température   (°C),Millivolts   (mv),pH   (pH),Démarré,Bouton Bas,Bouton Haut,Hôte connecté,Arrêté,Fin du fichier
3273,12/14/2024 20:20:00,23.14,-42.36,7.42,,,,,,
3274,12/14/2024 20:30:00,23.11,-42.30,7.42,,,,,,
3275,12/14/2024 20:40:00,23.11,-42.14,7.42,,,,,,
3276,12/14/2024 20:50:00,23.11,-42.02,7.42,,,,,,
3277,12/14/2024 21:00:00,23.09,-41.97,7.42,,,,,,
3278,12/14/2024 21:10:00,23.09,-41.88,7.42,,,,,,
3279,12/14/2024 21:20:00,23.09,-41.75,7.41,,,,,,
3280,12/14/2024 21:30:00,23.09,-41.66,7.41,,,,,,
3281,12/14/2024 21:40:00,23.09,-41.42,7.41,,,,,,
3282,12/14/2024 21:50:00,23.09,-41.42,7.41,,,,,,
3283,12/14/2024 22:00:00,23.09,-41.22,7.40,,,,,,
3284,12/14/2024 22:10:00,23.09,-40.99,7.40,,,,,,
3285,12/14/2024 22:20:00,23.09,-40.81,7.40,,,,,,
3286,12/14/2024 22:30:00,23.09,-40.74,7.40,,,,,,
3287,12/14/2024 22:40:00,23.09,-40.56,7.39,,,,,,
3288,12/14/2024 22:50:00,23.09,-40.44,7.39,,,,,,
3289,12/14/2024 23:00:00,23.09,-40.24,7.39,,,,,,
3290,12/14/2024 23:10:00,23.09,-40.00,7.38,,,,,,
3291,12/14/2024 23:20:00,23.09,-40.05,7.38,,,,,,
3292,12/14/2024 23:30:00,23.09,-39.99,7.38,,,,,,
3293,12/14/2024 23:40:00,23.09,-39.99,7.38,,,,,,
3294,12/14/2024 23:50:00,23.09,-39.92,7.38,,,,,,
3295,12/15/2024 00:00:00,23.09,-39.67,7.38,,,,,,
3296,12/15/2024 00:10:00,23.09,-39.42,7.37,,,,,,
3297,12/15/2024 00:20:00,23.09,-39.55,7.37,,,,,,
3298,12/15/2024 00:30:00,23.09,-39.30,7.37,,,,,,
3299,12/15/2024 00:40:00,23.09,-39.22,7.37,,,,,,
3300,12/15/2024 00:50:00,23.06,-39.34,7.37,,,,,,
3301,12/15/2024 01:00:00,23.09,-38.83,7.36,,,,,,
3302,12/15/2024 01:10:00,23.09,-38.22,7.35,,,,,,
3303,12/15/2024 01:20:00,23.11,-38.02,7.35,,,,,,
3304,12/15/2024 01:30:00,23.11,-37.84,7.34,,,,,,
3305,12/15/2024 01:40:00,23.14,-37.69,7.34,,,,,,
3306,12/15/2024 01:50:00,23.14,-37.64,7.34,,,,,,
3307,12/15/2024 02:00:00,23.14,-37.61,7.34,,,,,,
3308,12/15/2024 02:10:00,23.14,-37.53,7.34,,,,,,
3309,12/15/2024 02:20:00,23.14,-37.39,7.34,,,,,,
3310,12/15/2024 02:30:00,23.14,-37.61,7.34,,,,,,
3311,12/15/2024 02:40:00,23.18,-36.20,7.32,,,,,,
3312,12/15/2024 02:50:00,23.47,-50.13,7.56,,,,,,
3313,12/15/2024 03:00:00,23.54,-54.36,7.64,,,,,,
3314,12/15/2024 03:10:00,23.52,-56.75,7.68,,,,,,
3315,12/15/2024 03:20:00,23.54,-57.53,7.69,,,,,,
3316,12/15/2024 03:30:00,23.52,-59.67,7.73,,,,,,
3317,12/15/2024 03:40:00,23.40,-62.24,7.78,,,,,,
3318,12/15/2024 03:50:00,23.26,-62.41,7.78,,,,,,
3319,12/15/2024 04:00:00,23.16,-63.27,7.79,,,,,,
3320,12/15/2024 04:10:00,23.18,-63.30,7.79,,,,,,
3321,12/15/2024 04:20:00,23.23,-63.49,7.80,,,,,,
3322,12/15/2024 04:30:00,23.26,-63.56,7.80,,,,,,
3323,12/15/2024 04:40:00,23.18,-63.41,7.80,,,,,,
3324,12/15/2024 04:50:00,23.21,-63.99,7.81,,,,,,
3325,12/15/2024 05:00:00,23.23,-63.85,7.80,,,,,,
3326,12/15/2024 05:10:00,23.26,-63.88,7.80,,,,,,
3327,12/15/2024 05:20:00,23.28,-64.64,7.82,,,,,,
3328,12/15/2024 05:30:00,23.26,-64.39,7.81,,,,,,
3329,12/15/2024 05:40:00,23.23,-64.28,7.81,,,,,,
3330,12/15/2024 05:50:00,23.21,-64.03,7.81,,,,,,
3331,12/15/2024 06:00:00,23.21,-63.74,7.80,,,,,,
3332,12/15/2024 06:10:00,23.21,-63.71,7.80,,,,,,
3333,12/15/2024 06:20:00,23.21,-63.19,7.79,,,,,,
3334,12/15/2024 06:30:00,23.14,-62.96,7.79,,,,,,
3335,12/15/2024 06:40:00,23.09,-62.24,7.78,,,,,,
3336,12/15/2024 06:50:00,23.02,-62.27,7.78,,,,,,
3337,12/15/2024 07:00:00,22.99,-61.17,7.76,,,,,,
3338,12/15/2024 07:10:00,23.02,-59.91,7.74,,,,,,
3339,12/15/2024 07:20:00,23.02,-60.02,7.74,,,,,,
3340,12/15/2024 07:30:00,22.99,-59.94,7.74,,,,,,
3341,12/15/2024 07:40:00,22.92,-60.16,7.74,,,,,,
3342,12/15/2024 07:50:00,22.85,-60.17,7.74,,,,,,
3343,12/15/2024 08:00:00,22.78,-60.02,7.74,,,,,,
3344,12/15/2024 08:10:00,22.70,-60.53,7.75,,,,,,
3345,12/15/2024 08:20:00,22.68,-61.27,7.76,,,,,,
3346,12/15/2024 08:30:00,22.73,-61.72,7.77,,,,,,
3347,12/15/2024 08:40:00,22.78,-62.00,7.77,,,,,,
3348,12/15/2024 08:50:00,23.04,-62.41,7.78,,,,,,
3349,12/15/2024 09:00:00,23.09,-61.71,7.77,,,,,,
3350,12/15/2024 09:10:00,23.14,-61.75,7.77,,,,,,
3351,12/15/2024 09:20:00,23.16,-61.72,7.77,,,,,,
3352,12/15/2024 09:30:00,23.16,-61.49,7.76,,,,,,
3353,12/15/2024 09:40:00,23.18,-61.28,7.76,,,,,,
3354,12/15/2024 09:50:00,23.21,-61.38,7.76,,,,,,
3355,12/15/2024 10:00:00,23.23,-62.41,7.78,,,,,,
3356,12/15/2024 10:10:00,23.28,-63.44,7.80,,,,,,
3357,12/15/2024 10:20:00,23.28,-62.67,7.78,,,,,,
3358,12/15/2024 10:30:00,23.30,-62.36,7.78,,,,,,
3359,12/15/2024 10:40:00,23.33,-61.75,7.77,,,,,,
3360,12/15/2024 10:50:00,23.35,-62.94,7.79,,,,,,
3361,12/15/2024 11:00:00,23.35,-62.61,7.78,,,,,,
3362,12/15/2024 11:10:00,23.38,-63.49,7.80,,,,,,
3363,12/15/2024 11:20:00,23.42,-65.91,7.84,,,,,,
3364,12/15/2024 11:30:00,23.42,-65.24,7.83,,,,,,
3365,12/15/2024 11:40:00,23.42,-62.17,7.77,,,,,,
3366,12/15/2024 11:50:00,23.42,-62.55,7.78,,,,,,
3367,12/15/2024 12:00:00,23.45,-63.83,7.80,,,,,,
3368,12/15/2024 12:10:00,23.47,-63.67,7.80,,,,,,
3369,12/15/2024 12:20:00,23.47,-63.21,7.79,,,,,,
3370,12/15/2024 12:30:00,23.47,-62.78,7.78,,,,,,
3371,12/15/2024 12:40:00,23.50,-62.88,7.79,,,,,,
3372,12/15/2024 12:50:00,23.50,-63.63,7.80,,,,,,
3373,12/15/2024 13:00:00,23.50,-63.22,7.79,,,,,,
3374,12/15/2024 13:10:00,23.71,-75.75,8.01,,,,,,
3375,12/15/2024 13:20:00,23.66,-72.74,7.96,,,,,,
3376,12/15/2024 13:30:00,23.69,-74.74,8.00,,,,,,
3377,12/15/2024 13:40:00,23.86,-76.77,8.03,,,,,,
3378,12/15/2024 13:50:00,23.62,-67.11,7.86,,,,,,
3379,12/15/2024 14:00:00,23.69,-71.81,7.94,,,,,,
3380,12/15/2024 14:10:00,23.71,-72.00,7.95,,,,,,
3381,12/15/2024 14:20:00,23.62,-70.35,7.92,,,,,,
3382,12/15/2024 14:30:00,23.59,-66.30,7.85,,,,,,
3383,12/15/2024 14:40:00,23.57,-64.41,7.81,,,,,,
3384,12/15/2024 14:50:00,23.52,-60.03,7.74,,,,,,
3385,12/15/2024 15:00:00,23.52,-57.94,7.70,,,,,,
3386,12/15/2024 15:10:00,23.50,-57.22,7.69,,,,,,
3387,12/15/2024 15:20:00,23.50,-56.50,7.67,,,,,,
3388,12/15/2024 15:30:00,23.50,-56.44,7.67,,,,,,
3389,12/15/2024 15:40:00,23.47,-54.83,7.64,,,,,,
3390,12/15/2024 15:50:00,23.47,-54.66,7.64,,,,,,
3391,12/15/2024 16:00:00,23.45,-53.41,7.62,,,,,,
3392,12/15/2024 16:10:00,23.45,-52.55,7.60,,,,,,
3393,12/15/2024 16:20:00,23.42,-52.45,7.60,,,,,,
3394,12/15/2024 16:30:00,23.40,-52.00,7.59,,,,,,
3395,12/15/2024 16:40:00,23.40,-51.89,7.59,,,,,,
3396,12/15/2024 16:50:00,23.40,-50.86,7.57,,,,,,
3397,12/15/2024 17:00:00,23.38,-50.02,7.56,,,,,,
3398,12/15/2024 17:10:00,23.38,-49.16,7.54,,,,,,
3399,12/15/2024 17:20:00,23.35,-48.47,7.53,,,,,,
3400,12/15/2024 17:30:00,23.33,-47.42,7.51,,,,,,
3401,12/15/2024 17:40:00,23.33,-46.61,7.50,,,,,,
3402,12/15/2024 17:50:00,23.30,-45.83,7.49,,,,,,
3403,12/15/2024 18:00:00,23.30,-45.14,7.47,,,,,,
3404,12/15/2024 18:10:00,23.28,-44.64,7.46,,,,,,
3405,12/15/2024 18:20:00,23.28,-44.25,7.46,,,,,,
3406,12/15/2024 18:30:00,23.28,-43.95,7.45,,,,,,
3407,12/15/2024 18:40:00,23.26,-43.70,7.45,,,,,,
3408,12/15/2024 18:50:00,23.26,-43.53,7.45,,,,,,
3409,12/15/2024 19:00:00,23.26,-43.28,7.44,,,,,,
3410,12/15/2024 19:10:00,23.26,-43.13,7.44,,,,,,
3411,12/15/2024 19:20:00,23.23,-42.99,7.44,,,,,,
3412,12/15/2024 19:30:00,23.23,-42.75,7.43,,,,,,
3413,12/15/2024 19:40:00,23.23,-42.60,7.43,,,,,,
3414,12/15/2024 19:50:00,23.21,-42.53,7.43,,,,,,
3415,12/15/2024 20:00:00,23.21,-42.33,7.42,,,,,,
3416,12/15/2024 20:10:00,23.21,-42.20,7.42,,,,,,
3417,12/15/2024 20:20:00,23.21,-42.14,7.42,,,,,,
3418,12/15/2024 20:30:00,23.18,-42.06,7.42,,,,,,
3419,12/15/2024 20:40:00,23.18,-42.00,7.42,,,,,,
3420,12/15/2024 20:50:00,23.18,-41.88,7.42,,,,,,
3421,12/15/2024 21:00:00,23.18,-41.80,7.41,,,,,,
3422,12/15/2024 21:10:00,23.16,-41.77,7.41,,,,,,
3423,12/15/2024 21:20:00,23.16,-41.70,7.41,,,,,,
3424,12/15/2024 21:30:00,23.16,-41.64,7.41,,,,,,
3425,12/15/2024 21:40:00,23.16,-41.52,7.41,,,,,,
3426,12/15/2024 21:50:00,23.14,-41.42,7.41,,,,,,
3427,12/15/2024 22:00:00,23.14,-41.38,7.41,,,,,,
3428,12/15/2024 22:10:00,23.14,-41.33,7.41,,,,,,
3429,12/15/2024 22:20:00,23.14,-41.25,7.40,,,,,,
3430,12/15/2024 22:30:00,23.14,-41.16,7.40,,,,,,
3431,12/15/2024 22:40:00,23.14,-41.06,7.40,,,,,,
3432,12/15/2024 22:50:00,23.14,-40.97,7.40,,,,,,
3433,12/15/2024 23:00:00,23.14,-40.81,7.40,,,,,,
3434,12/15/2024 23:10:00,23.14,-40.77,7.40,,,,,,
3435,12/15/2024 23:20:00,23.14,-40.70,7.40,,,,,,
3436,12/15/2024 23:30:00,23.14,-40.59,7.39,,,,,,
3437,12/15/2024 23:40:00,23.11,-40.41,7.39,,,,,,
3438,12/15/2024 23:50:00,23.11,-40.17,7.39,,,,,,
3439,12/16/2024 00:00:00,23.11,-40.05,7.38,,,,,,
3440,12/16/2024 00:10:00,23.11,-39.97,7.38,,,,,,
3441,12/16/2024 00:20:00,23.11,-40.02,7.38,,,,,,
3442,12/16/2024 00:30:00,23.11,-40.00,7.38,,,,,,
3443,12/16/2024 00:40:00,23.11,-39.91,7.38,,,,,,
3444,12/16/2024 00:50:00,23.11,-39.91,7.38,,,,,,
3445,12/16/2024 01:00:00,23.11,-39.53,7.37,,,,,,
3446,12/16/2024 01:10:00,23.11,-39.53,7.37,,,,,,
3447,12/16/2024 01:20:00,23.11,-39.44,7.37,,,,,,
3448,12/16/2024 01:30:00,23.11,-37.89,7.35,,,,,,
3449,12/16/2024 01:40:00,23.11,-38.38,7.35,,,,,,
3450,12/16/2024 01:50:00,23.14,-38.13,7.35,,,,,,
3451,12/16/2024 02:00:00,23.14,-37.77,7.34,,,,,,
3452,12/16/2024 02:10:00,23.14,-37.77,7.34,,,,,,
3453,12/16/2024 02:20:00,23.14,-38.00,7.35,,,,,,
3454,12/16/2024 02:30:00,23.14,-37.95,7.35,,,,,,
3455,12/16/2024 02:40:00,23.14,-37.94,7.35,,,,,,
3456,12/16/2024 02:50:00,23.14,-37.94,7.35,,,,,,
3457,12/16/2024 03:00:00,23.14,-38.05,7.35,,,,,,
3458,12/16/2024 03:10:00,23.14,-38.08,7.35,,,,,,
3459,12/16/2024 03:20:00,23.26,-35.61,7.31,,,,,,
3460,12/16/2024 03:30:00,23.95,-48.45,7.53,,,,,,
3461,12/16/2024 03:40:00,24.15,-55.58,7.66,,,,,,
3462,12/16/2024 03:50:00,24.19,-58.25,7.70,,,,,,
3463,12/16/2024 04:00:00,24.34,-58.56,7.71,,,,,,
3464,12/16/2024 04:10:00,24.44,-58.99,7.72,,,,,,
3465,12/16/2024 04:20:00,24.39,-58.92,7.71,,,,,,
3466,12/16/2024 04:30:00,24.24,-59.41,7.72,,,,,,
3467,12/16/2024 04:40:00,24.10,-60.83,7.75,,,,,,
3468,12/16/2024 04:50:00,24.05,-60.45,7.74,,,,,,
3469,12/16/2024 05:00:00,24.15,-60.41,7.74,,,,,,
3470,12/16/2024 05:10:00,24.17,-61.02,7.75,,,,,,
3471,12/16/2024 05:20:00,24.24,-61.02,7.75,,,,,,
3472,12/16/2024 05:30:00,24.36,-61.83,7.77,,,,,,
3473,12/16/2024 05:40:00,24.41,-61.63,7.76,,,,,,
3474,12/16/2024 05:50:00,24.44,-61.44,7.76,,,,,,
3475,12/16/2024 06:00:00,24.48,-61.19,7.75,,,,,,
3476,12/16/2024 06:10:00,24.53,-60.91,7.75,,,,,,
3477,12/16/2024 06:20:00,24.56,-60.86,7.75,,,,,,
3478,12/16/2024 06:30:00,24.53,-60.49,7.74,,,,,,
3479,12/16/2024 06:40:00,24.46,-59.75,7.73,,,,,,
3480,12/16/2024 06:50:00,24.44,-59.55,7.73,,,,,,
3481,12/16/2024 07:00:00,24.39,-59.28,7.72,,,,,,
3482,12/16/2024 07:10:00,24.34,-59.45,7.72,,,,,,
3483,12/16/2024 07:20:00,24.29,-59.50,7.72,,,,,,
3484,12/16/2024 07:30:00,24.19,-59.47,7.72,,,,,,
3485,12/16/2024 07:40:00,24.12,-58.85,7.71,,,,,,
3486,12/16/2024 07:50:00,24.07,-58.00,7.70,,,,,,
3487,12/16/2024 08:00:00,24.00,-57.77,7.69,,,,,,
3488,12/16/2024 08:10:00,23.93,-57.94,7.70,,,,,,
3489,12/16/2024 08:20:00,23.88,-58.39,7.71,,,,,,
3490,12/16/2024 08:30:00,23.86,-58.14,7.70,,,,,,
3491,12/16/2024 08:40:00,23.88,-58.45,7.71,,,,,,
3492,12/16/2024 08:50:00,23.91,-58.64,7.71,,,,,,
3493,12/16/2024 09:00:00,23.95,-59.11,7.72,,,,,,
3494,12/16/2024 09:10:00,24.03,-58.19,7.70,,,,,,
3495,12/16/2024 09:20:00,24.05,-57.83,7.70,,,,,,
3496,12/16/2024 09:30:00,24.05,-57.47,7.69,,,,,,
3497,12/16/2024 09:40:00,24.03,-57.31,7.69,,,,,,
3498,12/16/2024 09:50:00,24.00,-57.49,7.69,,,,,,
3499,12/16/2024 10:00:00,24.00,-57.42,7.69,,,,,,
3500,12/16/2024 10:10:00,23.98,-56.81,7.68,,,,,,
3501,12/16/2024 10:20:00,23.98,-57.11,7.68,,,,,,
3502,12/16/2024 10:30:00,23.95,-56.61,7.67,,,,,,
3503,12/16/2024 10:40:00,23.93,-56.75,7.68,,,,,,
3504,12/16/2024 10:50:00,23.93,-57.08,7.68,,,,,,
3505,12/16/2024 11:00:00,23.91,-57.19,7.68,,,,,,
3506,12/16/2024 11:10:00,23.88,-56.25,7.67,,,,,,
3507,12/16/2024 11:20:00,23.88,-55.86,7.66,,,,,,
3508,12/16/2024 11:30:00,23.86,-55.50,7.66,,,,,,
3509,12/16/2024 11:40:00,23.83,-55.50,7.66,,,,,,
3510,12/16/2024 11:50:00,23.86,-57.86,7.70,,,,,,
3511,12/16/2024 12:00:00,23.86,-58.97,7.72,,,,,,
3512,12/16/2024 12:10:00,23.88,-60.28,7.74,,,,,,
3513,12/16/2024 12:20:00,23.88,-59.44,7.72,,,,,,
3514,12/16/2024 12:30:00,23.91,-58.44,7.71,,,,,,
3515,12/16/2024 12:40:00,23.93,-61.61,7.76,,,,,,
3516,12/16/2024 12:50:00,24.05,-69.92,7.91,,,,,,
3517,12/16/2024 13:00:00,24.17,-75.10,8.00,,,,,,
3518,12/16/2024 13:10:00,24.39,-79.64,8.08,,,,,,
3519,12/16/2024 13:20:00,24.27,-74.41,7.99,,,,,,
3520,12/16/2024 13:30:00,24.22,-77.11,8.04,,,,,,
3521,12/16/2024 13:40:00,24.07,-71.71,7.94,,,,,,
3522,12/16/2024 13:50:00,24.44,-79.60,8.08,,,,,,
3523,12/16/2024 14:00:00,24.39,-77.80,8.05,,,,,,
3524,12/16/2024 14:10:00,24.34,-76.55,8.02,,,,,,
3525,12/16/2024 14:20:00,24.03,-69.41,7.90,,,,,,
3526,12/16/2024 14:30:00,23.88,-63.17,7.79,,,,,,
3527,12/16/2024 14:40:00,23.79,-59.97,7.73,,,,,,
3528,12/16/2024 14:50:00,23.74,-58.11,7.70,,,,,,
3529,12/16/2024 15:00:00,23.71,-56.89,7.68,,,,,,
3530,12/16/2024 15:10:00,23.69,-55.25,7.65,,,,,,
3531,12/16/2024 15:20:00,23.66,-54.35,7.64,,,,,,
3532,12/16/2024 15:30:00,23.64,-53.33,7.62,,,,,,
3533,12/16/2024 15:40:00,23.64,-52.85,7.61,,,,,,
3534,12/16/2024 15:50:00,23.62,-52.70,7.61,,,,,,
3535,12/16/2024 16:00:00,23.59,-52.10,7.60,,,,,,
3536,12/16/2024 16:10:00,23.59,-51.17,7.58,,,,,,
3537,12/16/2024 16:20:00,23.57,-50.77,7.57,,,,,,
3538,12/16/2024 16:30:00,23.57,-50.41,7.57,,,,,,
3539,12/16/2024 16:40:00,23.54,-49.49,7.55,,,,,,
3540,12/16/2024 16:50:00,23.52,-48.86,7.54,,,,,,
3541,12/16/2024 17:00:00,23.50,-48.31,7.53,,,,,,
3542,12/16/2024 17:10:00,23.50,-47.72,7.52,,,,,,
3543,12/16/2024 17:20:00,23.47,-47.03,7.51,,,,,,
3544,12/16/2024 17:30:00,23.45,-46.49,7.50,,,,,,
3545,12/16/2024 17:40:00,23.45,-45.97,7.49,,,,,,
3546,12/16/2024 17:50:00,23.42,-45.33,7.48,,,,,,
3547,12/16/2024 18:00:00,23.40,-44.75,7.47,,,,,,
3548,12/16/2024 18:10:00,23.40,-44.30,7.46,,,,,,
3549,12/16/2024 18:20:00,23.38,-44.02,7.45,,,,,,
3550,12/16/2024 18:30:00,23.38,-43.66,7.45,,,,,,
3551,12/16/2024 18:40:00,23.38,-43.49,7.44,,,,,,
3552,12/16/2024 18:50:00,23.35,-43.27,7.44,,,,,,
3553,12/16/2024 19:00:00,23.35,-43.00,7.44,,,,,,
3554,12/16/2024 19:10:00,23.33,-42.85,7.43,,,,,,
3555,12/16/2024 19:20:00,23.33,-42.66,7.43,,,,,,
3556,12/16/2024 19:30:00,23.30,-42.49,7.43,,,,,,
3557,12/16/2024 19:40:00,23.30,-42.35,7.42,,,,,,
3558,12/16/2024 19:50:00,23.28,-42.19,7.42,,,,,,
3559,12/16/2024 20:00:00,23.28,-41.88,7.42,,,,,,
3560,12/16/2024 20:10:00,23.28,-41.77,7.41,,,,,,
3561,12/16/2024 20:20:00,23.28,-41.66,7.41,,,,,,
3562,12/16/2024 20:30:00,23.26,-41.45,7.41,,,,,,
3563,12/16/2024 20:40:00,23.26,-41.38,7.41,,,,,,
3564,12/16/2024 20:50:00,23.26,-41.20,7.40,,,,,,
3565,12/16/2024 21:00:00,23.23,-41.24,7.40,,,,,,
3566,12/16/2024 21:10:00,23.23,-41.13,7.40,,,,,,
3567,12/16/2024 21:20:00,23.23,-40.95,7.40,,,,,,
3568,12/16/2024 21:30:00,23.21,-40.97,7.40,,,,,,
3569,12/16/2024 21:40:00,23.21,-40.99,7.40,,,,,,
3570,12/16/2024 21:50:00,23.21,-40.95,7.40,,,,,,
3571,12/16/2024 22:00:00,23.18,-40.88,7.40,,,,,,
3572,12/16/2024 22:10:00,23.18,-40.67,7.39,,,,,,
3573,12/16/2024 22:20:00,23.18,-40.59,7.39,,,,,,
3574,12/16/2024 22:30:00,23.18,-40.56,7.39,,,,,,
3575,12/16/2024 22:40:00,23.18,-40.53,7.39,,,,,,
3576,12/16/2024 22:50:00,23.16,-40.49,7.39,,,,,,
3577,12/16/2024 23:00:00,23.16,-40.36,7.39,,,,,,
3578,12/16/2024 23:10:00,23.16,-40.28,7.39,,,,,,
3579,12/16/2024 23:20:00,23.16,-40.30,7.39,,,,,,
3580,12/16/2024 23:30:00,23.14,-40.25,7.39,,,,,,
3581,12/16/2024 23:40:00,23.14,-40.14,7.39,,,,,,
3582,12/16/2024 23:50:00,23.14,-40.03,7.38,,,,,,
3583,12/17/2024 00:00:00,23.14,-39.95,7.38,,,,,,
3584,12/17/2024 00:10:00,23.14,-39.77,7.38,,,,,,
3585,12/17/2024 00:20:00,23.14,-39.66,7.38,,,,,,
3586,12/17/2024 00:30:00,23.14,-39.67,7.38,,,,,,
3587,12/17/2024 00:40:00,23.14,-39.52,7.37,,,,,,
3588,12/17/2024 00:50:00,23.11,-39.55,7.37,,,,,,
3589,12/17/2024 01:00:00,23.11,-39.28,7.37,,,,,,
3590,12/17/2024 01:10:00,23.11,-39.19,7.37,,,,,,
3591,12/17/2024 01:20:00,23.11,-39.02,7.37,,,,,,
3592,12/17/2024 01:30:00,23.11,-38.88,7.36,,,,,,
3593,12/17/2024 01:40:00,23.11,-38.66,7.36,,,,,,
3594,12/17/2024 01:50:00,23.11,-38.42,7.35,,,,,,
3595,12/17/2024 02:00:00,23.11,-38.41,7.35,,,,,,
3596,12/17/2024 02:10:00,23.14,-37.52,7.34,,,,,,
3597,12/17/2024 02:20:00,23.14,-37.81,7.34,,,,,,
3598,12/17/2024 02:30:00,23.14,-37.95,7.35,,,,,,
3599,12/17/2024 02:40:00,23.16,-37.80,7.34,,,,,,
3600,12/17/2024 02:50:00,23.16,-37.72,7.34,,,,,,
3601,12/17/2024 03:00:00,23.16,-37.52,7.34,,,,,,
3602,12/17/2024 03:10:00,23.16,-37.61,7.34,,,,,,
3603,12/17/2024 03:20:00,23.16,-37.53,7.34,,,,,,
3604,12/17/2024 03:30:00,23.18,-37.33,7.34,,,,,,
3605,12/17/2024 03:40:00,23.18,-37.16,7.33,,,,,,
3606,12/17/2024 03:50:00,23.18,-37.66,7.34,,,,,,
3607,12/17/2024 04:00:00,23.38,-33.97,7.28,,,,,,
3608,12/17/2024 04:10:00,24.60,-45.52,7.48,,,,,,
3609,12/17/2024 04:20:00,25.11,-51.25,7.58,,,,,,
3610,12/17/2024 04:30:00,25.36,-53.97,7.63,,,,,,
3611,12/17/2024 04:40:00,25.50,-55.94,7.66,,,,,,
3612,12/17/2024 04:50:00,25.65,-56.99,7.68,,,,,,
3613,12/17/2024 05:00:00,25.62,-58.30,7.70,,,,,,
3614,12/17/2024 05:10:00,25.57,-59.27,7.72,,,,,,
3615,12/17/2024 05:20:00,25.60,-59.83,7.73,,,,,,
3616,12/17/2024 05:30:00,25.62,-59.70,7.73,,,,,,
3617,12/17/2024 05:40:00,25.74,-60.31,7.74,,,,,,
3618,12/17/2024 05:50:00,25.96,-60.88,7.74,,,,,,
3619,12/17/2024 06:00:00,26.01,-60.72,7.74,,,,,,
3620,12/17/2024 06:10:00,26.01,-60.67,7.74,,,,,,
3621,12/17/2024 06:20:00,26.04,-60.66,7.74,,,,,,
3622,12/17/2024 06:30:00,26.06,-61.02,7.75,,,,,,
3623,12/17/2024 06:40:00,26.04,-61.24,7.75,,,,,,
3624,12/17/2024 06:50:00,26.06,-61.14,7.75,,,,,,
3625,12/17/2024 07:00:00,26.01,-60.16,7.73,,,,,,
3626,12/17/2024 07:10:00,25.99,-59.03,7.71,,,,,,
3627,12/17/2024 07:20:00,25.94,-57.92,7.69,,,,,,
3628,12/17/2024 07:30:00,25.89,-57.52,7.69,,,,,,
3629,12/17/2024 07:40:00,25.87,-57.52,7.69,,,,,,
3630,12/17/2024 07:50:00,25.82,-57.56,7.69,,,,,,
3631,12/17/2024 08:00:00,25.77,-57.44,7.69,,,,,,
3632,12/17/2024 08:10:00,25.70,-56.91,7.68,,,,,,
3633,12/17/2024 08:20:00,25.65,-55.85,7.66,,,,,,
3634,12/17/2024 08:30:00,25.62,-55.78,7.66,,,,,,
3635,12/17/2024 08:40:00,25.60,-56.42,7.67,,,,,,
3636,12/17/2024 08:50:00,25.57,-57.67,7.69,,,,,,
3637,12/17/2024 09:00:00,25.55,-58.58,7.71,,,,,,
3638,12/17/2024 09:10:00,25.55,-59.52,7.72,,,,,,
3639,12/17/2024 09:20:00,25.57,-60.44,7.74,,,,,,
3640,12/17/2024 09:30:00,25.55,-62.56,7.78,,,,,,
3641,12/17/2024 09:40:00,25.55,-62.27,7.77,,,,,,
3642,12/17/2024 09:50:00,25.53,-61.46,7.76,,,,,,
3643,12/17/2024 10:00:00,25.48,-60.94,7.75,,,,,,
3644,12/17/2024 10:10:00,25.43,-60.83,7.75,,,,,,
3645,12/17/2024 10:20:00,25.36,-61.55,7.76,,,,,,
3646,12/17/2024 10:30:00,25.28,-61.67,7.76,,,,,,
3647,12/17/2024 10:40:00,25.21,-61.60,7.76,,,,,,
3648,12/17/2024 10:50:00,25.16,-62.91,7.78,,,,,,
3649,12/17/2024 11:00:00,25.11,-63.10,7.79,,,,,,
3650,12/17/2024 11:10:00,25.02,-59.77,7.73,,,,,,
3651,12/17/2024 11:20:00,24.97,-61.56,7.76,,,,,,
3652,12/17/2024 11:30:00,24.90,-60.94,7.75,,,,,,
3653,12/17/2024 11:40:00,24.85,-61.97,7.77,,,,,,
3654,12/17/2024 11:50:00,24.77,-59.45,7.72,,,,,,
3655,12/17/2024 12:00:00,24.73,-57.72,7.69,,,,,,
3656,12/17/2024 12:10:00,24.68,-58.47,7.71,,,,,,
3657,12/17/2024 12:20:00,24.63,-56.25,7.67,,,,,,
3658,12/17/2024 12:30:00,24.75,-67.22,7.86,,,,,,
3659,12/17/2024 12:40:00,24.63,-61.31,7.76,,,,,,
3660,12/17/2024 12:50:00,24.68,-66.21,7.84,,,,,,
3661,12/17/2024 13:00:00,24.80,-76.88,8.03,,,,,,
3662,12/17/2024 13:10:00,24.90,-80.05,8.08,,,,,,
3663,12/17/2024 13:20:00,24.80,-77.92,8.05,,,,,,
3664,12/17/2024 13:30:00,24.85,-79.10,8.07,,,,,,
3665,12/17/2024 13:40:00,25.06,-83.85,8.15,,,,,,
3666,12/17/2024 13:50:00,24.99,-81.44,8.11,,,,,,
3667,12/17/2024 14:00:00,24.94,-81.00,8.10,,,,,,
3668,12/17/2024 14:10:00,24.73,-76.24,8.02,,,,,,
3669,12/17/2024 14:20:00,24.44,-67.83,7.87,,,,,,
