Date	Time	DO conc (mg/L) c:1 2	Temp (°C) c:2	Coupler Attached	Stopped	End Of File
29-10-22	04:30:00	1.12	25.00			
29-10-22	04:40:00	1.27	24.98			
29-10-22	04:50:00	1.25	24.96			
29-10-22	05:00:00	1.16	24.96			
29-10-22	05:10:00	0.89	24.94			
29-10-22	05:20:00	1.11	24.92			
29-10-22	05:30:00	1.13	24.92			
29-10-22	05:40:00	1.08	24.92			
29-10-22	05:50:00	0.74	24.90			
29-10-22	06:00:00	0.94	24.90			
29-10-22	06:10:00	0.92	24.90			
29-10-22	06:20:00	0.87	24.88			
29-10-22	06:30:00	0.92	24.88			
29-10-22	06:40:00	0.60	24.86			
29-10-22	06:50:00	0.88	24.86			
29-10-22	07:00:00	0.69	24.84			
29-10-22	07:10:00	0.80	24.84			
29-10-22	07:20:00	0.67	24.84			
29-10-22	07:30:00	0.68	24.84			
29-10-22	07:40:00	0.71	24.84			
29-10-22	07:50:00	0.62	24.84			
29-10-22	08:00:00	0.57	24.84			
29-10-22	08:10:00	0.60	24.84			
29-10-22	08:20:00	0.56	24.84			
29-10-22	08:30:00	0.96	24.86			
29-10-22	08:40:00	1.63	24.88			
29-10-22	08:50:00	2.02	24.92			
29-10-22	09:00:00	1.58	24.94			
29-10-22	09:10:00	2.65	24.98			
29-10-22	09:20:00	2.66	25.02			
29-10-22	09:30:00	3.63	25.06			
29-10-22	09:40:00	4.66	25.12			
29-10-22	09:50:00	4.37	25.16			
29-10-22	10:00:00	4.56	25.18			
29-10-22	10:10:00	4.67	25.22			
29-10-22	10:20:00	4.25	25.26			
29-10-22	10:30:00	5.09	25.30			
29-10-22	10:40:00	5.21	25.32			
29-10-22	10:50:00	5.12	25.36			
29-10-22	11:00:00	5.70	25.44			
29-10-22	11:10:00	6.50	25.50			
29-10-22	11:20:00	6.17	25.52			
29-10-22	11:30:00	4.49	25.52			
29-10-22	11:40:00	4.39	25.50			
29-10-22	11:50:00	4.10	25.50			
29-10-22	12:00:00	4.76	25.56			
29-10-22	12:10:00	5.45	25.60			
29-10-22	12:20:00	4.80	25.60			
29-10-22	12:30:00	4.69	25.64			
29-10-22	12:40:00	5.30	25.64			
29-10-22	12:50:00	4.86	25.66			
29-10-22	13:00:00	5.63	25.70			
29-10-22	13:10:00	5.69	25.70			
29-10-22	13:20:00	7.22	25.74			
29-10-22	13:30:00	7.75	25.78			
29-10-22	13:40:00	7.35	25.78			
29-10-22	13:50:00	6.82	25.80			
29-10-22	14:00:00	6.04	25.80			
29-10-22	14:10:00	5.53	25.82			
29-10-22	14:20:00	5.24	25.82			
29-10-22	14:30:00	6.05	25.84			
29-10-22	14:40:00	6.21	25.86			
29-10-22	14:50:00	6.16	25.84			
29-10-22	15:00:00	5.81	25.84			
29-10-22	15:10:00	5.79	25.84			
29-10-22	15:20:00	6.05	25.84			
29-10-22	15:30:00	6.44	25.82			
29-10-22	15:40:00	6.16	25.82			
29-10-22	15:50:00	6.43	25.82			
29-10-22	16:00:00	6.27	25.82			
29-10-22	16:10:00	6.26	25.80			
29-10-22	16:20:00	5.92	25.80			
29-10-22	16:30:00	5.56	25.80			
29-10-22	16:40:00	5.03	25.78			
29-10-22	16:50:00	5.48	25.78			
29-10-22	17:00:00	5.24	25.76			
29-10-22	17:10:00	5.27	25.76			
29-10-22	17:20:00	5.12	25.74			
29-10-22	17:30:00	4.98	25.74			
29-10-22	17:40:00	5.00	25.72			
29-10-22	17:50:00	4.49	25.72			
29-10-22	18:00:00	4.28	25.70			
29-10-22	18:10:00	4.79	25.68			
29-10-22	18:20:00	4.63	25.68			
29-10-22	18:30:00	3.94	25.66			
29-10-22	18:40:00	4.52	25.64			
29-10-22	18:50:00	4.50	25.64			
29-10-22	19:00:00	4.60	25.62			
29-10-22	19:10:00	4.36	25.60			
29-10-22	19:20:00	4.41	25.58			
29-10-22	19:30:00	4.16	25.58			
29-10-22	19:40:00	4.11	25.56			
29-10-22	19:50:00	3.71	25.56			
29-10-22	20:00:00	3.54	25.54			
29-10-22	20:10:00	3.96	25.52			
29-10-22	20:20:00	3.69	25.50			
29-10-22	20:30:00	3.67	25.50			
29-10-22	20:40:00	3.63	25.48			
29-10-22	20:50:00	3.49	25.46			
29-10-22	21:00:00	3.47	25.44			
29-10-22	21:10:00	3.57	25.44			
29-10-22	21:20:00	3.47	25.42			
29-10-22	21:30:00	3.54	25.42			
29-10-22	21:40:00	3.44	25.40			
29-10-22	21:50:00	3.30	25.38			
29-10-22	22:00:00	3.21	25.36			
29-10-22	22:10:00	3.23	25.34			
29-10-22	22:20:00	3.14	25.34			
29-10-22	22:30:00	3.09	25.32			
29-10-22	22:40:00	3.07	25.32			
29-10-22	22:50:00	3.21	25.28			
29-10-22	23:00:00	2.94	25.28			
29-10-22	23:10:00	2.93	25.26			
29-10-22	23:20:00	3.11	25.24			
29-10-22	23:30:00	2.22	25.24			
29-10-22	23:40:00	2.35	25.24			
29-10-22	23:50:00	2.36	25.22			
30-10-22	00:00:00	2.64	25.20			
30-10-22	00:10:00	2.40	25.20			
30-10-22	00:20:00	2.47	25.18			
30-10-22	00:30:00	2.21	25.18			
30-10-22	00:40:00	2.32	25.16			
30-10-22	00:50:00	2.52	25.14			
30-10-22	01:00:00	2.55	25.14			
30-10-22	01:10:00	2.38	25.14			
30-10-22	01:20:00	2.48	25.12			
30-10-22	01:30:00	2.46	25.12			
30-10-22	01:40:00	2.09	25.12			
30-10-22	01:50:00	2.42	25.10			
30-10-22	02:00:00	2.24	25.10			
30-10-22	02:10:00	2.01	25.10			
30-10-22	02:20:00	1.86	25.08			
30-10-22	02:30:00	1.77	25.06			
30-10-22	02:40:00	1.94	25.04			
30-10-22	02:50:00	1.99	25.04			
30-10-22	03:00:00	1.77	25.04			
30-10-22	03:10:00	1.59	25.02			
30-10-22	03:20:00	1.29	25.02			
30-10-22	03:30:00	1.14	25.02			
30-10-22	03:40:00	1.20	25.00			
30-10-22	03:50:00	1.52	25.00			
30-10-22	04:00:00	1.45	25.00			
30-10-22	04:10:00	1.03	24.98			
30-10-22	04:20:00	0.96	24.98			
30-10-22	04:30:00	1.15	24.96			
30-10-22	04:40:00	1.40	24.96			
30-10-22	04:50:00	1.19	24.94			
30-10-22	05:00:00	1.51	24.94			
30-10-22	05:10:00	1.21	24.94			
30-10-22	05:20:00	1.01	24.92			
30-10-22	05:30:00	1.21	24.92			
30-10-22	05:40:00	1.14	24.90			
30-10-22	05:50:00	1.03	24.90			
30-10-22	06:00:00	1.02	24.90			
30-10-22	06:10:00	0.99	24.88			
30-10-22	06:20:00	1.09	24.88			
30-10-22	06:30:00	0.59	24.88			
30-10-22	06:40:00	0.46	24.88			
30-10-22	06:50:00	0.96	24.86			
30-10-22	07:00:00	0.85	24.86			
30-10-22	07:10:00	0.79	24.84			
30-10-22	07:20:00	0.81	24.84			
30-10-22	07:30:00	0.80	24.84			
30-10-22	07:40:00	0.60	24.86			
30-10-22	07:50:00	0.55	24.86			
30-10-22	08:00:00	0.58	24.86			
30-10-22	08:10:00	0.35	24.86			
30-10-22	08:20:00	0.47	24.86			
30-10-22	08:30:00	0.25	24.86			
30-10-22	08:40:00	1.51	24.86			
30-10-22	08:50:00	0.96	24.88			
30-10-22	09:00:00	1.26	24.90			
30-10-22	09:10:00	2.20	24.96			
30-10-22	09:20:00	1.80	25.00			
30-10-22	09:30:00	3.13	25.02			
30-10-22	09:40:00	3.81	25.06			
30-10-22	09:50:00	3.32	25.12			
30-10-22	10:00:00	4.32	25.14			
30-10-22	10:10:00	5.04	25.18			
30-10-22	10:20:00	4.97	25.22			
30-10-22	10:30:00	5.65	25.24			
30-10-22	10:40:00	4.93	25.28			
30-10-22	10:50:00	5.10	25.30			
30-10-22	11:00:00	4.57	25.34			
30-10-22	11:10:00	6.25	25.38			
30-10-22	11:20:00	5.14	25.42			
30-10-22	11:30:00	5.05	25.42			
30-10-22	11:40:00	5.32	25.44			
30-10-22	11:50:00	4.99	25.44			
30-10-22	12:00:00	4.68	25.46			
30-10-22	12:10:00	5.14	25.48			
30-10-22	12:20:00	4.56	25.48			
30-10-22	12:30:00	4.57	25.50			
30-10-22	12:40:00	5.04	25.52			
30-10-22	12:50:00	5.99	25.54			
30-10-22	13:00:00	6.89	25.58			
30-10-22	13:10:00	6.82	25.60			
30-10-22	13:20:00	7.03	25.64			
30-10-22	13:30:00	7.62	25.64			
30-10-22	13:40:00	7.50	25.64			
30-10-22	13:50:00	6.69	25.64			
30-10-22	14:00:00	7.54	25.66			
30-10-22	14:10:00	7.46	25.68			
30-10-22	14:20:00	7.30	25.68			
30-10-22	14:30:00	7.05	25.68			
30-10-22	14:40:00	6.66	25.70			
30-10-22	14:50:00	6.52	25.70			
30-10-22	15:00:00	6.15	25.72			
30-10-22	15:10:00	5.39	25.72			
30-10-22	15:20:00	5.90	25.72			
30-10-22	15:30:00	5.77	25.70			
30-10-22	15:40:00	5.91	25.72			
30-10-22	15:50:00	5.83	25.72			
30-10-22	16:00:00	5.83	25.72			
30-10-22	16:10:00	5.50	25.72			
30-10-22	16:20:00	5.87	25.72			
30-10-22	16:30:00	5.27	25.72			
30-10-22	16:40:00	5.64	25.74			
30-10-22	16:50:00	5.45	25.74			
30-10-22	17:00:00	5.60	25.74			
30-10-22	17:10:00	5.42	25.72			
30-10-22	17:20:00	5.35	25.72			
30-10-22	17:30:00	6.13	25.72			
30-10-22	17:40:00	5.84	25.72			
30-10-22	17:50:00	5.83	25.70			
30-10-22	18:00:00	5.58	25.70			
30-10-22	18:10:00	5.75	25.68			
30-10-22	18:20:00	5.91	25.68			
30-10-22	18:30:00	5.55	25.66			
30-10-22	18:40:00	5.48	25.64			
30-10-22	18:50:00	4.94	25.64			
30-10-22	19:00:00	5.05	25.62			
30-10-22	19:10:00	4.92	25.62			
30-10-22	19:20:00	5.26	25.60			
30-10-22	19:30:00	4.98	25.60			
30-10-22	19:40:00	4.68	25.58			
30-10-22	19:50:00	4.90	25.56			
30-10-22	20:00:00	4.75	25.54			
30-10-22	20:10:00	4.55	25.54			
30-10-22	20:20:00	4.42	25.52			
30-10-22	20:30:00	4.35	25.50			
30-10-22	20:40:00	4.33	25.50			
30-10-22	20:50:00	4.07	25.48			
30-10-22	21:00:00	3.78	25.48			
30-10-22	21:10:00	3.87	25.46			
30-10-22	21:20:00	4.16	25.44			
30-10-22	21:30:00	4.27	25.42			
30-10-22	21:40:00	4.11	25.40			
30-10-22	21:50:00	4.00	25.38			
30-10-22	22:00:00	3.86	25.38			
30-10-22	22:10:00	3.93	25.36			
30-10-22	22:20:00	3.81	25.34			
30-10-22	22:30:00	3.92	25.32			
30-10-22	22:40:00	3.85	25.30			
30-10-22	22:50:00	3.81	25.28			
30-10-22	23:00:00	3.64	25.26			
30-10-22	23:10:00	3.61	25.26			
30-10-22	23:20:00	3.47	25.26			
30-10-22	23:30:00	3.47	25.24			
30-10-22	23:40:00	3.18	25.24			
30-10-22	23:50:00	2.82	25.24			
31-10-22	00:00:00	3.24	25.22			
31-10-22	00:10:00	3.10	25.22			
31-10-22	00:20:00	3.08	25.22			
31-10-22	00:30:00	2.91	25.20			
31-10-22	00:40:00	2.86	25.18			
31-10-22	00:50:00	2.69	25.18			
31-10-22	01:00:00	2.76	25.18			
31-10-22	01:10:00	2.67	25.16			
31-10-22	01:20:00	2.81	25.14			
31-10-22	01:30:00	2.66	25.14			
31-10-22	01:40:00	2.65	25.14			
31-10-22	01:50:00	2.38	25.12			
31-10-22	02:00:00	2.41	25.12			
31-10-22	02:10:00	2.25	25.12			
31-10-22	02:20:00	2.03	25.10			
31-10-22	02:30:00	2.15	25.10			
31-10-22	02:40:00	2.19	25.08			
31-10-22	02:50:00	2.05	25.08			
31-10-22	03:00:00	2.20	25.06			
31-10-22	03:10:00	1.87	25.06			
31-10-22	03:20:00	2.07	25.06			
31-10-22	03:30:00	1.82	25.04			
31-10-22	03:40:00	1.86	25.04			
31-10-22	03:50:00	1.76	25.02			
31-10-22	04:00:00	1.81	25.00			
31-10-22	04:10:00	1.91	25.00			
31-10-22	04:20:00	1.70	25.00			
31-10-22	04:30:00	1.37	25.00			
31-10-22	04:40:00	1.68	25.00			
31-10-22	04:50:00	1.64	24.98			
31-10-22	05:00:00	1.29	24.98			
31-10-22	05:10:00	1.31	24.98			
31-10-22	05:20:00	1.33	24.96			
31-10-22	05:30:00	1.14	24.96			
31-10-22	05:40:00	1.18	24.94			
31-10-22	05:50:00	1.07	24.94			
31-10-22	06:00:00	1.12	24.92			
31-10-22	06:10:00	0.94	24.92			
31-10-22	06:20:00	0.99	24.92			
31-10-22	06:30:00	0.97	24.92			
31-10-22	06:40:00	0.79	24.90			
31-10-22	06:50:00	0.99	24.90			
31-10-22	07:00:00	1.09	24.88			
31-10-22	07:10:00	0.98	24.88			
31-10-22	07:20:00	0.81	24.88			
31-10-22	07:30:00	0.91	24.88			
31-10-22	07:40:00	0.71	24.88			
31-10-22	07:50:00	0.81	24.88			
31-10-22	08:00:00	1.10	24.88			
31-10-22	08:10:00	0.88	24.88			
31-10-22	08:20:00	0.89	24.88			
31-10-22	08:30:00	1.38	24.90			
31-10-22	08:40:00	1.36	24.92			
31-10-22	08:50:00	1.48	24.96			
31-10-22	09:00:00	2.16	24.98			
31-10-22	09:10:00	2.94	25.02			
31-10-22	09:20:00	3.24	25.06			
31-10-22	09:30:00	4.26	25.10			
31-10-22	09:40:00	4.38	25.14			
31-10-22	09:50:00	4.48	25.18			
31-10-22	10:00:00	4.61	25.20			
31-10-22	10:10:00	4.37	25.24			
31-10-22	10:20:00	4.97	25.28			
31-10-22	10:30:00	5.34	25.32			
31-10-22	10:40:00	5.86	25.36			
31-10-22	10:50:00	5.14	25.40			
31-10-22	11:00:00	5.78	25.42			
31-10-22	11:10:00	6.39	25.46			
31-10-22	11:20:00	5.86	25.48			
31-10-22	11:30:00	5.03	25.48			
31-10-22	11:40:00	4.70	25.50			
31-10-22	11:50:00	4.78	25.52			
31-10-22	12:00:00	5.06	25.54			
31-10-22	12:10:00	5.23	25.56			
31-10-22	12:20:00	5.04	25.58			
31-10-22	12:30:00	5.56	25.60			
31-10-22	12:40:00	4.22	25.64			
31-10-22	12:50:00	6.94	25.66			
31-10-22	13:00:00	7.66	25.70			
31-10-22	13:10:00	7.49	25.70			
31-10-22	13:20:00	7.32	25.70			
31-10-22	13:30:00	8.02	25.72			
31-10-22	13:40:00	7.60	25.72			
31-10-22	13:50:00	6.52	25.72			
31-10-22	14:00:00	7.48	25.72			
31-10-22	14:10:00	7.32	25.74			
31-10-22	14:20:00	7.69	25.74			
31-10-22	14:30:00	7.54	25.74			
31-10-22	14:40:00	6.49	25.74			
31-10-22	14:50:00	6.73	25.74			
31-10-22	15:00:00	6.34	25.74			
31-10-22	15:10:00	6.82	25.74			
31-10-22	15:20:00	6.14	25.72			
31-10-22	15:30:00	5.60	25.72			
31-10-22	15:40:00	5.58	25.72			
31-10-22	15:50:00	5.75	25.72			
31-10-22	16:00:00	5.81	25.72			
31-10-22	16:10:00	6.26	25.72			
31-10-22	16:20:00	5.93	25.70			
31-10-22	16:30:00	5.99	25.72			
31-10-22	16:40:00	5.89	25.72			
31-10-22	16:50:00	5.83	25.72			
31-10-22	17:00:00	5.95	25.72			
31-10-22	17:10:00	5.66	25.72			
31-10-22	17:20:00	5.15	25.72			
31-10-22	17:30:00	5.15	25.72			
31-10-22	17:40:00	4.19	25.70			
31-10-22	17:50:00	4.27	25.70			
31-10-22	18:00:00	4.34	25.70			
31-10-22	18:10:00	4.54	25.68			
31-10-22	18:20:00	4.44	25.68			
31-10-22	18:30:00	4.03	25.66			
31-10-22	18:40:00	4.20	25.64			
31-10-22	18:50:00	4.30	25.62			
31-10-22	19:00:00	4.21	25.62			
31-10-22	19:10:00	3.82	25.60			
31-10-22	19:20:00	4.38	25.58			
31-10-22	19:30:00	3.97	25.56			
31-10-22	19:40:00	4.13	25.56			
31-10-22	19:50:00	3.93	25.54			
31-10-22	20:00:00	4.07	25.54			
31-10-22	20:10:00	3.48	25.50			
31-10-22	20:20:00	3.87	25.50			
31-10-22	20:30:00	3.60	25.48			
31-10-22	20:40:00	4.03	25.46			
31-10-22	20:50:00	3.70	25.44			
31-10-22	21:00:00	3.38	25.44			
31-10-22	21:10:00	3.47	25.42			
31-10-22	21:20:00	3.35	25.40			
31-10-22	21:30:00	3.50	25.40			
31-10-22	21:40:00	3.39	25.38			
31-10-22	21:50:00	3.09	25.36			
31-10-22	22:00:00	3.15	25.34			
31-10-22	22:10:00	3.07	25.34			
31-10-22	22:20:00	2.93	25.32			
31-10-22	22:30:00	2.59	25.30			
31-10-22	22:40:00	2.66	25.28			
31-10-22	22:50:00	2.40	25.26			
31-10-22	23:00:00	2.56	25.26			
31-10-22	23:10:00	2.63	25.24			
31-10-22	23:20:00	2.56	25.22			
31-10-22	23:30:00	2.64	25.22			
31-10-22	23:40:00	2.86	25.20			
31-10-22	23:50:00	2.65	25.18			
01-11-22	00:00:00	2.38	25.18			
01-11-22	00:10:00	2.43	25.16			
01-11-22	00:20:00	2.54	25.14			
01-11-22	00:30:00	2.48	25.14			
01-11-22	00:40:00	2.20	25.14			
01-11-22	00:50:00	2.31	25.12			
01-11-22	01:00:00	1.99	25.10			
01-11-22	01:10:00	2.29	25.10			
01-11-22	01:20:00	1.99	25.08			
01-11-22	01:30:00	2.11	25.08			
01-11-22	01:40:00	1.89	25.06			
01-11-22	01:50:00	1.93	25.04			
01-11-22	02:00:00	1.92	25.02			
01-11-22	02:10:00	1.74	25.02			
01-11-22	02:20:00	1.87	25.02			
01-11-22	02:30:00	2.08	25.00			
01-11-22	02:40:00	1.71	24.98			
01-11-22	02:50:00	1.66	24.98			
01-11-22	03:00:00	1.43	24.96			
01-11-22	03:10:00	1.55	24.94			
01-11-22	03:20:00	1.63	24.94			
01-11-22	03:30:00	1.48	24.92			
01-11-22	03:40:00	1.62	24.92			
01-11-22	03:50:00	1.51	24.90			
01-11-22	04:00:00	1.34	24.90			
01-11-22	04:10:00	1.29	24.88			
01-11-22	04:20:00	1.32	24.88			
01-11-22	04:30:00	1.29	24.86			
01-11-22	04:40:00	1.26	24.86			
01-11-22	04:50:00	1.11	24.84			
01-11-22	05:00:00	1.19	24.82			
01-11-22	05:10:00	1.19	24.82			
01-11-22	05:20:00	0.97	24.80			
01-11-22	05:30:00	1.08	24.80			
01-11-22	05:40:00	0.86	24.78			
01-11-22	05:50:00	0.83	24.78			
01-11-22	06:00:00	0.78	24.76			
01-11-22	06:10:00	0.86	24.76			
01-11-22	06:20:00	0.88	24.74			
01-11-22	06:30:00	0.77	24.74			
01-11-22	06:40:00	0.78	24.72			
01-11-22	06:50:00	0.63	24.72			
01-11-22	07:00:00	0.71	24.70			
01-11-22	07:10:00	0.73	24.70			
01-11-22	07:20:00	0.75	24.68			
01-11-22	07:30:00	0.71	24.68			
01-11-22	07:40:00	0.70	24.66			
01-11-22	07:50:00	0.74	24.66			
01-11-22	08:00:00	0.76	24.66			
01-11-22	08:10:00	0.66	24.68			
01-11-22	08:20:00	1.11	24.68			
01-11-22	08:30:00	1.63	24.70			
01-11-22	08:40:00	1.78	24.74			
01-11-22	08:50:00	2.21	24.74			
01-11-22	09:00:00	1.71	24.76			
01-11-22	09:10:00	2.14	24.80			
01-11-22	09:20:00	2.98	24.82			
01-11-22	09:30:00	3.33	24.86			
01-11-22	09:40:00	3.70	24.90			
01-11-22	09:50:00	4.86	24.96			
01-11-22	10:00:00	5.60	25.00			
01-11-22	10:10:00	6.13	25.06			
01-11-22	10:20:00	6.65	25.10			
01-11-22	10:30:00	6.33	25.14			
01-11-22	10:40:00	7.10	25.18			
01-11-22	10:50:00	6.94	25.22			
01-11-22	11:00:00	8.59	25.28			
01-11-22	11:10:00	8.62	25.32			
01-11-22	11:20:00	8.15	25.34			
01-11-22	11:30:00	6.42	25.34			
01-11-22	11:40:00	6.01	25.34			
01-11-22	11:50:00	5.97	25.32			
01-11-22	12:00:00	6.06	25.36			
01-11-22	12:10:00	6.06	25.38			
01-11-22	12:20:00	5.93	25.42			
01-11-22	12:30:00	5.46	25.44			
01-11-22	12:40:00	4.91	25.46			
01-11-22	12:50:00	7.08	25.50			
01-11-22	13:00:00	9.84	25.54			
01-11-22	13:10:00	8.39	25.56			
01-11-22	13:20:00	9.75	25.60			
01-11-22	13:30:00	10.53	25.60			
01-11-22	13:40:00	10.22	25.62			
01-11-22	13:50:00	7.12	25.62			
01-11-22	14:00:00	6.56	25.62			
01-11-22	14:10:00	6.76	25.62			
01-11-22	14:20:00	8.86	25.64			
01-11-22	14:30:00	8.24	25.66			
01-11-22	14:40:00	8.89	25.68			
01-11-22	14:50:00	7.30	25.66			
01-11-22	15:00:00	6.90	25.66			
01-11-22	15:10:00	5.90	25.64			
01-11-22	15:20:00	6.17	25.62			
01-11-22	15:30:00	5.28	25.62			
01-11-22	15:40:00	5.74	25.62			
01-11-22	15:50:00	5.34	25.62			
01-11-22	16:00:00	4.80	25.60			
01-11-22	16:10:00	4.43	25.60			
01-11-22	16:20:00	4.24	25.58			
01-11-22	16:30:00	4.22	25.60			
01-11-22	16:40:00	3.99	25.58			
01-11-22	16:50:00	3.77	25.58			
01-11-22	17:00:00	3.36	25.56			
01-11-22	17:10:00	3.57	25.56			
01-11-22	17:20:00	3.44	25.56			
01-11-22	17:30:00	3.44	25.54			
01-11-22	17:40:00	3.03	25.54			
01-11-22	17:50:00	2.99	25.52			
01-11-22	18:00:00	3.21	25.52			
01-11-22	18:10:00	2.86	25.50			
01-11-22	18:20:00	2.69	25.48			
01-11-22	18:30:00	3.09	25.48			
01-11-22	18:40:00	3.02	25.46			
01-11-22	18:50:00	2.34	25.44			
01-11-22	19:00:00	2.24	25.44			
01-11-22	19:10:00	2.08	25.42			
01-11-22	19:20:00	2.55	25.40			
01-11-22	19:30:00	2.13	25.40			
01-11-22	19:40:00	1.97	25.38			
01-11-22	19:50:00	1.93	25.36			
01-11-22	20:00:00	2.14	25.34			
01-11-22	20:10:00	1.87	25.34			
01-11-22	20:20:00	2.00	25.32			
01-11-22	20:30:00	2.05	25.32			
01-11-22	20:40:00	1.94	25.30			
01-11-22	20:50:00	1.82	25.28			
01-11-22	21:00:00	1.88	25.26			
01-11-22	21:10:00	1.87	25.26			
01-11-22	21:20:00	1.78	25.22			
01-11-22	21:30:00	2.14	25.22			
01-11-22	21:40:00	2.01	25.20			
01-11-22	21:50:00	1.65	25.20			
01-11-22	22:00:00	1.53	25.18			
01-11-22	22:10:00	1.76	25.14			
01-11-22	22:20:00	1.70	25.14			
01-11-22	22:30:00	1.71	25.14			
01-11-22	22:40:00	1.88	25.10			
01-11-22	22:50:00	1.66	25.10			
01-11-22	23:00:00	1.64	25.10			
01-11-22	23:10:00	1.41	25.08			
01-11-22	23:20:00	1.62	25.08			
01-11-22	23:30:00	1.79	25.06			
01-11-22	23:40:00	1.74	25.04			
01-11-22	23:50:00	1.62	25.04			
02-11-22	00:00:00	1.54	25.04			
02-11-22	00:10:00	1.33	25.02			
02-11-22	00:20:00	1.22	25.02			
02-11-22	00:30:00	1.23	25.00			
02-11-22	00:40:00	0.99	25.00			
02-11-22	00:50:00	1.36	25.00			
02-11-22	01:00:00	1.33	24.98			
02-11-22	01:10:00	1.35	24.98			
02-11-22	01:20:00	1.21	24.96			
02-11-22	01:30:00	1.19	24.96			
02-11-22	01:40:00	1.02	24.96			
02-11-22	01:50:00	1.11	24.96			
02-11-22	02:00:00	0.97	24.94			
02-11-22	02:10:00	0.89	24.94			
02-11-22	02:20:00	0.88	24.92			
02-11-22	02:30:00	0.83	24.92			
02-11-22	02:40:00	0.96	24.90			
02-11-22	02:50:00	0.94	24.92			
02-11-22	03:00:00	0.94	24.90			
02-11-22	03:10:00	0.96	24.90			
02-11-22	03:20:00	0.82	24.88			
02-11-22	03:30:00	0.73	24.88			
02-11-22	03:40:00	0.73	24.88			
02-11-22	03:50:00	0.65	24.88			
02-11-22	04:00:00	0.60	24.86			
02-11-22	04:10:00	0.60	24.86			
02-11-22	04:20:00	0.53	24.84			
02-11-22	04:30:00	0.51	24.84			
02-11-22	04:40:00	0.44	24.84			
02-11-22	04:50:00	0.35	24.82			
02-11-22	05:00:00	0.35	24.82			
02-11-22	05:10:00	0.25	24.82			
02-11-22	05:20:00	0.42	24.80			
02-11-22	05:30:00	0.27	24.80			
02-11-22	05:40:00	0.27	24.80			
02-11-22	05:50:00	0.31	24.78			
02-11-22	06:00:00	0.38	24.78			
02-11-22	06:10:00	0.25	24.78			
02-11-22	06:20:00	0.22	24.78			
02-11-22	06:30:00	0.12	24.76			
02-11-22	06:40:00	0.13	24.76			
02-11-22	06:50:00	0.20	24.76			
02-11-22	07:00:00	0.18	24.74			
02-11-22	07:10:00	0.33	24.74			
02-11-22	07:20:00	0.27	24.74			
02-11-22	07:30:00	0.25	24.74			
02-11-22	07:40:00	0.34	24.74			
02-11-22	07:50:00	0.24	24.74			
02-11-22	08:00:00	0.30	24.74			
02-11-22	08:10:00	0.27	24.74			
02-11-22	08:20:00	0.27	24.74			
02-11-22	08:30:00	0.41	24.76			
02-11-22	08:40:00	0.38	24.76			
02-11-22	08:50:00	0.21	24.78			
02-11-22	09:00:00	0.27	24.80			
02-11-22	09:10:00	0.56	24.80			
02-11-22	09:20:00	0.46	24.82			
02-11-22	09:30:00	0.96	24.84			
02-11-22	09:40:00	0.63	24.86			
02-11-22	09:50:00	0.69	24.88			
02-11-22	10:00:00	1.43	24.90			
02-11-22	10:10:00	0.83	24.90			
02-11-22	10:20:00	1.56	24.92			
02-11-22	10:30:00	1.78	24.94			
02-11-22	10:40:00	2.03	24.96			
02-11-22	10:50:00	2.31	24.98			
02-11-22	11:00:00	2.14	25.00			
02-11-22	11:10:00	2.43	25.02			
02-11-22	11:20:00	1.74	25.02			
02-11-22	11:30:00	1.98	25.02			
02-11-22	11:40:00	1.77	25.04			
02-11-22	11:50:00	1.78	25.06			
02-11-22	12:00:00	2.34	25.06			
02-11-22	12:10:00	1.97	25.08			
02-11-22	12:20:00	1.89	25.08			
02-11-22	12:30:00	2.34	25.08			
02-11-22	12:40:00	1.74	25.10			
02-11-22	12:50:00	2.85	25.10			
02-11-22	13:00:00	5.38	25.12			
02-11-22	13:10:00	3.53	25.12			
02-11-22	13:20:00	6.09	25.14			
02-11-22	13:30:00	7.99	25.16			
02-11-22	13:40:00	4.80	25.18			
02-11-22	13:50:00	3.49	25.18			
02-11-22	14:00:00	3.15	25.18			
02-11-22	14:10:00	3.53	25.20			
02-11-22	14:20:00	4.28	25.20			
02-11-22	14:30:00	3.52	25.22			
02-11-22	14:40:00	3.26	25.22			
02-11-22	14:50:00	2.40	25.22			
02-11-22	15:00:00	2.10	25.24			
02-11-22	15:10:00	2.04	25.24			
02-11-22	15:20:00	1.70	25.24			
02-11-22	15:30:00	1.43	25.26			
02-11-22	15:40:00	1.81	25.26			
02-11-22	15:50:00	1.75	25.26			
02-11-22	16:00:00	0.82	25.26			
02-11-22	16:10:00	1.07	25.26			
02-11-22	16:20:00	0.80	25.26			
02-11-22	16:30:00	0.64	25.26			
02-11-22	16:40:00	0.62	25.26			
02-11-22	16:50:00	0.54	25.24			
02-11-22	17:00:00	0.43	25.24			
02-11-22	17:10:00	0.49	25.24			
02-11-22	17:20:00	0.49	25.22			
02-11-22	17:30:00	0.76	25.22			
02-11-22	17:40:00	1.57	25.20			
02-11-22	17:50:00	1.86	25.20			
02-11-22	18:00:00	1.68	25.20			
02-11-22	18:10:00	1.79	25.18			
02-11-22	18:20:00	1.81	25.18			
02-11-22	18:30:00	1.34	25.16			
02-11-22	18:40:00	1.31	25.16			
02-11-22	18:50:00	1.13	25.14			
02-11-22	19:00:00	0.89	25.12			
