"Plot Title: 21446085"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21446085, SEN S/N: 21446085)","Temp, °C (LGR S/N: 21446085, SEN S/N: 21446085)","Expired Sensor Cap (LGR S/N: 21446085)","Coupler Attached (LGR S/N: 21446085)","Host Connected (LGR S/N: 21446085)","Coupler Detached (LGR S/N: 21446085)","Stopped (LGR S/N: 21446085)","End Of File (LGR S/N: 21446085)"
3247,05/20/23 14:00:00,-888.88,-888.88,,,,,,
3248,05/20/23 14:10:00,-888.88,-888.88,,,,,,
3249,05/20/23 14:20:00,-888.88,-888.88,,,,,,
3250,05/20/23 14:30:00,-888.88,-888.88,,,,,,
3251,05/20/23 14:40:00,-888.88,-888.88,,,,,,
3252,05/20/23 14:50:00,-888.88,-888.88,,,,,,
3253,05/20/23 15:00:00,-888.88,-888.88,,,,,,
3254,05/20/23 15:10:00,-888.88,-888.88,,,,,,
3255,05/20/23 15:20:00,-888.88,-888.88,,,,,,
3256,05/20/23 15:30:00,-888.88,-888.88,,,,,,
3257,05/20/23 15:40:00,-888.88,-888.88,,,,,,
3258,05/20/23 15:50:00,-888.88,-888.88,,,,,,
3259,05/20/23 16:00:00,-888.88,-888.88,,,,,,
3260,05/20/23 16:10:00,-888.88,-888.88,,,,,,
3261,05/20/23 16:20:00,-888.88,-888.88,,,,,,
3262,05/20/23 16:30:00,-888.88,-888.88,,,,,,
3263,05/20/23 16:40:00,-888.88,-888.88,,,,,,
3264,05/20/23 16:50:00,-888.88,-888.88,,,,,,
3265,05/20/23 17:00:00,-888.88,-888.88,,,,,,
3266,05/20/23 17:10:00,-888.88,-888.88,,,,,,
3267,05/20/23 17:20:00,-888.88,-888.88,,,,,,
3268,05/20/23 17:30:00,-888.88,-888.88,,,,,,
3269,05/20/23 17:40:00,-888.88,-888.88,,,,,,
3270,05/20/23 17:50:00,-888.88,-888.88,,,,,,
3271,05/20/23 18:00:00,-888.88,-888.88,,,,,,
3272,05/20/23 18:10:00,-888.88,-888.88,,,,,,
3273,05/20/23 18:20:00,-888.88,-888.88,,,,,,
3274,05/20/23 18:30:00,-888.88,-888.88,,,,,,
3275,05/20/23 18:40:00,-888.88,-888.88,,,,,,
3276,05/20/23 18:50:00,-888.88,-888.88,,,,,,
3277,05/20/23 19:00:00,-888.88,-888.88,,,,,,
3278,05/20/23 19:10:00,-888.88,-888.88,,,,,,
3279,05/20/23 19:20:00,-888.88,-888.88,,,,,,
3280,05/20/23 19:30:00,-888.88,-888.88,,,,,,
3281,05/20/23 19:40:00,-888.88,-888.88,,,,,,
3282,05/20/23 19:50:00,-888.88,-888.88,,,,,,
3283,05/20/23 20:00:00,-888.88,-888.88,,,,,,
3284,05/20/23 20:10:00,-888.88,-888.88,,,,,,
3285,05/20/23 20:20:00,-888.88,-888.88,,,,,,
3286,05/20/23 20:30:00,-888.88,-888.88,,,,,,
3287,05/20/23 20:40:00,-888.88,-888.88,,,,,,
3288,05/20/23 20:50:00,-888.88,-888.88,,,,,,
3289,05/20/23 21:00:00,-888.88,-888.88,,,,,,
3290,05/20/23 21:10:00,-888.88,-888.88,,,,,,
3291,05/20/23 21:20:00,-888.88,-888.88,,,,,,
3292,05/20/23 21:30:00,-888.88,-888.88,,,,,,
3293,05/20/23 21:40:00,-888.88,-888.88,,,,,,
3294,05/20/23 21:50:00,-888.88,-888.88,,,,,,
3295,05/20/23 22:00:00,-888.88,-888.88,,,,,,
3296,05/20/23 22:10:00,-888.88,-888.88,,,,,,
3297,05/20/23 22:20:00,-888.88,-888.88,,,,,,
3298,05/20/23 22:30:00,-888.88,-888.88,,,,,,
3299,05/20/23 22:40:00,-888.88,-888.88,,,,,,
3300,05/20/23 22:50:00,-888.88,-888.88,,,,,,
3301,05/20/23 23:00:00,-888.88,-888.88,,,,,,
3302,05/20/23 23:10:00,-888.88,-888.88,,,,,,
3303,05/20/23 23:20:00,-888.88,-888.88,,,,,,
3304,05/20/23 23:30:00,-888.88,-888.88,,,,,,
3305,05/20/23 23:40:00,-888.88,-888.88,,,,,,
3306,05/20/23 23:50:00,-888.88,-888.88,,,,,,
3307,05/21/23 00:00:00,-888.88,-888.88,,,,,,
3308,05/21/23 00:10:00,-888.88,-888.88,,,,,,
3309,05/21/23 00:20:00,-888.88,-888.88,,,,,,
3310,05/21/23 00:30:00,-888.88,-888.88,,,,,,
3311,05/21/23 00:40:00,-888.88,-888.88,,,,,,
3312,05/21/23 00:50:00,-888.88,-888.88,,,,,,
3313,05/21/23 01:00:00,-888.88,-888.88,,,,,,
3314,05/21/23 01:10:00,-888.88,-888.88,,,,,,
3315,05/21/23 01:20:00,-888.88,-888.88,,,,,,
3316,05/21/23 01:30:00,-888.88,-888.88,,,,,,
3317,05/21/23 01:40:00,-888.88,-888.88,,,,,,
3318,05/21/23 01:50:00,-888.88,-888.88,,,,,,
3319,05/21/23 02:00:00,-888.88,-888.88,,,,,,
3320,05/21/23 02:10:00,-888.88,-888.88,,,,,,
3321,05/21/23 02:20:00,-888.88,-888.88,,,,,,
3322,05/21/23 02:30:00,-888.88,-888.88,,,,,,
3323,05/21/23 02:40:00,-888.88,-888.88,,,,,,
3324,05/21/23 02:50:00,-888.88,-888.88,,,,,,
3325,05/21/23 03:00:00,-888.88,-888.88,,,,,,
3326,05/21/23 03:10:00,-888.88,-888.88,,,,,,
3327,05/21/23 03:20:00,-888.88,-888.88,,,,,,
3328,05/21/23 03:30:00,-888.88,-888.88,,,,,,
3329,05/21/23 03:40:00,-888.88,-888.88,,,,,,
3330,05/21/23 03:50:00,-888.88,-888.88,,,,,,
3331,05/21/23 04:00:00,-888.88,-888.88,,,,,,
3332,05/21/23 04:10:00,-888.88,-888.88,,,,,,
3333,05/21/23 04:20:00,-888.88,-888.88,,,,,,
3334,05/21/23 04:30:00,-888.88,-888.88,,,,,,
3335,05/21/23 04:40:00,-888.88,-888.88,,,,,,
3336,05/21/23 04:50:00,-888.88,-888.88,,,,,,
3337,05/21/23 05:00:00,-888.88,-888.88,,,,,,
3338,05/21/23 05:10:00,-888.88,-888.88,,,,,,
3339,05/21/23 05:20:00,-888.88,-888.88,,,,,,
3340,05/21/23 05:30:00,-888.88,-888.88,,,,,,
3341,05/21/23 05:40:00,-888.88,-888.88,,,,,,
3342,05/21/23 05:50:00,-888.88,-888.88,,,,,,
3343,05/21/23 06:00:00,-888.88,-888.88,,,,,,
3344,05/21/23 06:10:00,-888.88,-888.88,,,,,,
3345,05/21/23 06:20:00,-888.88,-888.88,,,,,,
3346,05/21/23 06:30:00,-888.88,-888.88,,,,,,
3347,05/21/23 06:40:00,-888.88,-888.88,,,,,,
3348,05/21/23 06:50:00,-888.88,-888.88,,,,,,
3349,05/21/23 07:00:00,-888.88,-888.88,,,,,,
3350,05/21/23 07:10:00,-888.88,-888.88,,,,,,
3351,05/21/23 07:20:00,-888.88,-888.88,,,,,,
3352,05/21/23 07:30:00,-888.88,-888.88,,,,,,
3353,05/21/23 07:40:00,-888.88,-888.88,,,,,,
3354,05/21/23 07:50:00,-888.88,-888.88,,,,,,
3355,05/21/23 08:00:00,-888.88,-888.88,,,,,,
3356,05/21/23 08:10:00,-888.88,-888.88,,,,,,
3357,05/21/23 08:20:00,-888.88,-888.88,,,,,,
3358,05/21/23 08:30:00,-888.88,-888.88,,,,,,
3359,05/21/23 08:40:00,-888.88,-888.88,,,,,,
3360,05/21/23 08:50:00,-888.88,-888.88,,,,,,
3361,05/21/23 09:00:00,-888.88,-888.88,,,,,,
3362,05/21/23 09:10:00,-888.88,-888.88,,,,,,
3363,05/21/23 09:20:00,-888.88,-888.88,,,,,,
3364,05/21/23 09:30:00,-888.88,-888.88,,,,,,
3365,05/21/23 09:40:00,-888.88,-888.88,,,,,,
3366,05/21/23 09:50:00,-888.88,-888.88,,,,,,
3367,05/21/23 10:00:00,-888.88,-888.88,,,,,,
3368,05/21/23 10:10:00,-888.88,-888.88,,,,,,
3369,05/21/23 10:20:00,-888.88,-888.88,,,,,,
3370,05/21/23 10:30:00,-888.88,-888.88,,,,,,
3371,05/21/23 10:40:00,-888.88,-888.88,,,,,,
3372,05/21/23 10:50:00,-888.88,-888.88,,,,,,
3373,05/21/23 11:00:00,-888.88,-888.88,,,,,,
3374,05/21/23 11:10:00,-888.88,-888.88,,,,,,
3375,05/21/23 11:20:00,-888.88,-888.88,,,,,,
3376,05/21/23 11:30:00,-888.88,-888.88,,,,,,
3377,05/21/23 11:40:00,-888.88,-888.88,,,,,,
3378,05/21/23 11:50:00,-888.88,-888.88,,,,,,
3379,05/21/23 12:00:00,-888.88,-888.88,,,,,,
3380,05/21/23 12:10:00,-888.88,-888.88,,,,,,
3381,05/21/23 12:20:00,-888.88,-888.88,,,,,,
3382,05/21/23 12:30:00,-888.88,-888.88,,,,,,
3383,05/21/23 12:40:00,-888.88,-888.88,,,,,,
3384,05/21/23 12:50:00,-888.88,-888.88,,,,,,
3385,05/21/23 13:00:00,-888.88,-888.88,,,,,,
3386,05/21/23 13:10:00,-888.88,-888.88,,,,,,
3387,05/21/23 13:20:00,-888.88,-888.88,,,,,,
3388,05/21/23 13:30:00,-888.88,-888.88,,,,,,
3389,05/21/23 13:40:00,-888.88,-888.88,,,,,,
3390,05/21/23 13:50:00,-888.88,-888.88,,,,,,
3391,05/21/23 14:00:00,-888.88,-888.88,,,,,,
3392,05/21/23 14:10:00,-888.88,-888.88,,,,,,
3393,05/21/23 14:20:00,-888.88,-888.88,,,,,,
3394,05/21/23 14:30:00,-888.88,-888.88,,,,,,
3395,05/21/23 14:40:00,-888.88,-888.88,,,,,,
3396,05/21/23 14:50:00,-888.88,-888.88,,,,,,
3397,05/21/23 15:00:00,-888.88,-888.88,,,,,,
3398,05/21/23 15:10:00,-888.88,-888.88,,,,,,
3399,05/21/23 15:20:00,-888.88,-888.88,,,,,,
3400,05/21/23 15:30:00,-888.88,-888.88,,,,,,
3401,05/21/23 15:40:00,-888.88,-888.88,,,,,,
3402,05/21/23 15:50:00,-888.88,-888.88,,,,,,
3403,05/21/23 16:00:00,-888.88,-888.88,,,,,,
3404,05/21/23 16:10:00,-888.88,-888.88,,,,,,
3405,05/21/23 16:20:00,-888.88,-888.88,,,,,,
3406,05/21/23 16:30:00,-888.88,-888.88,,,,,,
3407,05/21/23 16:40:00,-888.88,-888.88,,,,,,
3408,05/21/23 16:50:00,-888.88,-888.88,,,,,,
3409,05/21/23 17:00:00,-888.88,-888.88,,,,,,
3410,05/21/23 17:10:00,-888.88,-888.88,,,,,,
3411,05/21/23 17:20:00,-888.88,-888.88,,,,,,
3412,05/21/23 17:30:00,-888.88,-888.88,,,,,,
3413,05/21/23 17:40:00,-888.88,-888.88,,,,,,
3414,05/21/23 17:50:00,-888.88,-888.88,,,,,,
3415,05/21/23 18:00:00,-888.88,-888.88,,,,,,
3416,05/21/23 18:10:00,-888.88,-888.88,,,,,,
3417,05/21/23 18:20:00,-888.88,-888.88,,,,,,
3418,05/21/23 18:30:00,-888.88,-888.88,,,,,,
3419,05/21/23 18:40:00,-888.88,-888.88,,,,,,
3420,05/21/23 18:50:00,-888.88,-888.88,,,,,,
3421,05/21/23 19:00:00,-888.88,-888.88,,,,,,
3422,05/21/23 19:10:00,-888.88,-888.88,,,,,,
3423,05/21/23 19:20:00,-888.88,-888.88,,,,,,
3424,05/21/23 19:30:00,-888.88,-888.88,,,,,,
3425,05/21/23 19:40:00,-888.88,-888.88,,,,,,
3426,05/21/23 19:50:00,-888.88,-888.88,,,,,,
3427,05/21/23 20:00:00,-888.88,-888.88,,,,,,
3428,05/21/23 20:10:00,-888.88,-888.88,,,,,,
3429,05/21/23 20:20:00,-888.88,-888.88,,,,,,
3430,05/21/23 20:30:00,-888.88,-888.88,,,,,,
3431,05/21/23 20:40:00,-888.88,-888.88,,,,,,
3432,05/21/23 20:50:00,-888.88,-888.88,,,,,,
3433,05/21/23 21:00:00,-888.88,-888.88,,,,,,
3434,05/21/23 21:10:00,-888.88,-888.88,,,,,,
3435,05/21/23 21:20:00,-888.88,-888.88,,,,,,
3436,05/21/23 21:30:00,-888.88,-888.88,,,,,,
3437,05/21/23 21:40:00,-888.88,-888.88,,,,,,
3438,05/21/23 21:50:00,-888.88,-888.88,,,,,,
3439,05/21/23 22:00:00,-888.88,-888.88,,,,,,
3440,05/21/23 22:10:00,-888.88,-888.88,,,,,,
3441,05/21/23 22:20:00,-888.88,-888.88,,,,,,
3442,05/21/23 22:30:00,-888.88,-888.88,,,,,,
3443,05/21/23 22:40:00,-888.88,-888.88,,,,,,
3444,05/21/23 22:50:00,-888.88,-888.88,,,,,,
3445,05/21/23 23:00:00,-888.88,-888.88,,,,,,
3446,05/21/23 23:10:00,-888.88,-888.88,,,,,,
3447,05/21/23 23:20:00,-888.88,-888.88,,,,,,
3448,05/21/23 23:30:00,-888.88,-888.88,,,,,,
3449,05/21/23 23:40:00,-888.88,-888.88,,,,,,
3450,05/21/23 23:50:00,-888.88,-888.88,,,,,,
3451,05/22/23 00:00:00,-888.88,-888.88,,,,,,
3452,05/22/23 00:10:00,-888.88,-888.88,,,,,,
3453,05/22/23 00:20:00,-888.88,-888.88,,,,,,
3454,05/22/23 00:30:00,-888.88,-888.88,,,,,,
3455,05/22/23 00:40:00,-888.88,-888.88,,,,,,
3456,05/22/23 00:50:00,-888.88,-888.88,,,,,,
3457,05/22/23 01:00:00,-888.88,-888.88,,,,,,
3458,05/22/23 01:10:00,-888.88,-888.88,,,,,,
3459,05/22/23 01:20:00,-888.88,-888.88,,,,,,
3460,05/22/23 01:30:00,-888.88,-888.88,,,,,,
3461,05/22/23 01:40:00,-888.88,-888.88,,,,,,
3462,05/22/23 01:50:00,-888.88,-888.88,,,,,,
3463,05/22/23 02:00:00,-888.88,-888.88,,,,,,
3464,05/22/23 02:10:00,-888.88,-888.88,,,,,,
3465,05/22/23 02:20:00,-888.88,-888.88,,,,,,
3466,05/22/23 02:30:00,-888.88,-888.88,,,,,,
3467,05/22/23 02:40:00,-888.88,-888.88,,,,,,
3468,05/22/23 02:50:00,-888.88,-888.88,,,,,,
3469,05/22/23 03:00:00,-888.88,-888.88,,,,,,
3470,05/22/23 03:10:00,-888.88,-888.88,,,,,,
3471,05/22/23 03:20:00,-888.88,-888.88,,,,,,
3472,05/22/23 03:30:00,-888.88,-888.88,,,,,,
3473,05/22/23 03:40:00,-888.88,-888.88,,,,,,
3474,05/22/23 03:50:00,-888.88,-888.88,,,,,,
3475,05/22/23 04:00:00,-888.88,-888.88,,,,,,
3476,05/22/23 04:10:00,-888.88,-888.88,,,,,,
3477,05/22/23 04:20:00,-888.88,-888.88,,,,,,
3478,05/22/23 04:30:00,-888.88,-888.88,,,,,,
3479,05/22/23 04:40:00,-888.88,-888.88,,,,,,
3480,05/22/23 04:50:00,-888.88,-888.88,,,,,,
3481,05/22/23 05:00:00,-888.88,-888.88,,,,,,
3482,05/22/23 05:10:00,-888.88,-888.88,,,,,,
3483,05/22/23 05:20:00,-888.88,-888.88,,,,,,
3484,05/22/23 05:30:00,-888.88,-888.88,,,,,,
3485,05/22/23 05:40:00,-888.88,-888.88,,,,,,
3486,05/22/23 05:50:00,-888.88,-888.88,,,,,,
3487,05/22/23 06:00:00,-888.88,-888.88,,,,,,
3488,05/22/23 06:10:00,-888.88,-888.88,,,,,,
3489,05/22/23 06:20:00,-888.88,-888.88,,,,,,
3490,05/22/23 06:30:00,-888.88,-888.88,,,,,,
3491,05/22/23 06:40:00,-888.88,-888.88,,,,,,
3492,05/22/23 06:50:00,-888.88,-888.88,,,,,,
3493,05/22/23 07:00:00,-888.88,-888.88,,,,,,
3494,05/22/23 07:10:00,-888.88,-888.88,,,,,,
3495,05/22/23 07:20:00,-888.88,-888.88,,,,,,
3496,05/22/23 07:30:00,-888.88,-888.88,,,,,,
3497,05/22/23 07:40:00,-888.88,-888.88,,,,,,
3498,05/22/23 07:50:00,-888.88,-888.88,,,,,,
3499,05/22/23 08:00:00,-888.88,-888.88,,,,,,
3500,05/22/23 08:10:00,-888.88,-888.88,,,,,,
3501,05/22/23 08:20:00,-888.88,-888.88,,,,,,
3502,05/22/23 08:30:00,-888.88,-888.88,,,,,,
3503,05/22/23 08:40:00,-888.88,-888.88,,,,,,
3504,05/22/23 08:50:00,-888.88,-888.88,,,,,,
3505,05/22/23 09:00:00,-888.88,-888.88,,,,,,
3506,05/22/23 09:10:00,-888.88,-888.88,,,,,,
3507,05/22/23 09:20:00,-888.88,-888.88,,,,,,
3508,05/22/23 09:30:00,-888.88,-888.88,,,,,,
3509,05/22/23 09:40:00,-888.88,-888.88,,,,,,
3510,05/22/23 09:50:00,-888.88,-888.88,,,,,,
3511,05/22/23 10:00:00,-888.88,-888.88,,,,,,
3512,05/22/23 10:10:00,-888.88,-888.88,,,,,,
3513,05/22/23 10:20:00,-888.88,-888.88,,,,,,
3514,05/22/23 10:30:00,-888.88,-888.88,,,,,,
3515,05/22/23 10:40:00,-888.88,-888.88,,,,,,
3516,05/22/23 10:50:00,-888.88,-888.88,,,,,,
3517,05/22/23 11:00:00,-888.88,-888.88,,,,,,
3518,05/22/23 11:10:00,-888.88,-888.88,,,,,,
3519,05/22/23 11:20:00,-888.88,-888.88,,,,,,
3520,05/22/23 11:30:00,-888.88,-888.88,,,,,,
3521,05/22/23 11:40:00,-888.88,-888.88,,,,,,
3522,05/22/23 11:50:00,-888.88,-888.88,,,,,,
3523,05/22/23 12:00:00,-888.88,-888.88,,,,,,
3524,05/22/23 12:10:00,-888.88,-888.88,,,,,,
3525,05/22/23 12:20:00,-888.88,-888.88,,,,,,
3526,05/22/23 12:30:00,-888.88,-888.88,,,,,,
3527,05/22/23 12:40:00,-888.88,-888.88,,,,,,
3528,05/22/23 12:50:00,-888.88,-888.88,,,,,,
3529,05/22/23 13:00:00,-888.88,-888.88,,,,,,
3530,05/22/23 13:10:00,-888.88,-888.88,,,,,,
3531,05/22/23 13:20:00,-888.88,-888.88,,,,,,
3532,05/22/23 13:30:00,-888.88,-888.88,,,,,,
3533,05/22/23 13:40:00,-888.88,-888.88,,,,,,
3534,05/22/23 13:50:00,-888.88,-888.88,,,,,,
3535,05/22/23 14:00:00,-888.88,-888.88,,,,,,
3536,05/22/23 14:10:00,-888.88,-888.88,,,,,,
3537,05/22/23 14:20:00,-888.88,-888.88,,,,,,
3538,05/22/23 14:30:00,-888.88,-888.88,,,,,,
3539,05/22/23 14:40:00,-888.88,-888.88,,,,,,
3540,05/22/23 14:50:00,-888.88,-888.88,,,,,,
3541,05/22/23 15:00:00,-888.88,-888.88,,,,,,
3542,05/22/23 15:10:00,-888.88,-888.88,,,,,,
3543,05/22/23 15:20:00,-888.88,-888.88,,,,,,
3544,05/22/23 15:30:00,-888.88,-888.88,,,,,,
3545,05/22/23 15:40:00,-888.88,-888.88,,,,,,
3546,05/22/23 15:50:00,-888.88,-888.88,,,,,,
3547,05/22/23 16:00:00,-888.88,-888.88,,,,,,
3548,05/22/23 16:10:00,-888.88,-888.88,,,,,,
3549,05/22/23 16:20:00,-888.88,-888.88,,,,,,
3550,05/22/23 16:30:00,-888.88,-888.88,,,,,,
3551,05/22/23 16:40:00,-888.88,-888.88,,,,,,
3552,05/22/23 16:50:00,-888.88,-888.88,,,,,,
3553,05/22/23 17:00:00,-888.88,-888.88,,,,,,
3554,05/22/23 17:10:00,-888.88,-888.88,,,,,,
3555,05/22/23 17:20:00,-888.88,-888.88,,,,,,
3556,05/22/23 17:30:00,-888.88,-888.88,,,,,,
3557,05/22/23 17:40:00,-888.88,-888.88,,,,,,
3558,05/22/23 17:50:00,-888.88,-888.88,,,,,,
3559,05/22/23 18:00:00,-888.88,-888.88,,,,,,
3560,05/22/23 18:10:00,-888.88,-888.88,,,,,,
3561,05/22/23 18:20:00,-888.88,-888.88,,,,,,
3562,05/22/23 18:30:00,-888.88,-888.88,,,,,,
3563,05/22/23 18:40:00,-888.88,-888.88,,,,,,
3564,05/22/23 18:50:00,-888.88,-888.88,,,,,,
3565,05/22/23 19:00:00,-888.88,-888.88,,,,,,
3566,05/22/23 19:10:00,-888.88,-888.88,,,,,,
3567,05/22/23 19:20:00,-888.88,-888.88,,,,,,
3568,05/22/23 19:30:00,-888.88,-888.88,,,,,,
3569,05/22/23 19:40:00,-888.88,-888.88,,,,,,
3570,05/22/23 19:50:00,-888.88,-888.88,,,,,,
3571,05/22/23 20:00:00,-888.88,-888.88,,,,,,
3572,05/22/23 20:10:00,-888.88,-888.88,,,,,,
3573,05/22/23 20:20:00,-888.88,-888.88,,,,,,
3574,05/22/23 20:30:00,-888.88,-888.88,,,,,,
3575,05/22/23 20:40:00,-888.88,-888.88,,,,,,
3576,05/22/23 20:50:00,-888.88,-888.88,,,,,,
3577,05/22/23 21:00:00,-888.88,-888.88,,,,,,
3578,05/22/23 21:10:00,-888.88,-888.88,,,,,,
3579,05/22/23 21:20:00,-888.88,-888.88,,,,,,
3580,05/22/23 21:30:00,-888.88,-888.88,,,,,,
3581,05/22/23 21:40:00,-888.88,-888.88,,,,,,
3582,05/22/23 21:50:00,-888.88,-888.88,,,,,,
3583,05/22/23 22:00:00,-888.88,-888.88,,,,,,
3584,05/22/23 22:10:00,-888.88,-888.88,,,,,,
3585,05/22/23 22:20:00,-888.88,-888.88,,,,,,
3586,05/22/23 22:30:00,-888.88,-888.88,,,,,,
3587,05/22/23 22:40:00,-888.88,-888.88,,,,,,
3588,05/22/23 22:50:00,-888.88,-888.88,,,,,,
3589,05/22/23 23:00:00,-888.88,-888.88,,,,,,
3590,05/22/23 23:10:00,-888.88,-888.88,,,,,,
3591,05/22/23 23:20:00,-888.88,-888.88,,,,,,
3592,05/22/23 23:30:00,-888.88,-888.88,,,,,,
3593,05/22/23 23:40:00,-888.88,-888.88,,,,,,
3594,05/22/23 23:50:00,-888.88,-888.88,,,,,,
3595,05/23/23 00:00:00,-888.88,-888.88,,,,,,
3596,05/23/23 00:10:00,-888.88,-888.88,,,,,,
3597,05/23/23 00:20:00,-888.88,-888.88,,,,,,
3598,05/23/23 00:30:00,-888.88,-888.88,,,,,,
3599,05/23/23 00:40:00,-888.88,-888.88,,,,,,
3600,05/23/23 00:50:00,-888.88,-888.88,,,,,,
3601,05/23/23 01:00:00,-888.88,-888.88,,,,,,
3602,05/23/23 01:10:00,-888.88,-888.88,,,,,,
3603,05/23/23 01:20:00,-888.88,-888.88,,,,,,
3604,05/23/23 01:30:00,-888.88,-888.88,,,,,,
3605,05/23/23 01:40:00,-888.88,-888.88,,,,,,
3606,05/23/23 01:50:00,-888.88,-888.88,,,,,,
3607,05/23/23 02:00:00,-888.88,-888.88,,,,,,
3608,05/23/23 02:10:00,-888.88,-888.88,,,,,,
3609,05/23/23 02:20:00,-888.88,-888.88,,,,,,
3610,05/23/23 02:30:00,-888.88,-888.88,,,,,,
3611,05/23/23 02:40:00,-888.88,-888.88,,,,,,
3612,05/23/23 02:50:00,-888.88,-888.88,,,,,,
3613,05/23/23 03:00:00,-888.88,-888.88,,,,,,
3614,05/23/23 03:10:00,-888.88,-888.88,,,,,,
3615,05/23/23 03:20:00,-888.88,-888.88,,,,,,
3616,05/23/23 03:30:00,-888.88,-888.88,,,,,,
3617,05/23/23 03:40:00,-888.88,-888.88,,,,,,
3618,05/23/23 03:50:00,-888.88,-888.88,,,,,,
3619,05/23/23 04:00:00,-888.88,-888.88,,,,,,
3620,05/23/23 04:10:00,-888.88,-888.88,,,,,,
3621,05/23/23 04:20:00,-888.88,-888.88,,,,,,
3622,05/23/23 04:30:00,-888.88,-888.88,,,,,,
3623,05/23/23 04:40:00,-888.88,-888.88,,,,,,
3624,05/23/23 04:50:00,-888.88,-888.88,,,,,,
3625,05/23/23 05:00:00,-888.88,-888.88,,,,,,
3626,05/23/23 05:10:00,-888.88,-888.88,,,,,,
3627,05/23/23 05:20:00,-888.88,-888.88,,,,,,
3628,05/23/23 05:30:00,-888.88,-888.88,,,,,,
3629,05/23/23 05:40:00,-888.88,-888.88,,,,,,
3630,05/23/23 05:50:00,-888.88,-888.88,,,,,,
3631,05/23/23 06:00:00,-888.88,-888.88,,,,,,
3632,05/23/23 06:10:00,-888.88,-888.88,,,,,,
3633,05/23/23 06:20:00,-888.88,-888.88,,,,,,
3634,05/23/23 06:30:00,-888.88,-888.88,,,,,,
3635,05/23/23 06:40:00,-888.88,-888.88,,,,,,
3636,05/23/23 06:50:00,-888.88,-888.88,,,,,,
3637,05/23/23 07:00:00,-888.88,-888.88,,,,,,
3638,05/23/23 07:10:00,-888.88,-888.88,,,,,,
3639,05/23/23 07:20:00,-888.88,-888.88,,,,,,
3640,05/23/23 07:30:00,-888.88,-888.88,,,,,,
3641,05/23/23 07:40:00,-888.88,-888.88,,,,,,
3642,05/23/23 07:50:00,-888.88,-888.88,,,,,,
3643,05/23/23 08:00:00,-888.88,-888.88,,,,,,
3644,05/23/23 08:10:00,-888.88,-888.88,,,,,,
3645,05/23/23 08:20:00,-888.88,-888.88,,,,,,
3646,05/23/23 08:30:00,-888.88,-888.88,,,,,,
3647,05/23/23 08:40:00,-888.88,-888.88,,,,,,
3648,05/23/23 08:50:00,-888.88,-888.88,,,,,,
3649,05/23/23 09:00:00,-888.88,-888.88,,,,,,
3650,05/23/23 09:10:00,-888.88,-888.88,,,,,,
3651,05/23/23 09:20:00,-888.88,-888.88,,,,,,
3652,05/23/23 09:30:00,-888.88,-888.88,,,,,,
3653,05/23/23 09:40:00,-888.88,-888.88,,,,,,
3654,05/23/23 09:50:00,-888.88,-888.88,,,,,,
3655,05/23/23 10:00:00,-888.88,-888.88,,,,,,
3656,05/23/23 10:10:00,-888.88,-888.88,,,,,,
3657,05/23/23 10:20:00,-888.88,-888.88,,,,,,
3658,05/23/23 10:30:00,-888.88,-888.88,,,,,,
3659,05/23/23 10:40:00,-888.88,-888.88,,,,,,
3660,05/23/23 10:50:00,-888.88,-888.88,,,,,,
3661,05/23/23 11:00:00,-888.88,-888.88,,,,,,
3662,05/23/23 11:10:00,-888.88,-888.88,,,,,,
3663,05/23/23 11:20:00,-888.88,-888.88,,,,,,
3664,05/23/23 11:30:00,-888.88,-888.88,,,,,,
3665,05/23/23 11:40:00,-888.88,-888.88,,,,,,
3666,05/23/23 11:50:00,-888.88,-888.88,,,,,,
3667,05/23/23 12:00:00,-888.88,-888.88,,,,,,
3668,05/23/23 12:10:00,-888.88,-888.88,,,,,,
3669,05/23/23 12:20:00,-888.88,-888.88,,,,,,
3670,05/23/23 12:30:00,-888.88,-888.88,,,,,,
3671,05/23/23 12:40:00,-888.88,-888.88,,,,,,
3672,05/23/23 12:50:00,-888.88,-888.88,,,,,,
3673,05/23/23 13:00:00,-888.88,-888.88,,,,,,
3674,05/23/23 13:10:00,-888.88,-888.88,,,,,,
3675,05/23/23 13:20:00,-888.88,-888.88,,,,,,
3676,05/23/23 13:30:00,-888.88,-888.88,,,,,,
3677,05/23/23 13:40:00,-888.88,-888.88,,,,,,
3678,05/23/23 13:50:00,-888.88,-888.88,,,,,,
3679,05/23/23 14:00:00,-888.88,-888.88,,,,,,
3680,05/23/23 14:10:00,-888.88,-888.88,,,,,,
3681,05/23/23 14:20:00,-888.88,-888.88,,,,,,
3682,05/23/23 14:30:00,-888.88,-888.88,,,,,,
3683,05/23/23 14:40:00,-888.88,-888.88,,,,,,
3684,05/23/23 14:50:00,-888.88,-888.88,,,,,,
3685,05/23/23 15:00:00,-888.88,-888.88,,,,,,
3686,05/23/23 15:10:00,-888.88,-888.88,,,,,,
3687,05/23/23 15:20:00,-888.88,-888.88,,,,,,
3688,05/23/23 15:30:00,-888.88,-888.88,,,,,,
3689,05/23/23 15:40:00,-888.88,-888.88,,,,,,
3690,05/23/23 15:50:00,-888.88,-888.88,,,,,,
