"Plot Title: 21446085"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21446085, SEN S/N: 21446085)","Temp, °C (LGR S/N: 21446085, SEN S/N: 21446085)","Expired Sensor Cap (LGR S/N: 21446085)","Coupler Attached (LGR S/N: 21446085)","Host Connected (LGR S/N: 21446085)","Stopped (LGR S/N: 21446085)","End Of File (LGR S/N: 21446085)"
2321,08/22/25 03:40:00 AM,6.87,24.18,,,,,
2322,08/22/25 03:50:00 AM,6.83,24.16,,,,,
2323,08/22/25 04:00:00 AM,6.83,24.14,,,,,
2324,08/22/25 04:10:00 AM,6.84,24.12,,,,,
2325,08/22/25 04:20:00 AM,6.84,24.08,,,,,
2326,08/22/25 04:30:00 AM,6.83,24.06,,,,,
2327,08/22/25 04:40:00 AM,6.86,24.04,,,,,
2328,08/22/25 04:50:00 AM,6.91,24.02,,,,,
2329,08/22/25 05:00:00 AM,6.86,24.00,,,,,
2330,08/22/25 05:10:00 AM,6.87,23.98,,,,,
2331,08/22/25 05:20:00 AM,6.87,23.96,,,,,
2332,08/22/25 05:30:00 AM,6.84,23.96,,,,,
2333,08/22/25 05:40:00 AM,6.81,23.94,,,,,
2334,08/22/25 05:50:00 AM,6.80,23.92,,,,,
2335,08/22/25 06:00:00 AM,6.75,23.90,,,,,
2336,08/22/25 06:10:00 AM,6.75,23.88,,,,,
2337,08/22/25 06:20:00 AM,6.76,23.88,,,,,
2338,08/22/25 06:30:00 AM,6.76,23.86,,,,,
2339,08/22/25 06:40:00 AM,6.80,23.84,,,,,
2340,08/22/25 06:50:00 AM,6.81,23.84,,,,,
2341,08/22/25 07:00:00 AM,6.83,23.82,,,,,
2342,08/22/25 07:10:00 AM,6.82,23.82,,,,,
2343,08/22/25 07:20:00 AM,6.86,23.80,,,,,
2344,08/22/25 07:30:00 AM,6.88,23.80,,,,,
2345,08/22/25 07:40:00 AM,6.88,23.80,,,,,
2346,08/22/25 07:50:00 AM,6.93,23.80,,,,,
2347,08/22/25 08:00:00 AM,6.93,23.80,,,,,
2348,08/22/25 08:10:00 AM,6.98,23.80,,,,,
2349,08/22/25 08:20:00 AM,6.96,23.80,,,,,
2350,08/22/25 08:30:00 AM,7.02,23.80,,,,,
2351,08/22/25 08:40:00 AM,7.05,23.80,,,,,
2352,08/22/25 08:50:00 AM,7.14,23.80,,,,,
2353,08/22/25 09:00:00 AM,7.16,23.80,,,,,
2354,08/22/25 09:10:00 AM,7.16,23.82,,,,,
2355,08/22/25 09:20:00 AM,7.26,23.80,,,,,
2356,08/22/25 09:30:00 AM,7.29,23.84,,,,,
2357,08/22/25 09:40:00 AM,7.41,23.84,,,,,
2358,08/22/25 09:50:00 AM,7.47,23.86,,,,,
2359,08/22/25 10:00:00 AM,7.54,23.88,,,,,
2360,08/22/25 10:10:00 AM,7.71,23.90,,,,,
2361,08/22/25 10:20:00 AM,7.70,23.92,,,,,
2362,08/22/25 10:30:00 AM,7.75,23.92,,,,,
2363,08/22/25 10:40:00 AM,7.76,23.94,,,,,
2364,08/22/25 10:50:00 AM,7.99,23.96,,,,,
2365,08/22/25 11:00:00 AM,7.90,24.04,,,,,
2366,08/22/25 11:10:00 AM,8.07,24.12,,,,,
2367,08/22/25 11:20:00 AM,8.08,24.18,,,,,
2368,08/22/25 11:30:00 AM,7.95,24.24,,,,,
2369,08/22/25 11:40:00 AM,7.97,24.16,,,,,
2370,08/22/25 11:50:00 AM,8.25,24.14,,,,,
2371,08/22/25 12:00:00 PM,8.31,24.16,,,,,
2372,08/22/25 12:10:00 PM,8.67,24.12,,,,,
2373,08/22/25 12:20:00 PM,8.30,24.10,,,,,
2374,08/22/25 12:30:00 PM,8.66,24.16,,,,,
2375,08/22/25 12:40:00 PM,8.15,24.08,,,,,
2376,08/22/25 12:50:00 PM,8.76,24.06,,,,,
2377,08/22/25 01:00:00 PM,8.12,24.08,,,,,
2378,08/22/25 01:10:00 PM,8.16,24.16,,,,,
2379,08/22/25 01:20:00 PM,8.27,24.24,,,,,
2380,08/22/25 01:30:00 PM,8.39,24.32,,,,,
2381,08/22/25 01:40:00 PM,8.56,24.38,,,,,
2382,08/22/25 01:50:00 PM,8.78,24.44,,,,,
2383,08/22/25 02:00:00 PM,8.95,24.48,,,,,
2384,08/22/25 02:10:00 PM,8.95,24.46,,,,,
2385,08/22/25 02:20:00 PM,8.98,24.48,,,,,
2386,08/22/25 02:30:00 PM,9.30,25.66,,,,,
2387,08/22/25 02:40:00 PM,9.15,27.14,,,,,
2388,08/22/25 02:50:00 PM,9.49,27.68,,,,,
2389,08/22/25 03:00:00 PM,10.37,28.04,,,,,
2390,08/22/25 03:10:00 PM,10.10,28.28,,,,,
2391,08/22/25 03:20:00 PM,10.51,28.48,,,,,
2392,08/22/25 03:30:00 PM,10.28,28.62,,,,,
2393,08/22/25 03:40:00 PM,10.18,28.80,,,,,
2394,08/22/25 03:50:00 PM,10.08,28.90,,,,,
2395,08/22/25 04:00:00 PM,10.11,29.04,,,,,
2396,08/22/25 04:10:00 PM,10.10,29.10,,,,,
2397,08/22/25 04:20:00 PM,10.03,29.18,,,,,
2398,08/22/25 04:30:00 PM,10.05,29.24,,,,,
2399,08/22/25 04:40:00 PM,9.80,29.22,,,,,
2400,08/22/25 04:50:00 PM,9.70,29.22,,,,,
2401,08/22/25 05:00:00 PM,9.60,29.20,,,,,
2402,08/22/25 05:10:00 PM,9.59,29.20,,,,,
2403,08/22/25 05:20:00 PM,9.53,29.20,,,,,
2404,08/22/25 05:30:00 PM,9.40,29.20,,,,,
2405,08/22/25 05:40:00 PM,9.32,29.20,,,,,
2406,08/22/25 05:50:00 PM,9.34,29.24,,,,,
2407,08/22/25 06:00:00 PM,9.10,29.20,,,,,
2408,08/22/25 06:10:00 PM,8.93,29.08,,,,,
2409,08/22/25 06:20:00 PM,8.94,29.06,,,,,
2410,08/22/25 06:30:00 PM,8.84,29.00,,,,,
2411,08/22/25 06:40:00 PM,8.96,28.94,,,,,
2412,08/22/25 06:50:00 PM,8.74,28.86,,,,,
2413,08/22/25 07:00:00 PM,8.57,28.72,,,,,
2414,08/22/25 07:10:00 PM,8.40,28.52,,,,,
2415,08/22/25 07:20:00 PM,8.15,28.28,,,,,
2416,08/22/25 07:30:00 PM,7.97,28.06,,,,,
2417,08/22/25 07:40:00 PM,7.79,27.82,,,,,
2418,08/22/25 07:50:00 PM,7.60,27.64,,,,,
2419,08/22/25 08:00:00 PM,7.55,27.44,,,,,
2420,08/22/25 08:10:00 PM,7.53,27.26,,,,,
2421,08/22/25 08:20:00 PM,7.49,27.08,,,,,
2422,08/22/25 08:30:00 PM,7.44,26.94,,,,,
2423,08/22/25 08:40:00 PM,7.36,26.82,,,,,
2424,08/22/25 08:50:00 PM,7.32,26.68,,,,,
2425,08/22/25 09:00:00 PM,7.27,26.56,,,,,
2426,08/22/25 09:10:00 PM,7.24,26.44,,,,,
2427,08/22/25 09:20:00 PM,7.17,26.34,,,,,
2428,08/22/25 09:30:00 PM,7.16,26.22,,,,,
2429,08/22/25 09:40:00 PM,7.14,26.12,,,,,
2430,08/22/25 09:50:00 PM,7.09,26.04,,,,,
2431,08/22/25 10:00:00 PM,7.09,25.94,,,,,
2432,08/22/25 10:10:00 PM,7.02,25.84,,,,,
2433,08/22/25 10:20:00 PM,7.02,25.76,,,,,
2434,08/22/25 10:30:00 PM,7.00,25.66,,,,,
2435,08/22/25 10:40:00 PM,6.93,25.60,,,,,
2436,08/22/25 10:50:00 PM,6.95,25.52,,,,,
2437,08/22/25 11:00:00 PM,6.82,25.48,,,,,
2438,08/22/25 11:10:00 PM,6.87,25.40,,,,,
2439,08/22/25 11:20:00 PM,6.89,25.34,,,,,
2440,08/22/25 11:30:00 PM,6.88,25.26,,,,,
2441,08/22/25 11:40:00 PM,6.86,25.20,,,,,
2442,08/22/25 11:50:00 PM,6.84,25.14,,,,,
2443,08/23/25 12:00:00 AM,6.81,25.10,,,,,
2444,08/23/25 12:10:00 AM,6.83,25.04,,,,,
2445,08/23/25 12:20:00 AM,6.80,24.98,,,,,
2446,08/23/25 12:30:00 AM,6.78,24.92,,,,,
2447,08/23/25 12:40:00 AM,6.81,24.88,,,,,
2448,08/23/25 12:50:00 AM,6.80,24.82,,,,,
2449,08/23/25 01:00:00 AM,6.79,24.78,,,,,
2450,08/23/25 01:10:00 AM,6.73,24.74,,,,,
2451,08/23/25 01:20:00 AM,6.80,24.70,,,,,
2452,08/23/25 01:30:00 AM,6.78,24.64,,,,,
2453,08/23/25 01:40:00 AM,6.77,24.60,,,,,
2454,08/23/25 01:50:00 AM,6.82,24.56,,,,,
2455,08/23/25 02:00:00 AM,6.74,24.52,,,,,
2456,08/23/25 02:10:00 AM,6.81,24.48,,,,,
2457,08/23/25 02:20:00 AM,6.82,24.44,,,,,
2458,08/23/25 02:30:00 AM,6.86,24.40,,,,,
2459,08/23/25 02:40:00 AM,6.87,24.38,,,,,
2460,08/23/25 02:50:00 AM,6.87,24.34,,,,,
2461,08/23/25 03:00:00 AM,6.88,24.32,,,,,
2462,08/23/25 03:10:00 AM,6.90,24.28,,,,,
2463,08/23/25 03:20:00 AM,6.89,24.26,,,,,
2464,08/23/25 03:30:00 AM,6.92,24.22,,,,,
2465,08/23/25 03:40:00 AM,6.95,24.20,,,,,
2466,08/23/25 03:50:00 AM,6.92,24.18,,,,,
2467,08/23/25 04:00:00 AM,6.92,24.16,,,,,
2468,08/23/25 04:10:00 AM,6.92,24.14,,,,,
2469,08/23/25 04:20:00 AM,6.94,24.12,,,,,
2470,08/23/25 04:30:00 AM,6.93,24.08,,,,,
2471,08/23/25 04:40:00 AM,6.95,24.06,,,,,
2472,08/23/25 04:50:00 AM,6.92,24.04,,,,,
2473,08/23/25 05:00:00 AM,6.94,24.04,,,,,
2474,08/23/25 05:10:00 AM,6.95,24.02,,,,,
2475,08/23/25 05:20:00 AM,6.88,24.00,,,,,
2476,08/23/25 05:30:00 AM,6.95,23.98,,,,,
2477,08/23/25 05:40:00 AM,6.93,23.96,,,,,
2478,08/23/25 05:50:00 AM,6.90,23.94,,,,,
2479,08/23/25 06:00:00 AM,6.93,23.94,,,,,
2480,08/23/25 06:10:00 AM,6.90,23.92,,,,,
2481,08/23/25 06:20:00 AM,6.92,23.90,,,,,
2482,08/23/25 06:30:00 AM,6.91,23.90,,,,,
2483,08/23/25 06:40:00 AM,6.92,23.88,,,,,
2484,08/23/25 06:50:00 AM,6.94,23.86,,,,,
2485,08/23/25 07:00:00 AM,6.95,23.86,,,,,
2486,08/23/25 07:10:00 AM,6.92,23.84,,,,,
2487,08/23/25 07:20:00 AM,6.95,23.86,,,,,
2488,08/23/25 07:30:00 AM,6.96,23.84,,,,,
2489,08/23/25 07:40:00 AM,6.97,23.84,,,,,
2490,08/23/25 07:50:00 AM,6.95,23.84,,,,,
2491,08/23/25 08:00:00 AM,7.02,23.80,,,,,
2492,08/23/25 08:10:00 AM,7.05,23.82,,,,,
2493,08/23/25 08:20:00 AM,7.09,23.80,,,,,
2494,08/23/25 08:30:00 AM,7.10,23.82,,,,,
2495,08/23/25 08:40:00 AM,7.12,23.82,,,,,
2496,08/23/25 08:50:00 AM,7.18,23.82,,,,,
2497,08/23/25 09:00:00 AM,7.18,23.84,,,,,
2498,08/23/25 09:10:00 AM,7.26,23.82,,,,,
2499,08/23/25 09:20:00 AM,7.26,23.82,,,,,
2500,08/23/25 09:30:00 AM,7.36,23.84,,,,,
2501,08/23/25 09:40:00 AM,7.39,23.86,,,,,
2502,08/23/25 09:50:00 AM,7.41,23.90,,,,,
2503,08/23/25 10:00:00 AM,7.47,23.90,,,,,
2504,08/23/25 10:10:00 AM,7.57,23.94,,,,,
2505,08/23/25 10:20:00 AM,7.56,23.94,,,,,
2506,08/23/25 10:30:00 AM,7.59,23.96,,,,,
2507,08/23/25 10:40:00 AM,7.77,24.00,,,,,
2508,08/23/25 10:50:00 AM,8.17,24.02,,,,,
2509,08/23/25 11:00:00 AM,8.34,24.06,,,,,
2510,08/23/25 11:10:00 AM,8.54,24.10,,,,,
2511,08/23/25 11:20:00 AM,8.86,24.12,,,,,
2512,08/23/25 11:30:00 AM,7.81,24.14,,,,,
2513,08/23/25 11:40:00 AM,8.32,24.10,,,,,
2514,08/23/25 11:50:00 AM,8.43,24.12,,,,,
2515,08/23/25 12:00:00 PM,8.44,24.06,,,,,
2516,08/23/25 12:10:00 PM,8.16,24.04,,,,,
2517,08/23/25 12:20:00 PM,8.29,24.10,,,,,
2518,08/23/25 12:30:00 PM,8.23,24.10,,,,,
2519,08/23/25 12:40:00 PM,8.19,24.04,,,,,
2520,08/23/25 12:50:00 PM,8.27,24.02,,,,,
2521,08/23/25 01:00:00 PM,8.39,24.06,,,,,
2522,08/23/25 01:10:00 PM,8.35,24.08,,,,,
2523,08/23/25 01:20:00 PM,8.37,24.12,,,,,
2524,08/23/25 01:30:00 PM,8.37,24.26,,,,,
2525,08/23/25 01:40:00 PM,8.27,24.32,,,,,
2526,08/23/25 01:50:00 PM,8.42,24.28,,,,,
2527,08/23/25 02:00:00 PM,8.40,24.22,,,,,
2528,08/23/25 02:10:00 PM,8.53,24.32,,,,,
2529,08/23/25 02:20:00 PM,8.72,24.36,,,,,
2530,08/23/25 02:30:00 PM,8.87,24.38,,,,,
2531,08/23/25 02:40:00 PM,8.84,24.40,,,,,
2532,08/23/25 02:50:00 PM,8.97,24.52,,,,,
2533,08/23/25 03:00:00 PM,9.74,25.08,,,,,
2534,08/23/25 03:10:00 PM,10.67,26.88,,,,,
2535,08/23/25 03:20:00 PM,10.88,27.84,,,,,
2536,08/23/25 03:30:00 PM,11.25,28.28,,,,,
2537,08/23/25 03:40:00 PM,11.67,28.78,,,,,
2538,08/23/25 03:50:00 PM,11.42,29.06,,,,,
2539,08/23/25 04:00:00 PM,11.28,29.12,,,,,
2540,08/23/25 04:10:00 PM,10.74,29.04,,,,,
2541,08/23/25 04:20:00 PM,10.76,29.04,,,,,
2542,08/23/25 04:30:00 PM,10.99,29.14,,,,,
2543,08/23/25 04:40:00 PM,10.86,29.20,,,,,
2544,08/23/25 04:50:00 PM,10.67,29.22,,,,,
2545,08/23/25 05:00:00 PM,10.49,29.12,,,,,
2546,08/23/25 05:10:00 PM,10.61,29.12,,,,,
2547,08/23/25 05:20:00 PM,10.47,29.26,,,,,
2548,08/23/25 05:30:00 PM,10.47,29.22,,,,,
2549,08/23/25 05:40:00 PM,10.43,29.28,,,,,
2550,08/23/25 05:50:00 PM,10.26,29.26,,,,,
2551,08/23/25 06:00:00 PM,10.12,29.20,,,,,
2552,08/23/25 06:10:00 PM,9.93,29.10,,,,,
2553,08/23/25 06:20:00 PM,9.71,28.96,,,,,
2554,08/23/25 06:30:00 PM,9.65,28.86,,,,,
2555,08/23/25 06:40:00 PM,9.90,28.82,,,,,
2556,08/23/25 06:50:00 PM,9.72,28.74,,,,,
2557,08/23/25 07:00:00 PM,9.64,28.60,,,,,
2558,08/23/25 07:10:00 PM,9.29,28.38,,,,,
2559,08/23/25 07:20:00 PM,9.00,28.14,,,,,
2560,08/23/25 07:30:00 PM,8.82,27.90,,,,,
2561,08/23/25 07:40:00 PM,8.59,27.66,,,,,
2562,08/23/25 07:50:00 PM,8.43,27.42,,,,,
2563,08/23/25 08:00:00 PM,8.30,27.26,,,,,
2564,08/23/25 08:10:00 PM,8.23,27.08,,,,,
2565,08/23/25 08:20:00 PM,8.13,26.94,,,,,
2566,08/23/25 08:30:00 PM,8.02,26.78,,,,,
2567,08/23/25 08:40:00 PM,7.94,26.62,,,,,
2568,08/23/25 08:50:00 PM,7.90,26.50,,,,,
2569,08/23/25 09:00:00 PM,7.77,26.36,,,,,
2570,08/23/25 09:10:00 PM,7.72,26.24,,,,,
2571,08/23/25 09:20:00 PM,7.65,26.12,,,,,
2572,08/23/25 09:30:00 PM,7.60,26.02,,,,,
2573,08/23/25 09:40:00 PM,7.53,25.90,,,,,
2574,08/23/25 09:50:00 PM,7.44,25.80,,,,,
2575,08/23/25 10:00:00 PM,7.39,25.72,,,,,
2576,08/23/25 10:10:00 PM,7.37,25.62,,,,,
2577,08/23/25 10:20:00 PM,7.33,25.54,,,,,
2578,08/23/25 10:30:00 PM,7.31,25.46,,,,,
2579,08/23/25 10:40:00 PM,7.24,25.38,,,,,
2580,08/23/25 10:50:00 PM,7.21,25.32,,,,,
2581,08/23/25 11:00:00 PM,7.19,25.26,,,,,
2582,08/23/25 11:10:00 PM,7.18,25.18,,,,,
2583,08/23/25 11:20:00 PM,7.15,25.12,,,,,
2584,08/23/25 11:30:00 PM,7.11,25.08,,,,,
2585,08/23/25 11:40:00 PM,7.05,25.02,,,,,
2586,08/23/25 11:50:00 PM,7.06,24.96,,,,,
2587,08/24/25 12:00:00 AM,7.00,24.90,,,,,
2588,08/24/25 12:10:00 AM,7.02,24.86,,,,,
2589,08/24/25 12:20:00 AM,6.96,24.80,,,,,
2590,08/24/25 12:30:00 AM,6.98,24.74,,,,,
2591,08/24/25 12:40:00 AM,6.96,24.70,,,,,
2592,08/24/25 12:50:00 AM,6.95,24.66,,,,,
2593,08/24/25 01:00:00 AM,6.95,24.60,,,,,
2594,08/24/25 01:10:00 AM,6.96,24.56,,,,,
2595,08/24/25 01:20:00 AM,6.91,24.52,,,,,
2596,08/24/25 01:30:00 AM,6.94,24.48,,,,,
2597,08/24/25 01:40:00 AM,6.96,24.44,,,,,
2598,08/24/25 01:50:00 AM,6.95,24.40,,,,,
2599,08/24/25 02:00:00 AM,6.97,24.36,,,,,
2600,08/24/25 02:10:00 AM,6.94,24.32,,,,,
2601,08/24/25 02:20:00 AM,6.97,24.28,,,,,
2602,08/24/25 02:30:00 AM,6.97,24.26,,,,,
2603,08/24/25 02:40:00 AM,7.00,24.22,,,,,
2604,08/24/25 02:50:00 AM,7.03,24.20,,,,,
2605,08/24/25 03:00:00 AM,7.04,24.16,,,,,
2606,08/24/25 03:10:00 AM,7.03,24.12,,,,,
2607,08/24/25 03:20:00 AM,7.02,24.10,,,,,
2608,08/24/25 03:30:00 AM,7.05,24.08,,,,,
2609,08/24/25 03:40:00 AM,7.06,24.06,,,,,
2610,08/24/25 03:50:00 AM,7.06,24.04,,,,,
2611,08/24/25 04:00:00 AM,7.10,24.02,,,,,
2612,08/24/25 04:10:00 AM,7.11,24.00,,,,,
2613,08/24/25 04:20:00 AM,7.09,23.98,,,,,
2614,08/24/25 04:30:00 AM,7.09,23.96,,,,,
2615,08/24/25 04:40:00 AM,7.08,23.94,,,,,
2616,08/24/25 04:50:00 AM,7.11,23.92,,,,,
2617,08/24/25 05:00:00 AM,7.08,23.92,,,,,
2618,08/24/25 05:10:00 AM,7.08,23.90,,,,,
2619,08/24/25 05:20:00 AM,7.10,23.88,,,,,
2620,08/24/25 05:30:00 AM,7.12,23.88,,,,,
2621,08/24/25 05:40:00 AM,7.04,23.86,,,,,
2622,08/24/25 05:50:00 AM,7.10,23.84,,,,,
2623,08/24/25 06:00:00 AM,7.03,23.84,,,,,
2624,08/24/25 06:10:00 AM,7.09,23.82,,,,,
2625,08/24/25 06:20:00 AM,6.92,23.82,,,,,
2626,08/24/25 06:30:00 AM,7.02,23.82,,,,,
2627,08/24/25 06:40:00 AM,7.01,23.80,,,,,
2628,08/24/25 06:50:00 AM,7.02,23.80,,,,,
2629,08/24/25 07:00:00 AM,6.99,23.80,,,,,
2630,08/24/25 07:10:00 AM,7.05,23.78,,,,,
2631,08/24/25 07:20:00 AM,7.04,23.78,,,,,
2632,08/24/25 07:30:00 AM,7.04,23.76,,,,,
2633,08/24/25 07:40:00 AM,7.09,23.76,,,,,
2634,08/24/25 07:50:00 AM,7.12,23.76,,,,,
2635,08/24/25 08:00:00 AM,7.18,23.76,,,,,
2636,08/24/25 08:10:00 AM,7.19,23.78,,,,,
2637,08/24/25 08:20:00 AM,7.23,23.80,,,,,
2638,08/24/25 08:30:00 AM,7.26,23.80,,,,,
2639,08/24/25 08:40:00 AM,7.34,23.82,,,,,
2640,08/24/25 08:50:00 AM,7.31,23.82,,,,,
2641,08/24/25 09:00:00 AM,7.37,23.84,,,,,
2642,08/24/25 09:10:00 AM,7.47,23.84,,,,,
2643,08/24/25 09:20:00 AM,7.44,23.80,,,,,
2644,08/24/25 09:30:00 AM,7.52,23.76,,,,,
2645,08/24/25 09:40:00 AM,7.46,23.76,,,,,
2646,08/24/25 09:50:00 AM,7.62,23.80,,,,,
2647,08/24/25 10:00:00 AM,7.59,23.80,,,,,
2648,08/24/25 10:10:00 AM,7.80,23.82,,,,,
2649,08/24/25 10:20:00 AM,7.66,23.86,,,,,
2650,08/24/25 10:30:00 AM,7.86,23.92,,,,,
2651,08/24/25 10:40:00 AM,8.20,23.96,,,,,
2652,08/24/25 10:50:00 AM,7.98,23.98,,,,,
2653,08/24/25 11:00:00 AM,8.44,24.04,,,,,
2654,08/24/25 11:10:00 AM,8.10,24.08,,,,,
2655,08/24/25 11:20:00 AM,8.45,24.12,,,,,
2656,08/24/25 11:30:00 AM,8.94,24.14,,,,,
2657,08/24/25 11:40:00 AM,8.48,24.10,,,,,
2658,08/24/25 11:50:00 AM,8.44,24.08,,,,,
2659,08/24/25 12:00:00 PM,9.20,24.08,,,,,
2660,08/24/25 12:10:00 PM,8.68,24.06,,,,,
2661,08/24/25 12:20:00 PM,8.60,24.04,,,,,
2662,08/24/25 12:30:00 PM,8.45,24.08,,,,,
2663,08/24/25 12:40:00 PM,8.72,24.12,,,,,
2664,08/24/25 12:50:00 PM,8.65,24.14,,,,,
2665,08/24/25 01:00:00 PM,8.67,24.10,,,,,
2666,08/24/25 01:10:00 PM,8.33,24.08,,,,,
2667,08/24/25 01:20:00 PM,8.55,24.14,,,,,
2668,08/24/25 01:30:00 PM,8.51,24.26,,,,,
2669,08/24/25 01:40:00 PM,8.48,24.32,,,,,
2670,08/24/25 01:50:00 PM,8.50,24.34,,,,,
2671,08/24/25 02:00:00 PM,8.78,24.28,,,,,
2672,08/24/25 02:10:00 PM,8.87,24.20,,,,,
2673,08/24/25 02:20:00 PM,8.50,24.20,,,,,
2674,08/24/25 02:30:00 PM,8.64,24.22,,,,,
2675,08/24/25 02:40:00 PM,8.57,24.20,,,,,
2676,08/24/25 02:50:00 PM,8.97,24.24,,,,,
2677,08/24/25 03:00:00 PM,9.07,24.36,,,,,
2678,08/24/25 03:10:00 PM,9.05,24.34,,,,,
2679,08/24/25 03:20:00 PM,8.76,24.32,,,,,
2680,08/24/25 03:30:00 PM,8.84,24.32,,,,,
2681,08/24/25 03:40:00 PM,9.26,24.42,,,,,
2682,08/24/25 03:50:00 PM,9.55,24.46,,,,,
2683,08/24/25 04:00:00 PM,8.55,24.64,,,,,
2684,08/24/25 04:10:00 PM,10.09,25.60,,,,,
2685,08/24/25 04:20:00 PM,10.39,26.72,,,,,
2686,08/24/25 04:30:00 PM,10.72,27.24,,,,,
2687,08/24/25 04:40:00 PM,10.04,27.22,,,,,
2688,08/24/25 04:50:00 PM,10.06,26.92,,,,,
2689,08/24/25 05:00:00 PM,9.92,26.78,,,,,
2690,08/24/25 05:10:00 PM,9.57,26.60,,,,,
2691,08/24/25 05:20:00 PM,9.21,26.28,,,,,
2692,08/24/25 05:30:00 PM,9.14,26.10,,,,,
2693,08/24/25 05:40:00 PM,9.12,26.04,,,,,
2694,08/24/25 05:50:00 PM,8.93,25.86,,,,,
2695,08/24/25 06:00:00 PM,8.80,25.66,,,,,
2696,08/24/25 06:10:00 PM,8.61,25.48,,,,,
2697,08/24/25 06:20:00 PM,8.52,25.32,,,,,
2698,08/24/25 06:30:00 PM,8.40,25.18,,,,,
2699,08/24/25 06:40:00 PM,8.26,25.06,,,,,
2700,08/24/25 06:50:00 PM,8.02,24.98,,,,,
2701,08/24/25 07:00:00 PM,7.72,24.88,,,,,
2702,08/24/25 07:10:00 PM,7.68,24.80,,,,,
2703,08/24/25 07:20:00 PM,7.68,24.76,,,,,
2704,08/24/25 07:30:00 PM,7.26,24.70,,,,,
2705,08/24/25 07:40:00 PM,7.24,24.62,,,,,
2706,08/24/25 07:50:00 PM,7.31,24.58,,,,,
2707,08/24/25 08:00:00 PM,7.50,24.54,,,,,
2708,08/24/25 08:10:00 PM,7.60,24.54,,,,,
2709,08/24/25 08:20:00 PM,7.67,24.52,,,,,
2710,08/24/25 08:30:00 PM,7.78,24.50,,,,,
2711,08/24/25 08:40:00 PM,7.78,24.50,,,,,
2712,08/24/25 08:50:00 PM,7.78,24.50,,,,,
2713,08/24/25 09:00:00 PM,7.73,24.48,,,,,
2714,08/24/25 09:10:00 PM,7.63,24.48,,,,,
2715,08/24/25 09:20:00 PM,7.57,24.46,,,,,
2716,08/24/25 09:30:00 PM,7.43,24.46,,,,,
2717,08/24/25 09:40:00 PM,7.34,24.46,,,,,
2718,08/24/25 09:50:00 PM,7.14,24.42,,,,,
2719,08/24/25 10:00:00 PM,7.28,24.38,,,,,
2720,08/24/25 10:10:00 PM,7.15,24.36,,,,,
2721,08/24/25 10:20:00 PM,7.07,24.36,,,,,
2722,08/24/25 10:30:00 PM,6.97,24.38,,,,,
2723,08/24/25 10:40:00 PM,6.90,24.36,,,,,
2724,08/24/25 10:50:00 PM,7.04,24.36,,,,,
2725,08/24/25 11:00:00 PM,7.10,24.34,,,,,
2726,08/24/25 11:10:00 PM,7.08,24.32,,,,,
2727,08/24/25 11:20:00 PM,7.10,24.28,,,,,
2728,08/24/25 11:30:00 PM,7.06,24.26,,,,,
2729,08/24/25 11:40:00 PM,7.01,24.24,,,,,
2730,08/24/25 11:50:00 PM,6.96,24.22,,,,,
2731,08/25/25 12:00:00 AM,6.95,24.20,,,,,
2732,08/25/25 12:10:00 AM,6.94,24.16,,,,,
2733,08/25/25 12:20:00 AM,6.85,24.14,,,,,
2734,08/25/25 12:30:00 AM,6.82,24.12,,,,,
2735,08/25/25 12:40:00 AM,6.81,24.10,,,,,
2736,08/25/25 12:50:00 AM,6.83,24.08,,,,,
2737,08/25/25 01:00:00 AM,6.84,24.04,,,,,
2738,08/25/25 01:10:00 AM,6.84,24.02,,,,,
2739,08/25/25 01:20:00 AM,6.82,24.00,,,,,
2740,08/25/25 01:30:00 AM,6.85,23.98,,,,,
2741,08/25/25 01:40:00 AM,6.87,23.96,,,,,
2742,08/25/25 01:50:00 AM,6.87,23.94,,,,,
2743,08/25/25 02:00:00 AM,6.87,23.92,,,,,
2744,08/25/25 02:10:00 AM,6.92,23.90,,,,,
2745,08/25/25 02:20:00 AM,6.91,23.88,,,,,
2746,08/25/25 02:30:00 AM,6.97,23.86,,,,,
2747,08/25/25 02:40:00 AM,6.94,23.84,,,,,
2748,08/25/25 02:50:00 AM,6.94,23.82,,,,,
2749,08/25/25 03:00:00 AM,6.98,23.80,,,,,
2750,08/25/25 03:10:00 AM,6.97,23.80,,,,,
2751,08/25/25 03:20:00 AM,6.97,23.78,,,,,
2752,08/25/25 03:30:00 AM,7.05,23.76,,,,,
2753,08/25/25 03:40:00 AM,7.03,23.74,,,,,
2754,08/25/25 03:50:00 AM,7.04,23.74,,,,,
2755,08/25/25 04:00:00 AM,7.05,23.72,,,,,
2756,08/25/25 04:10:00 AM,7.03,23.72,,,,,
2757,08/25/25 04:20:00 AM,6.99,23.72,,,,,
2758,08/25/25 04:30:00 AM,7.05,23.70,,,,,
2759,08/25/25 04:40:00 AM,7.07,23.70,,,,,
2760,08/25/25 04:50:00 AM,7.09,23.68,,,,,
2761,08/25/25 05:00:00 AM,7.09,23.68,,,,,
2762,08/25/25 05:10:00 AM,7.06,23.68,,,,,
2763,08/25/25 05:20:00 AM,7.05,23.68,,,,,
2764,08/25/25 05:30:00 AM,7.05,23.68,,,,,
2765,08/25/25 05:40:00 AM,6.84,23.68,,,,,
